Gene = Bet3
index = 49
Annotated 5SS: [ 144 3118]
Annotated 3SS: [2706 3215]
SMsplice 5SS: [ 144 3118]
SMsplice 3SS: [1977 3215]
top_k =  500
Partition function (log Z): -9.517127568330967

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.591409526837145
Position 220: 0.24795149437541153
Position 3108: 0.07304680785450184
Position 300: 0.0648873085110151
Position 2482: 0.048168131197160485
Position 186: 0.04638324219697645
Position 38: 0.04043908983617537
Position 215: 0.03217557528289542
Position 3097: 0.025917557148714528
Position 2069: 0.02029871351360285
Position 181: 0.009968565909657905
Position 759: 0.009345831816214727
Position 1588: 0.006100676679439506
Position 2148: 0.0044778357928883395
Position 2600: 0.002138318675915992
Position 3132: 0.0020874819211954203
Position 3085: 0.0014919024397070171
Position 17: 0.001312849043861792
Position 543: 0.001239301734419351
Position 1900: 0.0009325523866799704
Position 600: 0.0007434158274242385
Position 990: 0.0007176203671140769
Position 2977: 0.0006944512520138438
Position 304: 0.0006606864167129069
Position 1251: 0.0006243276184016069
Position 1017: 0.0005829382339405652
Position 3563: 0.0005049073348544777
Position 2407: 0.00041315539795798944
Position 2108: 0.0003709363598312171
Position 326: 0.00033898797027930277
Position 306: 0.00029902142582736573
Position 1792: 0.00015240470262963836
Position 308: 0.00014264015437559898
Position 682: 0.00013444366456706066
Position 664: 0.00012482222146357216
Position 900: 0.00012027824646118641
Position 1074: 0.00011778772904826088
Position 4: 7.729693076178497e-05
Position 212: 6.676469440985285e-05
Position 141: 2.4017872750709966e-05
Position 1273: 1.845038397987812e-05
Position 6: 1.592087417472791e-05
Position 1612: 1.529287628485088e-05
Position 541: 1.4676096563735455e-05
Position 1122: 6.9373580919318036e-06
Position 1265: 6.909044701486194e-06
Position 1131: 5.421867089515385e-06
Position 1337: 2.3026110117117275e-06
Position 190: 1.999743945548773e-06
Position 237: 1.102080686518758e-06
Position 1180: 1.0819599923804505e-06
Position 90: 8.643853609129191e-07
Position 75: 6.472502928209917e-07
Position 312: 4.923767985062729e-07
Position 148: 1.5352635094569875e-07
Position 229: 6.685636344793598e-08
Position 310: 5.2645038368237646e-08
Position 260: 4.3271760815526e-08
Position 124: 2.0690070959481037e-11
Position 107: 8.518145468552211e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1977: 0.44968724570872537
Position 2706: 0.221747122575099
Position 3215: 0.19180468442293638
Position 300: 0.06578307162532386
Position 391: 0.06491687241651396
Position 97: 0.04146282907046515
Position 1986: 0.03514769900882955
Position 2309: 0.031124000714331117
Position 1782: 0.019199070666484342
Position 3385: 0.01820468698684993
Position 3433: 0.013979097209870337
Position 2987: 0.011268086454809116
Position 2751: 0.007887419067304242
Position 3733: 0.00714302754385306
Position 1879: 0.006847824166342497
Position 2231: 0.006129554509295589
Position 2551: 0.005075146188931425
Position 3044: 0.005049612200330765
Position 1935: 0.004333570490944069
Position 2605: 0.0034120181361608605
Position 400: 0.00248426832145555
Position 3453: 0.002277337595860233
Position 1412: 0.002102493857838453
Position 656: 0.0014947390368284675
Position 1743: 0.0014088472502839426
Position 831: 0.0012512438734789732
Position 710: 0.001228977255132134
Position 1914: 0.0012243365374268412
Position 2041: 0.0012063028469525563
Position 974: 0.0010390619234652036
Position 206: 0.0010263664174724972
Position 325: 0.0009032131428882226
Position 797: 0.0008501484804281738
Position 2101: 0.0008304349292131952
Position 371: 0.0006729057028367269
Position 1292: 0.0006181462633507422
Position 304: 0.0006139144385871178
Position 2186: 0.0006037491097546913
Position 349: 0.000557766930278457
Position 3172: 0.0004624431644322825
Position 411: 0.00045486862375045866
Position 2345: 0.00045185885417659254
Position 731: 0.00039499256941370243
Position 2528: 0.00032750876037713757
Position 1061: 0.00030032778352049813
Position 345: 0.00028278141635613757
Position 421: 0.0002787592917470202
Position 1058: 0.00021210946414963684
Position 190: 0.0001359912014573232
Position 237: 0.00012730422115319158
Position 662: 0.00012536735457298895
Position 212: 0.00011603301630471338
Position 1721: 0.00010577198449152689
Position 896: 0.00010123233491436485
Position 945: 5.984489226920133e-05
Position 978: 4.9297125579165406e-05
Position 1204: 3.9599133795752206e-05
Position 224: 3.100064089132089e-05
Position 956: 2.867886756173013e-05
Position 541: 2.604214659391988e-05
Position 600: 2.3024821844431754e-05
Position 219: 2.198279145731243e-05
Position 200: 8.432571071613668e-06
Position 245: 6.528288193059677e-06
Position 117: 4.1182998384565945e-06
Position 137: 1.8740167410517019e-06
Position 56: 7.929349845164062e-07
Position 653: 1.889527410363579e-07
Position 555: 1.6318917206638484e-07
Position 47: 1.4309574072977093e-07
Position 496: 1.212870014337157e-07
Position 141: 2.3039185003899383e-09
Position 161: 2.2851350601328445e-09
Position 158: 1.8823903552244143e-09
Position 170: 1.4071445145869103e-10
Position 176: 1.572530908408677e-11
Position 148: 1.0743712897879294e-11
Position 165: 2.466685975516205e-13
