Gene = mex1
index = 1788
Annotated 5SS: [1285]
Annotated 3SS: [1563]
SMsplice 5SS: [ 136 1285]
SMsplice 3SS: [1099 1563]
top_k =  500
Partition function (log Z): -0.6866583961818874

Sorted 5' Splice Sites (High to Low Probability):
Position 136: 0.9643478750909618
Position 1285: 0.9305048712098598
Position 973: 0.45285694733940945
Position 462: 0.08695420692366525
Position 312: 0.02286048963798191
Position 2075: 0.016651463156184453
Position 513: 0.012655253515670737
Position 1959: 0.006350629966595461
Position 1756: 0.004361532269553044
Position 802: 0.00345890201323151
Position 291: 0.0034261005270854066
Position 502: 0.0033992401605812406
Position 355: 0.003250279474735782
Position 1721: 0.002426291796987438
Position 1018: 0.0020171472799789337
Position 1688: 0.001963469131378549
Position 300: 0.0015646060720520875
Position 254: 0.0015273563114534675
Position 738: 0.0014499980822908127
Position 920: 0.0014175099630105228
Position 441: 0.0010859954258353832
Position 125: 0.0009543948079136943
Position 481: 0.000845619426857121
Position 2067: 0.0007266663448876546
Position 1700: 0.0007147862520589734
Position 173: 0.0006765450363469516
Position 1942: 0.0006148969256427989
Position 687: 0.00048544656034910956
Position 1274: 0.0004517652774459491
Position 2031: 0.0003644359044259236
Position 1986: 0.0003280227747379613
Position 641: 0.0002870086212028195
Position 1277: 0.0002678019337511476
Position 1190: 0.00020007276824605404
Position 2093: 0.00017729765902018427
Position 2058: 0.0001761059270245762
Position 1356: 0.00017395679480240557
Position 982: 0.00017321945302862518
Position 1149: 0.00016935194324579244
Position 1410: 0.00015796191130216692
Position 1021: 0.00014966937470548342
Position 1299: 0.0001457429264169218
Position 509: 0.0001157239673702577
Position 99: 9.556797501862378e-05
Position 1185: 8.392367880833145e-05
Position 288: 6.619717142871682e-05
Position 1996: 5.833588764157032e-05
Position 2101: 5.7683632536709476e-05
Position 1852: 5.230513517829333e-05
Position 1655: 4.83864762600361e-05
Position 1874: 3.3321566890209066e-05
Position 140: 1.8106285691868026e-05
Position 790: 1.7611775662461905e-05
Position 279: 1.7460357720536016e-05
Position 1628: 9.919910942848254e-06
Position 506: 9.717334178916736e-06
Position 1968: 5.906951754582168e-06
Position 85: 8.515501983022036e-07
Position 235: 2.620857933328704e-07
Position 539: 2.478360103928322e-07
Position 205: 1.7936356332666908e-07
Position 114: 9.53257309805231e-08
Position 1809: 3.194873150479952e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1563: 0.9832032666139272
Position 1099: 0.6206731472289587
Position 246: 0.38981492942181767
Position 277: 0.08342296643740188
Position 369: 0.08215280967150737
Position 1048: 0.033449425476872886
Position 215: 0.0318496414556699
Position 2150: 0.02745369077753696
Position 565: 0.022777541277113816
Position 865: 0.02244879396479516
Position 321: 0.02025501593086346
Position 1083: 0.02003463812908393
Position 1136: 0.017062934285810488
Position 1208: 0.016647911814154526
Position 347: 0.01576507144789658
Position 1543: 0.013599162134945655
Position 1223: 0.013111970286211918
Position 741: 0.01307401484744664
Position 416: 0.010468462124315937
Position 884: 0.009593988617379166
Position 205: 0.00892477964544599
Position 539: 0.008014652769753279
Position 461: 0.006909313244666522
Position 1123: 0.005577469507711531
Position 1033: 0.005479936010921182
Position 300: 0.005472250911984646
Position 641: 0.005417163125947687
Position 1021: 0.005353249822779046
Position 948: 0.004577160234230259
Position 722: 0.0036152977405173987
Position 1190: 0.003387898806750101
Position 1910: 0.0031643778845338428
Position 1954: 0.0030990933717428937
Position 498: 0.002638685538639298
Position 248: 0.0024163128231063395
Position 354: 0.002150760971636658
Position 874: 0.0012178984295901738
Position 253: 0.001175618146033108
Position 805: 0.0010805622144544147
Position 1788: 0.0008446725051874447
Position 802: 0.0007953575339645091
Position 441: 0.0007525244078968194
Position 1914: 0.0006585007967687665
Position 481: 0.0006008959767415513
Position 837: 0.0005194449136318893
Position 1373: 0.000511035175496022
Position 425: 0.00037213658318304414
Position 920: 0.0003633089172412776
Position 2079: 0.0003421906654920799
Position 1419: 0.00033267317451879993
Position 2031: 0.00020678206765350397
Position 2083: 0.00015899619752137982
Position 1403: 0.0001439585494178416
Position 502: 7.67837241693872e-05
Position 1836: 6.397596119961773e-05
Position 1360: 6.031447071166941e-05
Position 371: 3.8748748426918194e-05
Position 1852: 2.778705402237503e-05
Position 1489: 2.2412983148795463e-05
Position 1274: 1.8710157877433527e-05
Position 1502: 9.131401482611113e-06
Position 2126: 8.918746589370567e-06
Position 173: 8.009998009362729e-07
Position 388: 5.744498297388419e-07
Position 150: 2.2576933500142586e-07
Position 429: 1.2335995826697017e-08
Position 140: 8.607867546336115e-10
