Gene = Trl
index = 1567
Annotated 5SS: [3208 4146 6965 7419 7839]
Annotated 3SS: [3718 6498 7082 7577 9273]
SMsplice 5SS: [ 482 4146 6965 7419 7716]
SMsplice 3SS: [ 3718  6498  7082  7577 11004]
top_k =  500
Partition function (log Z): 2.7426680913759713

Sorted 5' Splice Sites (High to Low Probability):
Position 7419: 0.9852122323345366
Position 6965: 0.9686915555762976
Position 4146: 0.9298024361697512
Position 7716: 0.908219881913398
Position 1407: 0.32922516101506816
Position 227: 0.23945253302336778
Position 8351: 0.22342021094420358
Position 991: 0.18515701320696398
Position 2167: 0.15571979274661207
Position 83: 0.13832242424179672
Position 486: 0.1348992018138352
Position 5799: 0.13224159923400608
Position 55: 0.09292241149034278
Position 309: 0.09128310044260969
Position 372: 0.0700044971170437
Position 6589: 0.06949256519367193
Position 3638: 0.06291670985583796
Position 10719: 0.06100833402937267
Position 8468: 0.038112641225939756
Position 9901: 0.037169915509075335
Position 3208: 0.033768610607358446
Position 9738: 0.02619053702419129
Position 360: 0.022954534702177683
Position 330: 0.020711431253836905
Position 5745: 0.019800423940247752
Position 2373: 0.01620596377141312
Position 7244: 0.015162387532991858
Position 7035: 0.014627454766325265
Position 9783: 0.014494657476943167
Position 9477: 0.013877119187885386
Position 115: 0.011137488329455597
Position 1420: 0.01082684710319474
Position 9917: 0.010389920979590956
Position 1749: 0.010159674220137317
Position 62: 0.007666080684937066
Position 11333: 0.006884609924442459
Position 9484: 0.006875784683908282
Position 949: 0.006269849157878858
Position 511: 0.005876753764058174
Position 537: 0.005595778373665802
Position 1187: 0.005376492536737149
Position 2104: 0.005185244504726777
Position 7725: 0.0050922746464385675
Position 5066: 0.004966962556285455
Position 10685: 0.004601076470113096
Position 9513: 0.0038519648527843096
Position 6949: 0.0036191538565723087
Position 8876: 0.0035890894086138474
Position 11244: 0.0035443662529688253
Position 1431: 0.003414186000594321
Position 1061: 0.0031754895106682842
Position 5795: 0.0030927078612790976
Position 1753: 0.0024598078288991273
Position 2160: 0.0022839391013742007
Position 8759: 0.002029507719693999
Position 452: 0.0020079790404206083
Position 585: 0.001964214674036713
Position 5444: 0.00172961559344166
Position 2430: 0.0015448842295309071
Position 8866: 0.0014932874791961691
Position 2137: 0.0014569380744751705
Position 7839: 0.0014159668270173444
Position 8899: 0.0013699882667324752
Position 2350: 0.0012834401313423591
Position 1067: 0.0011620457054866925
Position 6163: 0.001042691524287316
Position 9171: 0.000922466960119903
Position 267: 0.0007676987055479745
Position 12: 0.0007386043244224154
Position 3799: 0.0006963465710806405
Position 6670: 0.0006759911293451931
Position 5095: 0.0006710543386759074
Position 572: 0.0006522117007007975
Position 975: 0.0006337914396775913
Position 9192: 0.000613098573219136
Position 7172: 0.0004824639640717925
Position 1880: 0.0004501693997996581
Position 6986: 0.00043516060474030446
Position 1136: 0.00041981870393354326
Position 2916: 0.0004131018941313225
Position 7286: 0.00041153964809671816
Position 8913: 0.0003865862365566147
Position 8583: 0.00037512312156687554
Position 8589: 0.00036625729267362154
Position 8904: 0.00033914707412645545
Position 4479: 0.0003369299595566832
Position 4686: 0.00029997767882451726
Position 760: 0.00027418106476218864
Position 4157: 0.0002597728258619955
Position 6793: 0.00024214385377008968
Position 771: 0.00022844182561310234
Position 6907: 0.00021058278467057186
Position 7458: 0.00017727207263250555
Position 3849: 0.0001749662064222381
Position 704: 0.00016371479278052916
Position 602: 0.0001384688657951193
Position 1229: 0.00012062160743219967
Position 1064: 0.0001160354761525961
Position 8938: 0.0001154379564449531
Position 16: 0.00011091190540538124
Position 8542: 9.761126615632656e-05
Position 593: 9.709449113679625e-05
Position 1191: 8.548081385218358e-05
Position 8250: 8.238867890788699e-05
Position 999: 7.769369237716308e-05
Position 7435: 7.418188326378338e-05
Position 6993: 6.708037189084624e-05
Position 4599: 6.593724179883585e-05
Position 965: 5.986750523969811e-05
Position 6781: 5.7723340845634157e-05
Position 1054: 4.6142084205185386e-05
Position 7908: 4.603554965468288e-05
Position 6969: 3.5160623062526474e-05
Position 7787: 2.8020502293513924e-05
Position 6874: 2.6643425422471843e-05
Position 8521: 1.9684168782616718e-05
Position 7475: 1.863872121485438e-05
Position 7367: 1.7925434545049716e-05
Position 8800: 1.6595673721441133e-05
Position 7437: 1.4172499594970817e-05
Position 1549: 1.3456914835710715e-05
Position 7697: 1.254246671871122e-05
Position 8316: 1.0509465738812786e-05
Position 7423: 9.963174053580941e-06
Position 8539: 9.747529952160304e-06
Position 7720: 9.574033863840755e-06
Position 156: 9.371546177544139e-06
Position 546: 8.053028117562825e-06
Position 7256: 5.432251205117483e-06
Position 444: 4.500287692568551e-06
Position 8093: 4.022897936019696e-06
