Gene = mRpL4
index = 1773
Annotated 5SS: [721]
Annotated 3SS: [782]
SMsplice 5SS: [721]
SMsplice 3SS: [782]
top_k =  500
Partition function (log Z): -5.55461305133562

Sorted 5' Splice Sites (High to Low Probability):
Position 721: 0.9745155976229137
Position 734: 0.01750976343313019
Position 45: 0.01601759453759489
Position 509: 0.015836353636797976
Position 287: 0.007087678632721734
Position 526: 0.006282313278617259
Position 383: 0.005816788678808696
Position 224: 0.00581129784457099
Position 738: 0.0020582214426644175
Position 416: 0.0009734857844885042
Position 713: 0.0009411014581278515
Position 753: 0.0005973604299615625
Position 512: 0.00039525587372622436
Position 158: 0.0002982973805724425
Position 997: 0.00019854846337786147
Position 483: 0.0001446387647129505
Position 1005: 0.0001283405483740736
Position 456: 0.00010734297217971423
Position 373: 8.334510794478966e-05
Position 981: 6.501784195475078e-05
Position 6: 5.615821874362228e-05
Position 474: 5.261890549923996e-05
Position 137: 4.542881334554801e-05
Position 725: 4.115013269254277e-05
Position 83: 3.973396992239116e-05
Position 704: 3.9454638815085925e-05
Position 661: 2.4133998891256244e-05
Position 596: 1.8273727975405173e-05
Position 52: 1.7754478106124864e-05
Position 134: 1.3962411470055491e-05
Position 569: 1.2545283926588721e-05
Position 429: 1.1135948498129947e-05
Position 356: 8.224857004233041e-06
Position 423: 5.370158860888496e-06
Position 426: 2.0645744583102898e-06
Position 462: 2.0476881860634796e-06
Position 865: 2.003757008029301e-06
Position 314: 1.9191488668445723e-06
Position 635: 1.0872267709015006e-06
Position 1014: 1.047131037960711e-06
Position 335: 3.7990995383653483e-07
Position 361: 3.074035760990711e-07
Position 459: 2.7831321929191147e-07
Position 95: 2.7633054315233755e-07
Position 378: 2.6791491212773823e-07
Position 904: 1.006638758805465e-07
Position 895: 7.001383906930677e-08
Position 913: 6.805992512052722e-08
Position 594: 2.517958610813334e-08
Position 272: 1.7362207271436282e-10
Position 835: 3.5478067640696445e-11
Position 439: 6.774839870462929e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 782: 0.960301083946673
Position 575: 0.036496891282945775
Position 813: 0.035284337639266715
Position 98: 0.013130055311934868
Position 784: 0.0034033374192223576
Position 102: 0.0023062443506506724
Position 601: 0.0011137206896407322
Position 349: 0.0006925532352734294
Position 565: 0.0003759073374535741
Position 1056: 0.00035178530157414036
Position 716: 0.0003167887338274491
Position 111: 0.00023528487343033453
Position 286: 0.00019060876799890263
Position 904: 0.0001390505236821941
Position 455: 0.0001322971499504041
Position 610: 0.00010678381683735726
Position 594: 8.736554779093455e-05
Position 231: 8.260656522787443e-05
Position 117: 6.744245288846143e-05
Position 1027: 5.7834685621711595e-05
Position 451: 5.1705036408400085e-05
Position 78: 4.872213183468312e-05
Position 930: 4.4150971790973304e-05
Position 882: 4.0900878760154655e-05
Position 328: 3.34202870034035e-05
Position 212: 2.966736239516329e-05
Position 818: 2.9628453260864254e-05
Position 203: 2.9151454964766195e-05
Position 499: 1.767312437018408e-05
Position 659: 1.743270790133199e-05
Position 387: 1.6306835389300856e-05
Position 415: 5.974164846963427e-06
Position 913: 5.009595484466086e-06
Position 436: 4.387074096189015e-06
Position 737: 3.7048687836679137e-06
Position 410: 3.2894583452485123e-06
Position 367: 2.317997966786238e-06
Position 653: 2.282744109399929e-06
Position 82: 2.045006714153208e-06
Position 373: 1.8013045858594088e-06
Position 525: 1.475017205388057e-06
Position 146: 1.246911893978554e-06
Position 352: 7.88294289194985e-07
Position 158: 5.557194742729665e-07
Position 661: 4.70570967120972e-07
Position 968: 1.4286144870923393e-07
Position 180: 2.308806292785051e-09
Position 228: 1.3805146141432362e-11
Position 247: 1.257790830319849e-11
Position 280: 5.29286976656798e-13
Position 259: 1.877087868319663e-14
