Gene = Pif1
index = 1381
Annotated 5SS: [1055]
Annotated 3SS: [1106]
SMsplice 5SS: [1055]
SMsplice 3SS: [1106]
top_k =  500
Partition function (log Z): -10.020789919140425

Sorted 5' Splice Sites (High to Low Probability):
Position 1055: 0.9180993107976524
Position 1710: 0.12748911713446276
Position 2162: 0.06627581784055771
Position 1341: 0.05557644954254616
Position 218: 0.040557173432038796
Position 2177: 0.020322099346516208
Position 2370: 0.017909371273232718
Position 251: 0.01602565525288501
Position 1009: 0.01589976809205874
Position 1337: 0.01368184510771763
Position 167: 0.012740333238404974
Position 1034: 0.010647794977266306
Position 576: 0.009915853265899752
Position 1180: 0.0045974153300311175
Position 241: 0.0044483930444231615
Position 894: 0.004415375983879053
Position 726: 0.0043136439799611355
Position 59: 0.003648075209955572
Position 1292: 0.0035573548482314443
Position 234: 0.003281981627889293
Position 1754: 0.0030500057163371504
Position 1620: 0.0026919241525383327
Position 1683: 0.002537014064655591
Position 592: 0.0025199804692477936
Position 1314: 0.0016519282780301783
Position 1045: 0.0015074362066189004
Position 773: 0.001189655066978107
Position 1715: 0.0011889174077374938
Position 1000: 0.0009008595414936221
Position 1811: 0.0007371589172778414
Position 1884: 0.0007075015992709739
Position 358: 0.0004785581221097931
Position 302: 0.0004731272343264596
Position 1971: 0.00045894368933129513
Position 1203: 0.00030695674844753295
Position 2241: 0.00023838635639420586
Position 991: 0.0002266646625147625
Position 2223: 0.00021442786828059786
Position 754: 0.00018403144016323846
Position 1973: 0.00013377963516142665
Position 93: 0.00011519150329429037
Position 499: 9.184559578234971e-05
Position 143: 8.797741175370549e-05
Position 245: 8.369145212550547e-05
Position 1222: 8.161961853578691e-05
Position 280: 7.773053812252189e-05
Position 527: 6.921692196666201e-05
Position 313: 6.249330673767854e-05
Position 952: 6.14066320252542e-05
Position 319: 4.31903059244599e-05
Position 743: 4.310847469515858e-05
Position 180: 3.8420077059259176e-05
Position 98: 3.266208105836234e-05
Position 422: 2.59844707348102e-05
Position 1608: 2.278758422708937e-05
Position 1085: 2.217330660037567e-05
Position 400: 1.5371225218301984e-05
Position 712: 1.1624334748942445e-05
Position 697: 8.955443613100132e-06
Position 630: 6.465579602089037e-06
Position 596: 5.112888310187678e-06
Position 138: 3.7087199097194023e-06
Position 786: 3.6269345902226967e-06
Position 1177: 3.1510962188685944e-06
Position 154: 3.005454081398106e-06
Position 854: 2.533904824153132e-06
Position 1294: 2.0717318441689364e-06
Position 1296: 1.6744821486321083e-06
Position 954: 1.2425978321327001e-06
Position 607: 9.198721950214749e-07
Position 536: 8.143562084357289e-07
Position 580: 7.830353478826517e-07
Position 1175: 2.1257182583502076e-07
Position 807: 2.011545505236812e-07
Position 583: 7.225207282172156e-10
Position 128: 5.510806429349287e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1106: 0.9320852183606405
Position 2413: 0.12410986347581349
Position 2261: 0.07657721544449038
Position 822: 0.07050682618521761
Position 1404: 0.07024029808613975
Position 1937: 0.04205231617963069
Position 1393: 0.009444258462860625
Position 1265: 0.009142893629006275
Position 2622: 0.00857000296207837
Position 1080: 0.004273996819398338
Position 1997: 0.003676810310735537
Position 1776: 0.0030806038482026924
Position 128: 0.0028835712163297923
Position 2239: 0.0024680234133133716
Position 2545: 0.002438760187125851
Position 286: 0.0013762087500522181
Position 1166: 0.0010776514811547259
Position 1116: 0.0010701578901514048
Position 2353: 0.0009935772952547881
Position 2619: 0.0009171127922370906
Position 280: 0.0008439833859526248
Position 1901: 0.000801448841645154
Position 1884: 0.0007850156832873038
Position 313: 0.0006217742907011237
Position 2063: 0.0005907026232522655
Position 536: 0.0005763447017314491
Position 1247: 0.0005374801952810023
Position 616: 0.0005210998393816302
Position 791: 0.00044117763566012676
Position 794: 0.00042259504645080983
Position 1967: 0.00031588609744882725
Position 2014: 0.00027145820201556706
Position 475: 0.0002703363962795121
Position 2420: 0.00026635900280404744
Position 926: 0.00019010938962159613
Position 2602: 0.00017996519883107937
Position 2658: 0.000166539205091655
Position 1532: 0.00013244202482610277
Position 1800: 0.00011835461255754104
Position 1084: 9.828075199345697e-05
Position 478: 8.715486845974765e-05
Position 589: 8.179412732530194e-05
Position 1766: 7.681062396791334e-05
Position 1211: 7.493039696732274e-05
Position 571: 6.607447009425239e-05
Position 2578: 6.095156978324751e-05
Position 271: 3.092317341584785e-05
Position 310: 2.9881130685041094e-05
Position 988: 2.925487222845701e-05
Position 325: 2.0269327554718326e-05
Position 349: 1.731522199815742e-05
Position 1552: 1.3921391400137833e-05
Position 1608: 1.2896338983554292e-05
Position 1520: 1.2136548884370735e-05
Position 949: 1.1024146046598446e-05
Position 881: 9.881729761296742e-06
Position 628: 9.236229507929752e-06
Position 331: 7.44346941436375e-06
Position 649: 5.914588090419894e-06
Position 596: 5.783283673911814e-06
Position 446: 4.593346145019264e-06
Position 250: 4.155725901365739e-06
Position 1227: 3.246056914111104e-06
Position 292: 2.775195983663138e-06
Position 1418: 2.1074424322783174e-06
Position 1292: 1.991984531790074e-06
Position 1496: 1.8939759368317099e-06
Position 503: 1.8892903442419679e-06
Position 685: 1.7582824024163276e-06
Position 454: 1.7077473202828161e-06
Position 640: 1.6937101981763962e-06
Position 1595: 1.4624628047798378e-06
Position 1620: 1.2735183717987633e-06
Position 1310: 1.2159721750271092e-07
Position 1674: 7.40650367074624e-08
Position 199: 6.597311837085859e-11
Position 154: 3.866666754314405e-12
