Gene = Qtzl
index = 1398
Annotated 5SS: [204]
Annotated 3SS: [261]
SMsplice 5SS: [204]
SMsplice 3SS: [261]
top_k =  500
Partition function (log Z): -6.2180962819199035

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.998907314320025
Position 411: 0.006923889454419121
Position 279: 0.002152712051872113
Position 519: 0.001330035462826725
Position 751: 0.0012158360697865362
Position 532: 0.0005593877440026206
Position 415: 0.0004430707951013066
Position 653: 0.00037382797592679025
Position 313: 0.00032121670715815385
Position 637: 0.00023329416170758782
Position 363: 0.00019024576519999887
Position 707: 0.00018720384935316258
Position 146: 0.0001699825612842477
Position 728: 0.00010583151588692476
Position 21: 7.742039070181923e-05
Position 9: 7.544319298800347e-05
Position 790: 7.129430383073012e-05
Position 716: 6.769473994731005e-05
Position 651: 6.092857231295612e-05
Position 521: 4.339880621145886e-05
Position 254: 3.299262015903021e-05
Position 30: 2.653982755149999e-05
Position 361: 2.6217626495001076e-05
Position 143: 1.5200245128258307e-05
Position 603: 1.3876054795271933e-05
Position 619: 1.0118909846184197e-05
Position 584: 9.741013481669164e-06
Position 815: 4.556183643030124e-06
Position 765: 4.129097932976409e-06
Position 481: 3.875182642799093e-06
Position 248: 2.9938415248039845e-06
Position 107: 2.8565100182002147e-06
Position 601: 2.7929461455791143e-06
Position 805: 1.7247257534816275e-06
Position 229: 1.4247336889762187e-06
Position 83: 1.520203401483172e-07
Position 258: 3.816975363472213e-09
Position 595: 6.442708559120925e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 261: 0.9627808588798014
Position 595: 0.009591537942975742
Position 564: 0.009391966248097452
Position 726: 0.006223408593441297
Position 305: 0.005251799496740087
Position 278: 0.003994537046097653
Position 879: 0.0027099440848574884
Position 338: 0.002510124995466331
Position 839: 0.0024965916512243408
Position 716: 0.0014425026655404515
Position 580: 0.0014060330617553846
Position 768: 0.0012524429100999744
Position 524: 0.0010688879402677824
Position 296: 0.001010096563211498
Position 519: 0.0008856225746554646
Position 545: 0.0005452829869015293
Position 751: 0.0004950913713612057
Position 614: 0.0001340265318945301
Position 316: 0.00012728646513687926
Position 72: 9.72333323354581e-05
Position 311: 6.109575484499784e-05
Position 444: 4.734086948216532e-05
Position 61: 3.6003792190957676e-05
Position 528: 2.3027056108198635e-05
Position 83: 2.2401447187090924e-05
Position 660: 2.0034745946453256e-05
Position 52: 1.2201868784609426e-05
Position 203: 1.0061923922528949e-05
Position 645: 7.625182146480693e-06
Position 106: 5.626737322822763e-06
Position 100: 5.558353903574167e-06
Position 272: 1.263688139226899e-06
Position 171: 1.1689784444990567e-06
Position 137: 2.763488957056329e-07
Position 150: 2.363807910162762e-07
Position 157: 9.363493412604405e-09
Position 176: 6.823070122569711e-09
Position 208: 4.3270620234875705e-09
Position 188: 3.4675106247273575e-09
Position 229: 1.4782104935988839e-09
Position 221: 5.116114680682817e-10
Position 274: 3.83318423577126e-15
