Gene = Nup154
index = 1338
Annotated 5SS: [ 259  482 1042 1274 2313 2612 2837 3442 4026 4558 4746]
Annotated 3SS: [ 318  547 1100 1341 2371 2674 2894 3499 4090 4622 4806]
SMsplice 5SS: [ 259  482 1042 1274 2313 2612 2837 3442 4026 4558 4746]
SMsplice 3SS: [ 318  547 1100 1341 2371 2674 2894 3499 4090 4622 4806]
top_k =  500
Partition function (log Z): 31.134942983932056

Sorted 5' Splice Sites (High to Low Probability):
Position 4746: 0.9943545648181639
Position 1274: 0.989509506660133
Position 3442: 0.9861291952570714
Position 2837: 0.9790547803596602
Position 482: 0.9706632169973413
Position 2313: 0.9706027491937608
Position 2612: 0.9696751966800107
Position 4558: 0.9496833662991556
Position 4026: 0.9134493069785445
Position 259: 0.8628036422823206
Position 1042: 0.5641485742918294
Position 3601: 0.5090440680923894
Position 4397: 0.26920178801237604
Position 1515: 0.1882993485142889
Position 4997: 0.16773846514390428
Position 1033: 0.15885415684927112
Position 685: 0.13185961101400748
Position 5751: 0.12623395002016471
Position 794: 0.10278604645619237
Position 4927: 0.07860279645442818
Position 1601: 0.06581207944041051
Position 4954: 0.0632717263991542
Position 5208: 0.05863202693567234
Position 4511: 0.045160255654277094
Position 4978: 0.040962700593681727
Position 4914: 0.03407021691264449
Position 33: 0.030996401249513555
Position 29: 0.029118401121166027
Position 2643: 0.020267950620202677
Position 2457: 0.019539861551742675
Position 3801: 0.01879086296239929
Position 4356: 0.01661798205930896
Position 2841: 0.011026730961620872
Position 3787: 0.010461425507275388
Position 1260: 0.00963678495846175
Position 3371: 0.009109042946314481
Position 3942: 0.009054477612262081
Position 2904: 0.00813590528183318
Position 1823: 0.007963419244286023
Position 3675: 0.007223557359800449
Position 4944: 0.00719408753635301
Position 4372: 0.0067440986365358765
Position 4992: 0.005902830428924836
Position 263: 0.005841569891954728
Position 248: 0.004583143616948354
Position 5406: 0.004120589793796502
Position 2534: 0.004068966382607747
Position 3836: 0.0038522678247373417
Position 2794: 0.00379219971118183
Position 2207: 0.003502199648578356
Position 3117: 0.0033182343053391747
Position 2833: 0.0031112083913949567
Position 700: 0.003056638515447644
Position 3035: 0.00287113956226363
Position 5184: 0.002789302272315518
Position 4: 0.0025451058808529737
Position 3970: 0.002496711148755209
Position 4734: 0.0024691430825344585
Position 4758: 0.0022494005265926453
Position 769: 0.002107608938613062
Position 3552: 0.0020750082583612236
Position 4930: 0.0019150828755177653
Position 3631: 0.0016250860899755758
Position 4195: 0.0015937191089017634
Position 486: 0.0015914327767738358
Position 3614: 0.001581676319703051
Position 657: 0.0015562349644828069
Position 956: 0.001277025415221448
Position 738: 0.0011780014181242472
Position 4562: 0.0010772133524006788
Position 69: 0.0009644621228894323
Position 206: 0.0009612986181022074
Position 2113: 0.0009484487018173914
Position 95: 0.0009309769251752199
Position 5178: 0.0009295826179071134
Position 3070: 0.000853350891984296
Position 73: 0.0008307729454549754
Position 2270: 0.0008174451771464783
Position 1440: 0.0008123575336731338
Position 2637: 0.000793146294750559
Position 5086: 0.0007566584705915377
Position 2846: 0.0006766911044239868
Position 1533: 0.0005948248717007656
Position 1015: 0.0005733555366294024
Position 2909: 0.0005405159064246303
Position 848: 0.0005288664621897479
Position 3420: 0.0005094013169895991
Position 112: 0.00047897536288751043
Position 5242: 0.0004324815195219559
Position 4030: 0.0004314956180951215
Position 674: 0.0004179848707019968
Position 3958: 0.0004027034470613358
Position 3094: 0.0003854511457891812
Position 5807: 0.0003709870377416379
Position 960: 0.0003652411516520279
