Gene = Atac3
index = 34
Annotated 5SS: [ 447  858 1126 1289 1571 1960 2113 2238]
Annotated 3SS: [ 503  912 1267 1452 1633 2017 2167 2297]
SMsplice 5SS: [ 194  664  858 1126 1571 1960 2113 2238]
SMsplice 3SS: [ 314  728  912 1452 1633 2050 2167 2297]
top_k =  500
Partition function (log Z): 17.96100683514406

Sorted 5' Splice Sites (High to Low Probability):
Position 1571: 0.9984257708476266
Position 858: 0.9965623223985773
Position 1126: 0.9813050599371477
Position 1960: 0.9726282349628237
Position 2238: 0.8953488421924128
Position 194: 0.8501946333579087
Position 664: 0.8429213675015825
Position 2113: 0.7226583527293133
Position 447: 0.37822823912902337
Position 2779: 0.23193369737210442
Position 245: 0.037578733299931055
Position 36: 0.018962828044575
Position 2793: 0.01823926360796626
Position 1100: 0.01665448593901964
Position 459: 0.0069618265877694225
Position 1289: 0.005614778859813845
Position 76: 0.0028451098114531444
Position 299: 0.002122749497945132
Position 59: 0.0019326319711766991
Position 470: 0.0016019777580591867
Position 1696: 0.0015880506810928572
Position 543: 0.001462948525447195
Position 2430: 0.0009924320928773047
Position 1379: 0.000601684239089355
Position 1316: 0.0005869066301543959
Position 833: 0.0005118507566734743
Position 1992: 0.0005100917470220796
Position 198: 0.000285113691880344
Position 1974: 0.00025281718124918424
Position 2756: 0.00023938479955209194
Position 840: 0.00017110960493199072
Position 1130: 0.0001695674989936539
Position 2493: 0.00015421988857277906
Position 1309: 0.0001504741690297178
Position 1979: 0.00014586776033822274
Position 1575: 0.00013979427220374286
Position 1179: 0.0001273785112458504
Position 759: 0.00012460640462066345
Position 17: 0.00011101811728635188
Position 2772: 0.00010538737992380543
Position 2117: 0.00010352922458401338
Position 2413: 9.253268881626809e-05
Position 1855: 8.45128888006267e-05
Position 1107: 7.04019604173743e-05
Position 1498: 4.752453530375768e-05
Position 2706: 4.283926444933612e-05
Position 2562: 4.235333930858771e-05
Position 1876: 4.2117271434728735e-05
Position 1527: 4.0884776736892074e-05
Position 810: 3.722727866976028e-05
Position 1293: 3.690420234304405e-05
Position 2827: 3.6631501083089635e-05
Position 587: 3.272627672863509e-05
Position 2712: 3.054862144445938e-05
Position 2783: 1.9669717051409244e-05
Position 668: 1.849939372986629e-05
Position 107: 1.6526722647449477e-05
Position 606: 1.5216045715579947e-05
Position 2252: 1.3368348024118584e-05
Position 2405: 1.2181048499732761e-05
Position 1531: 1.1969957710451568e-05
Position 41: 9.971177781305073e-06
Position 216: 9.969645082205337e-06
Position 1743: 9.938671705971252e-06
Position 2720: 8.594146505513554e-06
Position 615: 3.1996030158622108e-06
Position 221: 2.248590576637212e-06
Position 405: 1.844323704704073e-06
Position 796: 1.8257754079199746e-06
Position 1945: 1.6889162986070258e-06
Position 375: 1.3967203826211017e-06
Position 400: 1.0831903574253185e-06
Position 1549: 1.0706678997914992e-06
Position 964: 9.045238345679032e-07
Position 1932: 6.34257099680547e-07
Position 2080: 5.051845183723513e-07
Position 1642: 5.016304724358215e-07
Position 2178: 4.603890609363845e-07
Position 1041: 2.8554262404489157e-07
Position 1071: 2.6526387556445414e-07
Position 2222: 2.2998479977142562e-09
Position 335: 9.85675439086692e-10
Position 358: 7.998415407855602e-10
Position 337: 6.098649726813162e-10
Position 378: 8.233216159743519e-11
Position 1471: 4.221855642467526e-11
Position 1060: 1.4124562488999788e-11
Position 981: 3.7415302430056276e-12
Position 1510: 1.6799472351760007e-15
Position 325: 3.94047816282075e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 912: 0.9978332493554345
Position 1633: 0.9909123484523353
Position 728: 0.8757983218543415
Position 1452: 0.7211773285035841
Position 2167: 0.7202827160712281
Position 2050: 0.6374941812164109
Position 314: 0.5736913057615901
Position 2297: 0.4628110872844921
Position 2303: 0.403386789571189
Position 503: 0.3293863404464794
Position 1411: 0.26449339442226405
Position 2017: 0.26399034774102487
Position 3002: 0.2004328210641745
Position 358: 0.14909658475686402
Position 2012: 0.06039834241781629
Position 264: 0.05624356182714171
Position 335: 0.05459904525028233
Position 513: 0.035809342197289075
Position 274: 0.02826708231177599
Position 2839: 0.024871240382419068
Position 2475: 0.013959909029144664
Position 2320: 0.011907633166601834
Position 123: 0.0109293939832107
Position 2897: 0.010878563245436821
Position 1455: 0.010219640782345529
Position 2832: 0.010151400504787378
Position 2394: 0.009721629796342694
Position 299: 0.008901353429979037
Position 1267: 0.006488665844365485
Position 524: 0.005942535909405641
Position 94: 0.004085349444725468
Position 2972: 0.004063603219567689
Position 2925: 0.003519884748498324
Position 1749: 0.003466456925753682
Position 1690: 0.0025951315630608272
Position 783: 0.0020380025952963354
Position 193: 0.001966013685733738
Position 2070: 0.001884281156967599
Position 107: 0.0015349356057642938
Position 1674: 0.0015180919887784708
Position 1777: 0.001351825434293018
Position 578: 0.001317651589325328
Position 1178: 0.0011975038889441782
Position 530: 0.001170241525953785
Position 370: 0.0010677421523301006
Position 663: 0.0010383608077351426
Position 2657: 0.0010378252221682613
Position 2327: 0.000977304059590027
Position 1415: 0.0006592958461947837
Position 1315: 0.0006018141882682564
Position 2089: 0.0004422380497347892
Position 419: 0.0004316416382080908
Position 2204: 0.00040538680835571904
Position 981: 0.00032445957500711243
Position 2600: 0.0002683353872011216
Position 1896: 0.0002625152516768299
Position 701: 0.00024243253120948097
Position 1332: 0.0002227223163419395
Position 533: 0.00018916499919692804
Position 2112: 0.00018344934102222082
Position 758: 0.00016737143136297229
Position 2978: 0.00014920442977493456
Position 1701: 0.00014225697555225552
Position 2346: 0.00013563015065592255
Position 2453: 0.00012294363506849297
Position 2422: 0.00010979868026800261
Position 1780: 9.071058654163966e-05
Position 375: 8.913615577216585e-05
Position 393: 8.011717699895188e-05
Position 2343: 6.203855116116126e-05
Position 2356: 5.637432456563824e-05
Position 707: 5.452161682854521e-05
Position 987: 5.2719907545346905e-05
Position 2228: 5.087444717116529e-05
Position 232: 4.982522941027388e-05
Position 752: 4.17538049341839e-05
Position 1861: 3.872393741433965e-05
Position 2149: 3.767262569225978e-05
Position 133: 3.404835258731285e-05
Position 2208: 2.9821218962824378e-05
Position 1498: 2.5786134001956514e-05
Position 1555: 2.4932784196940374e-05
Position 957: 2.3628546589472273e-05
Position 451: 2.2667110520603525e-05
Position 1475: 2.0150154694228335e-05
Position 991: 1.9685157653943027e-05
Position 2444: 1.845315081067089e-05
Position 2413: 1.738621688794226e-05
Position 1522: 1.5173062765158553e-05
Position 1817: 1.4978800333071649e-05
Position 1020: 1.4955436651782762e-05
Position 1336: 1.4299158086187988e-05
Position 587: 1.3202575941422372e-05
Position 1917: 1.1188009127454372e-05
Position 2360: 9.581322448878645e-06
Position 1154: 7.869188123225797e-06
Position 2588: 6.651650495364321e-06
Position 165: 6.125143272684613e-06
Position 1537: 5.064404034298591e-06
Position 1274: 4.986688346178795e-06
Position 1920: 4.428945272186153e-06
Position 1468: 3.909710699337542e-06
Position 1054: 3.059130675779592e-06
Position 1289: 2.5344186748199753e-06
Position 443: 2.4328298596851643e-06
Position 2138: 2.3225056737788357e-06
Position 1282: 1.4937275715210177e-06
Position 2080: 1.2852091640033276e-06
Position 488: 1.014831600645498e-06
Position 198: 7.237305597154041e-07
Position 1923: 5.651370703037983e-07
Position 204: 1.458256136828725e-07
Position 1726: 1.0141506197865375e-07
Position 1095: 1.7560288033011093e-08
Position 234: 6.842080941279974e-09
