Gene = Atg18b
index = 36
Annotated 5SS: [ 313 6656 7350]
Annotated 3SS: [5924 6803 7405]
SMsplice 5SS: [ 313 6656 7350]
SMsplice 3SS: [5924 6803 7405]
top_k =  500
Partition function (log Z): -5.394977917642908

Sorted 5' Splice Sites (High to Low Probability):
Position 7350: 0.9561672730841476
Position 6656: 0.9490499629791562
Position 313: 0.4158042714264767
Position 474: 0.36602493603346814
Position 889: 0.10358170695966115
Position 7952: 0.05535384995495654
Position 7709: 0.05269746769534709
Position 412: 0.0467514639707607
Position 7713: 0.041038107609130445
Position 7534: 0.037951074494641975
Position 5387: 0.02997121223515966
Position 7517: 0.017226956965496764
Position 7770: 0.0168737137462136
Position 7326: 0.0167980845645091
Position 3247: 0.016647648285450508
Position 1545: 0.016436475219631073
Position 225: 0.016031819886279452
Position 2606: 0.012674331416706992
Position 470: 0.011048711218694109
Position 6660: 0.010839607783895498
Position 8018: 0.010214150272619456
Position 6735: 0.008220462778664424
Position 458: 0.008039247750355959
Position 1445: 0.00760057428497795
Position 915: 0.0063937087058671535
Position 1842: 0.005957906209137911
Position 6739: 0.005250486094715033
Position 7662: 0.004814328493549758
Position 3978: 0.003909769201946505
Position 3422: 0.003569881825554004
Position 511: 0.003185610070079499
Position 509: 0.003103581254415236
Position 6637: 0.002545827371051439
Position 4651: 0.002516435930864084
Position 7830: 0.0024698623266197987
Position 1079: 0.002378883289181726
Position 7729: 0.0020909085384500548
Position 7157: 0.0019241009606925496
Position 7075: 0.0017432860815626463
Position 223: 0.0016257271085957298
Position 505: 0.001284943492858256
Position 507: 0.0012592890577145315
Position 7695: 0.0012378083811894138
Position 445: 0.0011869466784116191
Position 2891: 0.001050100710566024
Position 2638: 0.0010483806430910691
Position 109: 0.0010383441191778805
Position 1073: 0.0009396392097742609
Position 466: 0.0009361012089324286
Position 927: 0.0008806157888721468
Position 480: 0.0008450501723992793
Position 7511: 0.0008209860769948755
Position 462: 0.0007827242564147696
Position 7573: 0.0007640728962057376
Position 2764: 0.0007629520633400785
Position 7975: 0.0007188879713889637
Position 4025: 0.0006861235404215243
Position 7192: 0.0006566256580043566
Position 7717: 0.0005244679952696065
Position 7834: 0.00044060518567558103
Position 6696: 0.00040723331489226944
Position 7608: 0.0003474887505529588
Position 8146: 0.0003157154758280345
Position 6058: 0.00027068549538400373
Position 7345: 0.00024791593508595444
Position 1201: 0.00019104162960468564
Position 6950: 0.0001882248499437764
Position 1238: 0.0001700581681777374
Position 217: 0.00012817651226046457
Position 1592: 0.00010711270580393586
Position 6156: 9.577723445258396e-05
Position 6128: 7.269727529511674e-05
Position 977: 5.334746148189776e-05
Position 6275: 5.331014788047258e-05
Position 1939: 5.328114331594723e-05
Position 7870: 4.986313754537247e-05
Position 8125: 4.477023848248645e-05
Position 624: 2.8105714915787044e-05
Position 14: 2.423852417866294e-05
Position 317: 2.0659278829408313e-05
Position 2016: 2.0097844766670984e-05
Position 765: 1.8391318015064766e-05
Position 631: 1.7904999841169588e-05
Position 158: 1.650787404728427e-05
Position 515: 1.4337483091373055e-05
Position 832: 1.2513622332102444e-05
Position 1142: 1.1908127851755252e-05
Position 684: 1.1787358885326499e-05
Position 1186: 1.1262416265413794e-05
Position 3: 7.390925422203505e-06
Position 810: 5.154416328975851e-06
Position 661: 4.286313545283667e-06
Position 10: 4.092720431580368e-06
Position 141: 4.042011463203399e-06
Position 6941: 3.68509624517415e-06
Position 1095: 3.2623369659152155e-06
Position 7113: 2.528422844450105e-06
Position 7123: 1.4660844130579806e-06
Position 1282: 7.184778745297247e-07
Position 85: 6.643946783165027e-07
Position 7: 5.675460945004397e-07
Position 156: 9.365551166283772e-08
Position 95: 9.107107981184146e-08
Position 12: 8.264316818805174e-08
Position 355: 7.802986040775971e-08
Position 371: 5.147367931050148e-08
Position 5: 4.711763351601363e-08
Position 7906: 3.93281012681246e-08
Position 329: 3.649591086392165e-08
Position 27: 2.7469752810230783e-08
Position 52: 3.82577421920611e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6803: 0.9726812696753226
Position 7405: 0.9529836372730044
Position 5924: 0.884870549178067
Position 7825: 0.12796988756316274
Position 5975: 0.0880292092236346
Position 8065: 0.04965248831735114
Position 8017: 0.04279612291070731
Position 2685: 0.03001529591162738
Position 7797: 0.027522908179930156
Position 6812: 0.015543568237173084
Position 1291: 0.013186052822563741
Position 4878: 0.010585854476241809
Position 7587: 0.007303175796587627
Position 7759: 0.005539979455485155
Position 1742: 0.005064648092966124
Position 5979: 0.005005826791520998
Position 5027: 0.004681915108499499
Position 7231: 0.003960406396415137
Position 4512: 0.003360451304311463
Position 2138: 0.0032537742134146935
Position 4829: 0.0030820171601634826
Position 7392: 0.0026335813820062737
Position 4091: 0.0022398445903837765
Position 740: 0.0021155157953529416
Position 7416: 0.0019192599183880759
Position 304: 0.0019068077601264745
Position 4716: 0.0018483885117107567
Position 7252: 0.0017474983707040706
Position 4537: 0.0016375674092406806
Position 272: 0.0015159823108787925
Position 6985: 0.0012761536348321783
Position 8240: 0.0010975059494759088
Position 4637: 0.0010349302364643829
Position 658: 0.0010208210813753666
Position 4572: 0.0008671262643133265
Position 1911: 0.0008465565451241261
Position 7774: 0.0008333057102462549
Position 1022: 0.0007923319013648161
Position 7033: 0.0007587297731409373
Position 2094: 0.0007583832543262465
Position 7455: 0.0007496213104320443
Position 3800: 0.000730105121724529
Position 1407: 0.0006944871295072355
Position 7873: 0.0006744017374505461
Position 1987: 0.00065428646576475
Position 7425: 0.0005780383050078949
Position 1348: 0.0005381368950516421
Position 635: 0.0005257189753120631
Position 5773: 0.0005153057052191133
Position 661: 0.0005107784968034952
Position 603: 0.0004901625490991486
Position 7036: 0.000489944244644257
Position 543: 0.0004786323715997802
Position 1262: 0.00045676789708344156
Position 386: 0.0004476229513566449
Position 1324: 0.00039076369328512427
Position 558: 0.0003285086410083192
Position 6838: 0.0003212564372068857
Position 1145: 0.0003159470368543429
Position 354: 0.0002843099296080716
Position 7573: 0.0002753911749283899
Position 518: 0.00027049160440799315
