Gene = Pfdn1
index = 1374
Annotated 5SS: [172 411]
Annotated 3SS: [267 479]
SMsplice 5SS: [183 411]
SMsplice 3SS: [267 479]
top_k =  500
Partition function (log Z): -4.137221064675879

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.987079858306949
Position 172: 0.7120850346563499
Position 30: 0.004057974723365982
Position 453: 0.0012082014313472972
Position 61: 0.0005949750667354884
Position 221: 0.00021553774964657314
Position 363: 0.00015558284492738
Position 187: 9.494543999336422e-05
Position 445: 7.487925409022804e-05
Position 76: 7.327212165992028e-05
Position 333: 5.5706107322787706e-05
Position 343: 4.666345644574927e-05
Position 118: 1.1226345545428668e-05
Position 447: 5.171549355745684e-06
Position 493: 1.060484936931251e-06
Position 520: 9.820686186336283e-07
Position 481: 9.181915290926794e-07
Position 468: 4.42853981397308e-07
Position 241: 1.9714267115031016e-07
Position 489: 6.991640237078983e-08
Position 63: 5.7694493512087495e-08
Position 635: 5.1259240209582156e-08
Position 645: 5.415552871084051e-09
Position 497: 2.5874971992278306e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 479: 0.9377676839522571
Position 267: 0.6940079224060287
Position 525: 0.05149604313963436
Position 234: 0.01386862311071352
Position 87: 0.0030836272637932032
Position 241: 0.0021695612924594885
Position 489: 0.0012442265524960233
Position 247: 0.000417228738043871
Position 123: 0.0003117844476006793
Position 285: 0.0003049888912758744
Position 481: 0.00027814992052425117
Position 333: 0.00022643827725797567
Position 76: 0.00020591417637832727
Position 444: 0.0001730700446584629
Position 129: 6.986979448295243e-05
Position 577: 3.14191343181693e-05
Position 546: 3.0948490528723125e-05
Position 215: 1.552224415519645e-05
Position 92: 1.353481322775064e-05
Position 612: 6.6827499180842345e-06
Position 294: 5.253630812200389e-06
Position 609: 4.831075145395081e-06
Position 312: 4.762939064527124e-06
Position 309: 3.2844593205278035e-06
Position 551: 3.0405271004950514e-06
Position 537: 2.808237564071527e-06
Position 168: 2.2745158937177464e-06
Position 352: 1.6179139168854697e-06
Position 621: 1.2503579188977568e-06
Position 452: 1.1353526688795046e-06
Position 300: 9.916785770812856e-07
Position 591: 9.744184039938738e-07
Position 348: 9.000140844337407e-07
Position 369: 8.36968868399879e-07
Position 97: 7.319663003963868e-07
Position 171: 7.034105890883015e-07
Position 363: 6.290056126176177e-07
Position 594: 5.595074625825328e-07
Position 389: 5.080975101766829e-07
Position 657: 4.524089080426715e-07
Position 279: 2.442892661596731e-07
Position 381: 2.0000272201817613e-07
Position 654: 1.997220776948084e-07
Position 422: 1.8232065066110316e-07
Position 376: 1.814502752114906e-07
Position 627: 1.7612698660767743e-07
Position 392: 1.6648263414800981e-07
Position 198: 1.5036218970980615e-07
Position 597: 1.1060713005911573e-07
Position 555: 1.0665232578663186e-07
Position 588: 9.97164512404125e-08
Position 687: 8.76455912802812e-08
Position 571: 5.062180050912509e-08
Position 558: 3.031541028775389e-08
Position 631: 1.885338179087407e-08
Position 410: 1.2365824041526973e-08
Position 645: 4.840384117813826e-09
Position 675: 3.898400495427027e-09
Position 182: 1.8821765702583554e-09
Position 187: 8.179293180643181e-15
Position 176: 5.115644869905092e-16
Position 217: 3.19532684444178e-20
