Gene = Sap130
index = 1469
Annotated 5SS: [ 153  436 1929 2575 4762 5687 5985 6319 6549 6715]
Annotated 3SS: [ 337  965 1983 4303 4825 5745 6047 6377 6606 6777]
SMsplice 5SS: [ 436 1929 2575 4762 5687 5985 6319 6549 6715]
SMsplice 3SS: [1190 1983 4303 4825 5745 6047 6377 6606 6777]
top_k =  500
Partition function (log Z): 31.194304085184132

Sorted 5' Splice Sites (High to Low Probability):
Position 6715: 0.9995391707211738
Position 4762: 0.9984045369933727
Position 6549: 0.9977610201851238
Position 436: 0.9976499748959043
Position 6319: 0.9962548553837332
Position 1929: 0.9918112158587541
Position 2575: 0.991020094414042
Position 5687: 0.9724466762697567
Position 5985: 0.9403682034576379
Position 5265: 0.3247568613307038
Position 1292: 0.17645463812107726
Position 3488: 0.16410010271175027
Position 4222: 0.15053989352371527
Position 4099: 0.10980766645783963
Position 1727: 0.06348012222075904
Position 2238: 0.05325521148461889
Position 93: 0.051929202426511424
Position 1109: 0.04866316972873873
Position 17: 0.01468810949057143
Position 5927: 0.013690930786178468
Position 6930: 0.01360184792222518
Position 5646: 0.013063395824149933
Position 1242: 0.010152932818512634
Position 7041: 0.007172951613077594
Position 273: 0.006593281490045767
Position 3713: 0.006519033309805071
Position 1297: 0.006242533212228908
Position 3979: 0.005739714123354066
Position 6959: 0.005673513846910318
Position 3008: 0.005535830184983431
Position 2579: 0.00423458358262736
Position 275: 0.0041924697116634164
Position 270: 0.0040094086646270816
Position 3128: 0.0031307386853141853
Position 180: 0.0030213854990454488
Position 3147: 0.0028236690697814736
Position 5921: 0.0027377306797214686
Position 1415: 0.002492596077504501
Position 4949: 0.00223086631103302
Position 3621: 0.0020732524286984624
Position 5717: 0.0019547148114098813
Position 879: 0.0017442224420884294
Position 3637: 0.0016891302380983538
Position 128: 0.0015882529444860628
Position 1401: 0.00147173931161882
Position 5912: 0.0011813939285111512
Position 1310: 0.0011625329009558624
Position 3005: 0.0011580020370498998
Position 207: 0.0011532945142064739
Position 5881: 0.0010858997961729522
Position 5869: 0.0010228366121216425
Position 1145: 0.0009748647782774003
Position 85: 0.000933201193122399
Position 4577: 0.0009145374085300806
Position 2134: 0.0008349155163428447
Position 4976: 0.0006919413815338303
Position 5691: 0.0006378076081368195
Position 1895: 0.0005814502347336073
Position 130: 0.0005730176629188039
Position 1024: 0.0005482143117190782
Position 2067: 0.0005209344046223749
Position 107: 0.0004756048441803484
Position 1820: 0.0004631842769668496
Position 2223: 0.00044387221761746083
Position 6330: 0.00043033080970507977
Position 415: 0.00038832853997147884
Position 3692: 0.0003782496177048818
Position 3229: 0.0003651463749700304
Position 3277: 0.0003231682868035815
Position 241: 0.0002798270188043591
Position 1016: 0.00026655319089606463
Position 2358: 0.00022207032428988758
Position 4766: 0.00020366095223585878
Position 293: 0.00019666193332834117
Position 248: 0.00017795680013152275
Position 157: 0.0001743926204650724
Position 402: 0.00014821480965297945
Position 6135: 0.000144321685473087
Position 625: 0.00013976213072742884
Position 75: 0.0001390912694923523
Position 6305: 0.00012070960496693364
Position 5180: 9.652631150396236e-05
Position 5054: 8.781495361746101e-05
Position 295: 8.686388116897508e-05
Position 520: 7.915235429279095e-05
