Gene = Nopp140
index = 1326
Annotated 5SS: [ 204 2056 2456]
Annotated 3SS: [ 405 2296 3208]
SMsplice 5SS: [ 204 2056 2456 3112 3332]
SMsplice 3SS: [ 405 2125 2692 3208 3442]
top_k =  500
Partition function (log Z): 1.9490894760870665

Sorted 5' Splice Sites (High to Low Probability):
Position 2456: 0.9792351071252952
Position 204: 0.9724931879909121
Position 2056: 0.9507370028536382
Position 3332: 0.7510050488399439
Position 3112: 0.7022191460717415
Position 23: 0.04975319473616478
Position 2183: 0.012266458073645094
Position 59: 0.010392197579344635
Position 3318: 0.007835264627098933
Position 3116: 0.007049043587754148
Position 2487: 0.006728471761741517
Position 2483: 0.003913692127876829
Position 1303: 0.0032376431787823697
Position 3338: 0.002682652978773489
Position 3684: 0.0020866713845550085
Position 868: 0.0019112146655597365
Position 351: 0.001886181838370464
Position 3564: 0.0014690668384340771
Position 3660: 0.001124769494890713
Position 2396: 0.00108864398258746
Position 2808: 0.0008622693594575512
Position 3511: 0.0008316686825078572
Position 43: 0.0007224691272126497
Position 358: 0.0006938450549027667
Position 2066: 0.000634423746583636
Position 1105: 0.0005800752741582659
Position 2491: 0.0005487852074264433
Position 793: 0.00044022327238928865
Position 2079: 0.0003399581232143424
Position 2163: 0.00033629392403970455
Position 180: 0.00027497312207033536
Position 2788: 0.00024915708842635094
Position 3030: 0.00024557988723416033
Position 3018: 0.00022918774360983088
Position 2022: 0.00021823326243934082
Position 27: 0.00021581034684834194
Position 2572: 0.0002031000206981716
Position 2489: 0.00018699400849813094
Position 266: 0.00018291498526264583
Position 3455: 0.000153173139599108
Position 3635: 0.00015271425724195566
Position 2141: 0.00014667891586962026
Position 3064: 0.00014348641805980394
Position 2268: 0.00013158090007746185
Position 2064: 8.580363478035742e-05
Position 21: 7.436834719048779e-05
Position 432: 5.856002384830461e-05
Position 1166: 5.810491011300533e-05
Position 10: 4.8443059336653385e-05
Position 93: 4.768793757958082e-05
Position 3630: 3.810269328132725e-05
Position 3491: 3.560029381964514e-05
Position 2248: 3.4368497136438305e-05
Position 3821: 3.434315931353303e-05
Position 537: 3.2899147913214274e-05
Position 242: 3.107170165776504e-05
