Gene = verm
index = 1925
Annotated 5SS: [  96  288 2278 2996 3452]
Annotated 3SS: [ 217 2165 2882 3301 3603]
SMsplice 5SS: [ 288 2278 2540 2996 3452]
SMsplice 3SS: [2165 2408 2882 3301 3603]
top_k =  500
Partition function (log Z): 7.1078287255403465

Sorted 5' Splice Sites (High to Low Probability):
Position 3452: 0.9951833445846952
Position 2996: 0.9826704875476543
Position 2278: 0.9786132928232274
Position 2540: 0.6357363125081059
Position 288: 0.5920566620608513
Position 96: 0.4779555576915895
Position 1178: 0.17283107673243603
Position 570: 0.11878416519496666
Position 941: 0.10537379654844377
Position 2056: 0.08588346080154072
Position 2100: 0.059692982820276345
Position 1761: 0.04447395839040824
Position 9: 0.03616290088023004
Position 1559: 0.03263837283604952
Position 318: 0.03130539292716792
Position 314: 0.019722883990298794
Position 3779: 0.014725031184053852
Position 165: 0.013654948547996761
Position 3194: 0.011576807578452471
Position 34: 0.010608133192234656
Position 1340: 0.009177455856030596
Position 100: 0.00870903897466603
Position 322: 0.005832514629109823
Position 156: 0.005521566270139042
Position 4809: 0.004814575762460863
Position 885: 0.004575829772079917
Position 3857: 0.0034312257282069648
Position 2829: 0.0032798543191061144
Position 467: 0.002622755207299981
Position 4527: 0.0025634032251802227
Position 4115: 0.0024150451990339124
Position 115: 0.0018828692333428241
Position 3115: 0.00181814026691091
Position 1202: 0.001700363775928425
Position 3720: 0.0015591240214255424
Position 2670: 0.0015093209610606585
Position 2821: 0.0014035206149442079
Position 758: 0.0013557876291569431
Position 2971: 0.0012834835491894996
Position 3356: 0.0012619851421713374
Position 3095: 0.001219512727700355
Position 140: 0.0009832419925524128
Position 768: 0.0008151364105462394
Position 1983: 0.0006930421229151709
Position 2698: 0.0006800144295457435
Position 2270: 0.0006331249647328101
Position 2700: 0.0005751310649094363
Position 3000: 0.0005408145360410039
Position 175: 0.0004878252502565846
Position 2702: 0.0004705915396849814
Position 741: 0.00045765200758771834
Position 3876: 0.00041092620514073306
Position 2704: 0.0004090649437267139
Position 565: 0.0003841405899195096
Position 3502: 0.0003583401535861795
Position 2706: 0.0003573782060334205
Position 2696: 0.00033988961386092624
Position 477: 0.00030436902548775207
Position 344: 0.0003040470747256628
Position 2515: 0.0002871576723732311
Position 243: 0.0002817569650776179
Position 576: 0.00026876997184178486
Position 4812: 0.00026554186817176093
Position 147: 0.00026417355814864024
Position 1075: 0.00022746486248587355
Position 2409: 0.00021983092378208277
Position 4824: 0.00021019910587692346
Position 84: 0.0001940547982253919
Position 2544: 0.00016195343492440964
Position 23: 0.0001597364240140495
Position 3414: 0.0001496267777586423
Position 4595: 0.00014216008928661278
Position 3083: 0.0001315771684260063
Position 182: 0.00011818004549615084
Position 2272: 0.00010761684017871801
Position 392: 0.0001054906085198534
Position 284: 0.00010086357119725245
Position 3002: 9.987713608652149e-05
Position 2597: 9.982225774541164e-05
Position 349: 9.744554725423292e-05
Position 2710: 9.64435311476382e-05
Position 2508: 8.622904523103341e-05
Position 2736: 8.548162061805684e-05
Position 2310: 4.325601316571256e-05
Position 3521: 4.135897593770666e-05
Position 3086: 3.79929731344219e-05
Position 2738: 3.7171056899120446e-05
Position 105: 3.715780595735131e-05
Position 3456: 3.68857450351199e-05
Position 4845: 3.5556355016696836e-05
Position 4906: 3.333688899740515e-05
Position 2321: 1.7938178834841247e-05
Position 3554: 1.742350422540021e-05
Position 3074: 1.5945501157072375e-05
Position 3029: 1.5902658005335868e-05
Position 2207: 1.3076155972209269e-05
Position 15: 9.81218360564188e-06
Position 332: 8.693448738713437e-06
Position 7: 7.242878636005256e-06
Position 43: 5.857448962540876e-06
Position 353: 3.8534201098964745e-06
Position 21: 1.4180545601449557e-06
Position 366: 1.1253779930774757e-06
Position 292: 9.946809842304586e-07
Position 263: 7.695092024496335e-07
Position 299: 6.890811515171549e-07
Position 335: 5.043243372709378e-07
Position 247: 3.625714045800285e-07
Position 266: 2.903686046781144e-07
Position 3650: 7.772854910620624e-08
Position 268: 2.8143804212136555e-10
Position 184: 2.385642860960947e-12
Position 186: 3.488894416228252e-13
Position 3381: 1.5617922216073207e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3301: 0.9752488956043011
Position 2882: 0.9725816844670094
Position 2165: 0.9702925005103692
Position 3603: 0.9067913613370462
Position 2408: 0.5817341141601183
Position 217: 0.44523752358122753
Position 1051: 0.10678019420010192
Position 1921: 0.09691578897862405
Position 2326: 0.039454758605408945
Position 156: 0.034271484186270094
Position 1688: 0.034222545088282645
Position 5090: 0.033845326007597536
Position 3547: 0.030666091133730956
Position 1395: 0.021017752583417735
Position 1884: 0.016825572183428374
Position 391: 0.016030443220920697
Position 2134: 0.013301948567424981
Position 2363: 0.011248895572118042
Position 1621: 0.00992988690709145
Position 69: 0.00956765947406607
Position 3258: 0.009380484117739056
Position 4876: 0.008871192211855141
Position 1727: 0.00867033205058133
Position 991: 0.0086120167652162
Position 3574: 0.008583423912381007
Position 3220: 0.007892459500255722
Position 1830: 0.006267021218222384
Position 4794: 0.006155030953219676
Position 3650: 0.006079177561051784
Position 5068: 0.006019404190919259
Position 342: 0.005297149738286864
Position 971: 0.004529803179681831
Position 1447: 0.004404397414602788
Position 3060: 0.0043998047142193965
Position 2417: 0.0043506328119498165
Position 3255: 0.004301226733754547
Position 1559: 0.00409464272163892
Position 3932: 0.003747728887613361
Position 4526: 0.003652966722408203
Position 420: 0.003345504063660168
Position 82: 0.0031952141553743835
Position 3535: 0.0031417617497084605
Position 165: 0.003076486822152711
Position 889: 0.0028010476820429083
Position 4580: 0.0026353589937995817
Position 3118: 0.002460745649845286
Position 945: 0.0024310357794582525
Position 2913: 0.002316186342108508
Position 3857: 0.0022859037605999504
Position 761: 0.0019416984814286653
Position 2095: 0.0018788015710617754
Position 1530: 0.0017068112557820248
Position 2604: 0.0017023526440092555
Position 794: 0.0016767261893846299
Position 2360: 0.001562171035392997
Position 3571: 0.001552586314496182
Position 1607: 0.0014008126997819485
Position 915: 0.0013752393475430483
Position 3086: 0.0013493062947930708
Position 3083: 0.001322642550655182
Position 643: 0.0013009899058249311
Position 1424: 0.0010927242937840756
Position 1618: 0.0010566382357239858
Position 981: 0.001015897548049499
Position 349: 0.0007843958221525143
Position 3881: 0.0006067526950107648
Position 4193: 0.0005739019879101039
Position 3719: 0.000571970020737783
Position 3510: 0.0004978245160182455
Position 4654: 0.0004900930923823994
Position 3271: 0.00043037452974715415
Position 182: 0.00041636678364940615
Position 3961: 0.0004087210199930245
Position 2892: 0.00038282575995192837
Position 3147: 0.000380146371012675
Position 2829: 0.0003606789980712013
Position 650: 0.00035058438373053154
Position 5106: 0.00034890133726132617
Position 2905: 0.0003397829133553736
Position 1243: 0.00031530499677161466
Position 2837: 0.0002988765970969867
Position 2949: 0.0002918705420091171
Position 2861: 0.00026571686519616194
Position 4755: 0.0002385599412508135
Position 2841: 0.00015585032613129509
Position 2428: 0.00014900936906570836
Position 4393: 0.00013916000065003232
Position 4851: 0.00013327459424195386
Position 3833: 0.00012575454301315384
Position 448: 0.00012458611550889614
Position 2331: 0.0001128234962479409
Position 2020: 0.00010311759707056954
Position 723: 9.521841387462403e-05
Position 2946: 8.344634148138069e-05
Position 3360: 7.600533344495332e-05
Position 401: 7.480448667669806e-05
Position 3330: 6.537233583425503e-05
Position 3554: 5.06669221206035e-05
Position 700: 4.978132807197369e-05
Position 3303: 4.90537986533276e-05
Position 1114: 4.416558878383034e-05
Position 2566: 4.398228639585957e-05
Position 3312: 4.0494598145842585e-05
Position 467: 3.703274232507367e-05
Position 508: 3.6529170776436993e-05
Position 2629: 3.071399940687335e-05
Position 2575: 3.042481202187474e-05
Position 615: 1.3725359468769062e-05
Position 2557: 1.1822960706235438e-05
Position 314: 1.1023979807549945e-05
Position 3414: 1.0628105869882311e-05
Position 2610: 7.954503500453775e-06
Position 596: 7.3646100089193734e-06
Position 96: 4.31798414634531e-06
Position 344: 2.1357309464633355e-06
Position 663: 2.075571741775462e-06
Position 3426: 1.7466360403767935e-06
Position 321: 1.2324458786989869e-06
Position 115: 5.79509166951812e-07
Position 100: 1.5316366495142508e-07
Position 332: 1.005006962634226e-07
Position 1111: 1.720181212880034e-08
Position 84: 1.538605390821059e-08
Position 2508: 1.2409613928338115e-08
Position 325: 6.6940374784080935e-09
Position 520: 6.186644508477002e-09
Position 219: 6.072731603405198e-09
Position 514: 5.105625372529607e-09
Position 105: 3.508261306401876e-09
Position 3614: 2.5993163246078462e-09
Position 3480: 9.470377597075956e-11
