Gene = mRpS31
index = 1780
Annotated 5SS: [135 655]
Annotated 3SS: [198 720]
SMsplice 5SS: [135 655]
SMsplice 3SS: [198 720]
top_k =  500
Partition function (log Z): -1.1139650159260623

Sorted 5' Splice Sites (High to Low Probability):
Position 655: 0.9851860999995096
Position 135: 0.9530526257626909
Position 659: 0.00807704237269945
Position 1344: 0.006334927552196972
Position 927: 0.002634570459959186
Position 633: 0.002216721709372809
Position 790: 0.0021561600312534467
Position 10: 0.0010322598862312104
Position 57: 0.00046863320863268213
Position 907: 0.00044597972635631455
Position 106: 0.00044363873481065676
Position 33: 0.0003988642796437943
Position 69: 0.00035291149575754734
Position 990: 0.0003204064471011782
Position 510: 0.00029034896505307245
Position 1073: 9.909382042088469e-05
Position 411: 6.645667816076298e-05
Position 355: 4.135359509188743e-05
Position 794: 3.8583965191420874e-05
Position 657: 3.332734950119922e-05
Position 36: 3.059585132367426e-05
Position 99: 3.0396078171250165e-05
Position 113: 2.9169345161580864e-05
Position 899: 2.911176996730746e-05
Position 198: 2.23538799288631e-05
Position 146: 2.1253442758984842e-05
Position 770: 1.4786177238121749e-05
Position 467: 1.0041948957237032e-05
Position 535: 9.374343946422443e-06
Position 922: 8.132189813365813e-06
Position 211: 7.856611456559988e-06
Position 853: 6.163951727090073e-06
Position 227: 5.06696675310149e-06
Position 1359: 4.157157848715847e-06
Position 1173: 1.2005714794600528e-06
Position 175: 1.176094601809491e-06
Position 236: 9.264526136927372e-07
Position 1049: 8.156341159793262e-07
Position 614: 7.19335921297351e-07
Position 1276: 7.036348634526216e-07
Position 1217: 5.298039994202554e-07
Position 1124: 5.027271385935626e-07
Position 897: 3.3344470490874037e-07
Position 1281: 3.1457351209893596e-07
Position 323: 2.6637612664121e-07
Position 1225: 1.457840480463764e-07
Position 1005: 1.0405928187863872e-07
Position 1171: 6.434721479799909e-08
Position 405: 5.484380277219768e-08
Position 256: 1.0250072086780213e-08
Position 1211: 2.707312775230421e-09
Position 574: 1.3278854399331287e-09
Position 753: 1.5548690669067354e-10
Position 750: 1.4528667128857268e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 720: 0.9899258314145247
Position 198: 0.8710674091510908
Position 256: 0.08371705362816989
Position 1403: 0.00661212352971752
Position 742: 0.004612900123509699
Position 985: 0.0036395264648347025
Position 937: 0.0010300114569874266
Position 69: 0.0008755363451541406
Position 760: 0.000561647501905771
Position 1294: 0.00034394284658368723
Position 1102: 0.00028591504868557784
Position 757: 0.0002825355581462469
Position 587: 0.0001357052349335489
Position 1252: 0.00011530912296908968
Position 897: 0.00010696321278944295
Position 946: 8.050186568902259e-05
Position 423: 5.9669222397136454e-05
Position 298: 5.4860134514587945e-05
Position 168: 5.297097247279971e-05
Position 1179: 4.235909744165644e-05
Position 570: 4.0465868442846315e-05
Position 370: 4.0069605273380914e-05
Position 816: 3.681319308041256e-05
Position 584: 3.190805992109052e-05
Position 859: 2.672469724169156e-05
Position 1231: 2.3396612756658555e-05
Position 1072: 2.2027042519517158e-05
Position 484: 1.5639727411308936e-05
Position 1042: 1.3912620072355976e-05
Position 850: 1.1183173695711202e-05
Position 310: 8.241080980842732e-06
Position 526: 8.122353310793224e-06
Position 1258: 4.603260065858439e-06
Position 510: 4.376253108637699e-06
Position 1069: 4.3296101373481516e-06
Position 495: 3.5281882330781332e-06
Position 84: 3.3481263096037183e-06
Position 313: 3.2548287801885215e-06
Position 307: 2.9158624642951856e-06
Position 766: 2.5425703757866546e-06
Position 529: 2.1441504414405235e-06
Position 1005: 2.140997205828472e-06
Position 120: 1.932902979742176e-06
Position 1165: 1.8983306233062095e-06
Position 382: 1.3557228860885673e-06
Position 113: 1.3539907652512125e-06
Position 1255: 1.067101831345777e-06
Position 861: 9.67146290766805e-07
Position 1261: 6.915383017714519e-07
Position 138: 6.634065896141238e-07
Position 514: 3.310790913212013e-07
Position 769: 3.257846051574371e-07
Position 1207: 3.1236750368533307e-07
Position 829: 2.905359846417566e-07
Position 1326: 1.809335305889772e-07
Position 640: 1.273768343559335e-07
Position 340: 9.280176295596413e-08
Position 463: 8.062051079605559e-08
Position 316: 6.960339605834441e-08
Position 604: 5.103091718185589e-08
Position 427: 3.601269832649235e-08
Position 448: 2.6065764727334454e-08
Position 523: 1.960923246245397e-08
Position 122: 4.113954320550529e-09
Position 778: 2.998599951813304e-12
