Gene = sip2
index = 1874
Annotated 5SS: [ 136  331 2180]
Annotated 3SS: [ 218  519 2243]
SMsplice 5SS: [ 136  331 2180]
SMsplice 3SS: [ 179  519 2243]
top_k =  500
Partition function (log Z): -1.5238704068678173

Sorted 5' Splice Sites (High to Low Probability):
Position 2180: 0.976577452560053
Position 136: 0.8019432976191485
Position 331: 0.6511330268479303
Position 2016: 0.07667973844445695
Position 690: 0.02649518773965807
Position 442: 0.01479973036176315
Position 1778: 0.012542755240628405
Position 1950: 0.01078697717870419
Position 430: 0.004286753895276723
Position 309: 0.004229259685753031
Position 1797: 0.003831529863967645
Position 679: 0.0032142521655356545
Position 815: 0.002977158464347182
Position 116: 0.002193964639904278
Position 1073: 0.0021585246992240027
Position 464: 0.0018145345972077286
Position 1596: 0.0016292157017559843
Position 1614: 0.0015202203107047877
Position 297: 0.0014999836518959817
Position 2495: 0.0014671070706622658
Position 1782: 0.0011571315361047117
Position 890: 0.0009727783528107023
Position 894: 0.0007822916496664221
Position 140: 0.0007396171801835035
Position 1448: 0.000634965651892249
Position 455: 0.0005804053192884934
Position 1430: 0.00045226748886330375
Position 745: 0.0004443145628121181
Position 2477: 0.00033673566520097433
Position 1055: 0.00023935659643920068
Position 375: 0.00022581032019377827
Position 1916: 0.0002002154580414717
Position 623: 0.0001505653398821842
Position 1681: 0.00015032960580898717
Position 656: 0.00013377156083166426
Position 313: 0.00011881958253042645
Position 388: 4.780915058031558e-05
Position 2280: 4.6020878443869827e-05
Position 87: 4.3171820733756006e-05
Position 179: 2.6414201404551685e-05
Position 362: 2.63683618339092e-05
Position 1866: 2.5269409498832248e-05
Position 729: 2.5245650763623026e-05
Position 60: 2.491214038066579e-05
Position 85: 2.2527444914853036e-05
Position 421: 2.178280694349813e-05
Position 1470: 2.1226627664769243e-05
Position 873: 1.3959667691746549e-05
Position 1968: 1.3392267113600563e-05
Position 1364: 1.1753641434908536e-05
Position 391: 8.564246469282413e-06
Position 632: 6.790744909534089e-06
Position 197: 6.623343676166339e-06
Position 55: 6.066347109757612e-06
Position 759: 5.233230571423381e-06
Position 2445: 3.7092935817168585e-06
Position 1526: 3.6459965379876387e-06
Position 1329: 2.4825120932567e-06
Position 41: 2.2886719343408294e-06
Position 1579: 1.2469766961335452e-06
Position 2447: 1.0173250496703534e-06
Position 34: 9.280361398897056e-07
Position 2367: 8.041874260154761e-07
Position 2378: 4.130222074796878e-07
Position 2325: 3.7538440826251713e-07
Position 364: 3.485438115431574e-07
Position 259: 1.5222028909863303e-07
Position 218: 6.013105699459864e-08
Position 373: 5.509087337916741e-08
Position 1132: 4.5279542750112094e-08
Position 486: 3.2524918846500556e-08
Position 199: 1.848747832133834e-08
Position 208: 4.831990670047427e-09
Position 787: 3.819178628849144e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2243: 0.991127044205128
Position 519: 0.9147903609131623
Position 179: 0.43085966843048706
Position 2071: 0.07552633179543324
Position 1854: 0.05172758446464791
Position 230: 0.04605565260656133
Position 2054: 0.023176281165106904
Position 391: 0.015400647222260503
Position 2016: 0.014486662111055246
Position 218: 0.008512984703610671
Position 1876: 0.005928889547200709
Position 1199: 0.005426926537162649
Position 1481: 0.005025372037892109
Position 1945: 0.004485691368268126
Position 787: 0.004083805531526703
Position 532: 0.0024264195821927467
Position 2551: 0.0018633812155151293
Position 774: 0.0017915263554699181
Position 1218: 0.0016831611869808241
Position 1329: 0.0011216567728119578
Position 570: 0.0009720594291924907
Position 2152: 0.0008058208077772034
Position 556: 0.0006543678849096543
Position 271: 0.0005359078012980175
Position 1859: 0.00043516572123059895
Position 486: 0.00022479460547888256
Position 2279: 0.0001993687806864393
Position 362: 0.00011286128296021043
Position 313: 1.717106186264654e-05
Position 505: 1.4582481630917579e-05
Position 410: 1.3621445924638475e-05
Position 373: 1.0525331025530178e-05
Position 434: 4.81999094167951e-06
Position 135: 3.916688628658692e-06
Position 132: 3.414264071787889e-06
Position 2439: 3.3280894497328636e-06
Position 645: 1.311648400269935e-06
Position 934: 1.276605170948761e-06
Position 798: 1.2124456100361235e-06
Position 99: 1.125603071688961e-06
Position 464: 1.0313825095935145e-06
Position 289: 9.531821998490872e-07
Position 301: 8.456224835721426e-07
Position 884: 6.186465378367191e-07
Position 469: 2.5860658226265237e-07
Position 105: 2.2349996944551588e-07
Position 455: 6.37261722505422e-08
Position 577: 5.01976143716509e-08
Position 651: 3.383702985130352e-08
Position 328: 1.8291945162821575e-08
Position 139: 1.0302236973431369e-08
Position 109: 1.0572240698642739e-10
Position 153: 2.2697120459298644e-11
