Gene = Sam-S
index = 1466
Annotated 5SS: [  98  936 1907 3581 3975 5117 6467]
Annotated 3SS: [ 861 1684 3502 3851 5003 5786 6530]
SMsplice 5SS: [1907 3581 3975 4215 6467]
SMsplice 3SS: [3502 3851 4134 5786 6530]
top_k =  500
Partition function (log Z): 2.483855757455229

Sorted 5' Splice Sites (High to Low Probability):
Position 6467: 0.9944802888849948
Position 1907: 0.9720969985699154
Position 3975: 0.948294298554099
Position 3581: 0.9249052758606853
Position 4215: 0.6536628734783235
Position 5117: 0.29195329740202597
Position 4723: 0.26746335025368245
Position 456: 0.2204045205113688
Position 4272: 0.18885630918135954
Position 6684: 0.15084559700015934
Position 1199: 0.13913371537946276
Position 3093: 0.12782014971726147
Position 872: 0.12435554636612679
Position 936: 0.10451999017827773
Position 4781: 0.06025170553416411
Position 1444: 0.05853909404447958
Position 4762: 0.050309217135391764
Position 5245: 0.04978874779038494
Position 4276: 0.04575959285194538
Position 1433: 0.041951473428551274
Position 4268: 0.03711077335062281
Position 359: 0.033245858669650886
Position 1054: 0.027834877486568294
Position 733: 0.02729555653285705
Position 3709: 0.02599854081171398
Position 3656: 0.02300781464474499
Position 3767: 0.02080830686952922
Position 3990: 0.01950523219087413
Position 570: 0.017610578234536003
Position 2409: 0.01708276728471013
Position 1324: 0.013757441933636405
Position 2413: 0.013531866993200557
Position 5133: 0.013154043266814802
Position 4280: 0.01242425570726167
Position 492: 0.012296196310197672
Position 1611: 0.011900505535020483
Position 3926: 0.008866586306360507
Position 269: 0.008625500353686711
Position 2918: 0.008516135162874904
Position 2940: 0.005934698325161341
Position 5344: 0.005856001881774793
Position 2697: 0.005685705269623665
Position 4258: 0.0055650068300228065
Position 6741: 0.004504365713603521
Position 3219: 0.004485019220322592
Position 141: 0.004273585067671857
Position 2700: 0.003928970509423399
Position 753: 0.0027600642263250355
Position 6654: 0.0027513713323060436
Position 1308: 0.002390797540714169
Position 363: 0.0023294053347644303
Position 6711: 0.00209376364111919
Position 1265: 0.0020310329855261194
Position 4270: 0.0019179130133163478
Position 156: 0.0018533743071263034
Position 5242: 0.0017820126797320297
Position 303: 0.001693154356671316
Position 109: 0.0016670811232500694
Position 6868: 0.0015619552673372774
Position 4013: 0.001423086062978864
Position 2003: 0.0014205667713438302
Position 2417: 0.0012226809105793217
Position 7211: 0.0011985910089041213
Position 4747: 0.0011951748266656303
Position 587: 0.0011536173086771474
Position 7127: 0.0010972721406563716
Position 4870: 0.001084061642238588
Position 4618: 0.0010532744866848514
Position 741: 0.0010265408026324519
Position 483: 0.0010148657954911402
Position 4788: 0.001013039435889087
Position 98: 0.0009872697470221094
Position 3933: 0.0009398037087303668
Position 2891: 0.0009049175912398449
Position 308: 0.0008721648803134258
Position 57: 0.000773070501909103
Position 349: 0.0007206543348084251
Position 6987: 0.000715782739620731
Position 667: 0.0007045875089303866
Position 750: 0.0006990708704328249
Position 7: 0.0006641243386320486
Position 1598: 0.0006591917632250511
Position 4707: 0.0005602335674983316
Position 339: 0.0005208427247727459
Position 845: 0.0005169027331680295
Position 1437: 0.00045645376938475605
Position 1328: 0.00045278899109214117
Position 3283: 0.00044896484289592525
Position 383: 0.00039573285613930223
Position 2692: 0.0003947323621690125
Position 1958: 0.0003637588006009102
Position 37: 0.00035515821555475704
Position 4207: 0.0003522456268812787
Position 1225: 0.0003273593132897571
Position 430: 0.00031669953254876733
Position 3929: 0.00028052518534698467
Position 151: 0.0002744770375369386
Position 888: 0.0002701428045617096
Position 1037: 0.0002438412529157664
Position 7014: 0.00021693310074313827
Position 7264: 0.00018328922691123156
Position 3602: 0.00015243462145891825
Position 4568: 0.0001509683725726688
Position 4298: 0.00014937850973792212
Position 4289: 0.00013265894155505548
Position 2380: 0.00011395912024144667
Position 1964: 0.00010013455974720762
Position 3571: 9.33251658455271e-05
Position 189: 8.330523176364986e-05
Position 763: 6.461878069000133e-05
Position 129: 5.6749460888977795e-05
Position 12: 5.6525740641357765e-05
Position 68: 3.837187945492264e-05
Position 4303: 3.219656648130709e-05
Position 4034: 2.8090716468481403e-05
Position 4363: 2.7619753157880373e-05
Position 2504: 1.8005411298913386e-05
Position 3941: 1.6968555089299433e-05
Position 683: 1.5713845711274953e-05
Position 2240: 1.4738943163853102e-05
Position 1192: 1.3689759802102197e-05
Position 218: 1.3248425619641184e-05
Position 2494: 1.2072151031488006e-05
Position 1290: 1.1430005453713787e-05
Position 14: 1.1083019503475282e-05
Position 3981: 8.285258250977794e-06
Position 861: 7.841479384109093e-06
Position 254: 7.679061287129613e-06
Position 609: 6.701763636173425e-06
Position 640: 5.38654868335579e-06
Position 533: 4.368067143753028e-06
Position 5931: 3.241235380606789e-06
Position 4232: 3.0884058755220897e-06
Position 6045: 1.4535892120055173e-06
Position 2483: 1.0744889508652992e-06
Position 51: 8.26765511377941e-07
Position 2019: 7.562026194470751e-07
Position 768: 6.981177926628188e-07
Position 1160: 6.667090936507851e-07
Position 649: 5.415430219526866e-07
Position 342: 4.6761567367541727e-07
Position 673: 4.3367806569030774e-07
Position 841: 3.014377068959501e-07
Position 2347: 3.003677960532418e-07
Position 273: 1.900470968083544e-07
Position 239: 5.872219470441513e-08
Position 638: 3.410830298960449e-08
Position 5004: 8.009114247173418e-09
Position 434: 2.2541594620678e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6530: 0.9919619508789228
Position 4134: 0.9183669777026124
Position 5786: 0.6817874569674033
Position 1684: 0.5869425783687959
Position 3851: 0.5751725854306677
Position 4465: 0.5440044667286099
Position 3502: 0.5294854037252035
Position 2994: 0.44989199815210057
Position 3690: 0.377804468531987
Position 4857: 0.34786695304941173
Position 936: 0.14556965158449625
Position 6765: 0.0885127228638992
Position 2214: 0.0652955401209984
Position 4352: 0.05621715857025018
Position 6751: 0.03159510951196303
Position 2583: 0.02935751183380732
Position 1244: 0.025379684689644324
Position 861: 0.022183802527299033
Position 1378: 0.019287633083159533
Position 7358: 0.01880250482056933
Position 3025: 0.018138415960138075
Position 4101: 0.01800401469645755
Position 4115: 0.01775007536202276
Position 4822: 0.01714825999936479
Position 5404: 0.015843666932998907
Position 5746: 0.01544362117889417
Position 4639: 0.014451412553634472
Position 5003: 0.014248604242607486
Position 2099: 0.013849400634326624
Position 3629: 0.013632315157948653
Position 4430: 0.012052037492898196
Position 3730: 0.011538688940867459
Position 2426: 0.011296357678632603
Position 5502: 0.010937375173053914
Position 3766: 0.010556508800409755
Position 2054: 0.010304349397783153
Position 3156: 0.00888559964953514
Position 3524: 0.008396988363780873
Position 3189: 0.007788058595808065
Position 6875: 0.006897325718119754
Position 555: 0.006685165679426561
Position 7329: 0.0064226482904822645
Position 218: 0.0060167184851867075
Position 424: 0.0047307049068985585
Position 2534: 0.0045957385914504245
Position 406: 0.004210555940545808
Position 1552: 0.0037844423054389192
Position 1723: 0.0037511487830485524
Position 1349: 0.0035178323606372946
Position 7292: 0.0029132004454347337
Position 6931: 0.002907814238207013
Position 3655: 0.0028034127452830153
Position 4510: 0.0025533796400098435
Position 3746: 0.0023798118214026238
Position 643: 0.0020822507935387416
Position 3196: 0.002079431448688919
Position 3153: 0.0020721215033316248
Position 3087: 0.0019947121496699757
Position 527: 0.0019410759439172237
Position 1794: 0.0018637639082670343
Position 7258: 0.001818695652920415
Position 3048: 0.001764495917491216
Position 7526: 0.0017541710839379672
Position 1956: 0.0017416018699556828
Position 1808: 0.0015046350305275612
Position 7193: 0.0015004880546950236
Position 976: 0.0014940635743953842
Position 2663: 0.0013838148302275364
Position 732: 0.0012672481991471095
Position 6709: 0.0011962406635702308
Position 4148: 0.0011522880233860585
Position 1701: 0.0010679243394611008
Position 1115: 0.0009670039551786953
Position 965: 0.0009305999448923265
Position 6894: 0.0008318566218601618
Position 531: 0.0007883684320617922
Position 2999: 0.0007116085955770257
Position 6724: 0.0006557081235260926
Position 2800: 0.0006503352733418738
Position 3701: 0.0006143071655329864
Position 6549: 0.0006033897246515804
Position 3348: 0.0005998692929109174
Position 3345: 0.000563255808746849
Position 560: 0.0005381641393058019
Position 3808: 0.0004933319245643617
Position 7484: 0.0004374718732913186
Position 7097: 0.0004351999532137172
Position 3865: 0.00036789657727998227
Position 3225: 0.0003649231995024109
Position 359: 0.00032448249268235624
Position 5213: 0.0003047918578741339
Position 6733: 0.000276267132743356
Position 871: 0.00026048447042495833
Position 3713: 0.00024844537148489826
Position 6976: 0.00024481023193623284
Position 952: 0.0001930667953484579
Position 1962: 0.00017173667357804569
Position 3242: 0.00015029245601809726
Position 6772: 0.00013637955817776584
Position 1595: 0.00013437304634677591
Position 740: 0.00013374765882880594
Position 2855: 0.00010756646283650689
Position 189: 0.00010428816033524263
Position 1451: 0.00010209062341220651
Position 1101: 0.00010177745759160802
Position 1493: 9.479187138560841e-05
Position 2832: 8.485198906480257e-05
Position 1525: 8.297193386311638e-05
Position 4611: 6.70519004474745e-05
Position 2682: 5.561846890518906e-05
Position 4303: 5.417109762434416e-05
Position 4486: 5.172852995915591e-05
Position 1257: 4.2764613037389704e-05
Position 247: 3.932558025550046e-05
Position 3989: 3.295849763651014e-05
Position 474: 2.8766759713085283e-05
Position 156: 2.7255086095190167e-05
Position 2333: 1.9937474098428904e-05
Position 278: 1.9776014683553058e-05
Position 1017: 1.8541849641804088e-05
Position 988: 1.765531447153643e-05
Position 4188: 1.6443246462299965e-05
Position 2023: 1.6073260197567035e-05
Position 492: 1.4168975145261144e-05
Position 161: 1.2074285747662348e-05
Position 3973: 1.1791018330817088e-05
Position 602: 1.989073535102692e-06
Position 596: 1.72320240729089e-06
Position 326: 9.70478224215389e-07
Position 1973: 8.979689353249778e-07
Position 574: 7.888286980512774e-07
Position 778: 6.058070432949052e-07
Position 369: 5.503269663162315e-07
Position 2078: 5.193019063376576e-07
Position 104: 3.029278262279699e-07
Position 4142: 2.698607928760618e-07
Position 4194: 1.9406885024083188e-07
Position 141: 6.118686690844935e-08
Position 498: 1.1026865674201231e-08
Position 226: 5.6492876319317455e-09
Position 297: 5.622712378020247e-09
Position 85: 1.9278098676569913e-09
Position 109: 1.5265750915726122e-09
Position 64: 7.295348543639206e-13
