Gene = PGRP-LC
index = 1355
Annotated 5SS: [5803 6258 6951]
Annotated 3SS: [6089 6798 7017]
SMsplice 5SS: [  57 4320 6258 6650 6951 7936]
SMsplice 3SS: [3354 6089 6539 6798 7748 7997]
top_k =  500
Partition function (log Z): 0.9185444074492493

Sorted 5' Splice Sites (High to Low Probability):
Position 6951: 0.967591144830576
Position 4320: 0.9606941183422864
Position 7936: 0.9604339645452532
Position 6650: 0.6164818985940649
Position 6258: 0.5981963762897313
Position 57: 0.4388913702363361
Position 5803: 0.37856775422292227
Position 75: 0.33739358481618587
Position 759: 0.22459870366749968
Position 8480: 0.18254339924364663
Position 308: 0.15085513401750847
Position 6315: 0.1441277665462347
Position 8167: 0.1404524377629102
Position 1780: 0.12234356958437219
Position 8363: 0.12034895453738141
Position 2234: 0.10647094086572557
Position 8774: 0.10501972210715373
Position 4470: 0.07208524634574906
Position 942: 0.04216022703271154
Position 1692: 0.04072687083792418
Position 4744: 0.04060562928961854
Position 4705: 0.038770781070155774
Position 8440: 0.03791476536363791
Position 4011: 0.020896589436629746
Position 6461: 0.017907764407532882
Position 3567: 0.016661192978291876
Position 32: 0.014954732998364395
Position 7894: 0.01417147977339861
Position 9084: 0.012910107811399335
Position 7427: 0.011163964819676003
Position 991: 0.01068726354345025
Position 415: 0.009823230037730963
Position 9370: 0.009386410673165473
Position 8408: 0.008477283812004981
Position 79: 0.008438756452512538
Position 3572: 0.007503783843690831
Position 2353: 0.007095233377854013
Position 9090: 0.005562466349910806
Position 2588: 0.005319871194086241
Position 6449: 0.004825325299173727
Position 6615: 0.003983916478718922
Position 2225: 0.003936853780555262
Position 5135: 0.003896783358450729
Position 8064: 0.003685890835266004
Position 6645: 0.003657629833813823
Position 8098: 0.0035771985851790165
Position 712: 0.0034952554716390525
Position 2582: 0.0032100149596422196
Position 6496: 0.0028400586983743387
Position 7187: 0.0028059253522106
Position 5290: 0.0026067543874432925
Position 6424: 0.0025492486597158332
Position 5681: 0.0021713375861535543
Position 7925: 0.002131146524432262
Position 557: 0.0016676295145664811
Position 1701: 0.001643537966845188
Position 8602: 0.0015482804640105771
Position 8248: 0.0013907178732981084
Position 6185: 0.001246933396303562
Position 7166: 0.0012300422208607344
Position 8161: 0.0012176549541068468
Position 8650: 0.0006552352493297168
Position 2095: 0.0005924498150902509
Position 4682: 0.0005914969652651156
Position 8082: 0.0005552650080388225
Position 7822: 0.0005067430199227632
Position 1128: 0.00048667515059466835
Position 1726: 0.00044328272371003724
Position 1307: 0.00037872227662866584
Position 4770: 0.00033071839415056486
Position 9041: 0.00032649811157767103
Position 4454: 0.0003255519048051475
Position 4863: 0.00030407659635055755
Position 1179: 0.00029289766453788205
Position 98: 0.0002920780718575655
Position 1433: 0.0002899297290766327
Position 9000: 0.00028688088161974107
Position 1824: 0.0002859052833831931
Position 4474: 0.0002705662085296189
Position 312: 0.00025507161730635913
Position 771: 0.00022403786819611183
Position 5335: 0.00018371886628685015
Position 1314: 0.0001722988795952981
Position 5148: 0.00013812313953368878
Position 346: 0.00011907019438068002
Position 1208: 0.00011669052669172213
Position 9362: 0.00011028369192113902
Position 7844: 9.357173274433472e-05
Position 4311: 8.65766694806056e-05
Position 119: 6.314145121999442e-05
Position 755: 5.4628142131141105e-05
Position 610: 5.145997614611675e-05
Position 248: 5.1204734896918615e-05
Position 1799: 5.092717167499477e-05
Position 809: 3.949560404888459e-05
Position 423: 2.8239031684920145e-05
Position 1801: 2.6748086904166428e-05
Position 250: 2.5492491391722014e-05
Position 116: 2.5064596011438458e-05
Position 7713: 2.459934633557576e-05
Position 996: 2.3909049690748092e-05
Position 7122: 1.6451580747763297e-05
Position 193: 1.5985326270317506e-05
Position 372: 2.6963300342544083e-06
Position 421: 1.8869411936204103e-06
Position 602: 1.6051288221992982e-06
Position 981: 1.0431726427703552e-06
Position 69: 8.570422016951583e-07
Position 242: 7.172759290171293e-07
Position 447: 5.593726949827823e-07
Position 434: 2.881100271934546e-07
Position 5796: 2.3724773491356293e-07
Position 657: 8.500924215300951e-08
Position 851: 5.2571114127055714e-08
Position 647: 1.369494305776845e-11
Position 618: 7.981327176721381e-12
Position 459: 1.735443818447865e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7997: 0.9207167438853182
Position 3354: 0.8617783272194148
Position 6089: 0.8065427409007874
Position 8829: 0.6694001995805221
Position 6798: 0.6182818235270039
Position 4381: 0.40568665757273287
Position 6539: 0.3697414206914295
Position 7748: 0.3301762798012909
Position 7762: 0.3079640221207886
Position 6314: 0.22958127080196544
Position 6065: 0.18138933186666653
Position 7017: 0.16232571299267928
Position 1545: 0.11368033467533552
Position 495: 0.10423991312522762
Position 2137: 0.09886169664137463
Position 475: 0.07813792120315553
Position 6823: 0.0712506044578724
Position 7780: 0.061928630975935324
Position 124: 0.055793549014988654
Position 5019: 0.053138494507452554
Position 1954: 0.05313311879858466
Position 7686: 0.044039974300510924
Position 3620: 0.03786672735227463
Position 5060: 0.0318877061136179
Position 6723: 0.031012580909857982
Position 7236: 0.027002430704233665
Position 368: 0.026312579494760752
Position 3951: 0.02576911259343357
Position 7067: 0.020412021657656054
Position 9149: 0.020165952507790817
Position 4160: 0.019585913331594464
Position 6320: 0.01400939550480365
Position 7529: 0.014005740811077397
Position 6846: 0.012987226163002193
Position 287: 0.012734086125293854
Position 6337: 0.012692264406334369
Position 1591: 0.011450201417051328
Position 8035: 0.011022176396977402
Position 6418: 0.010859491774312613
Position 3528: 0.009746330459147653
Position 5489: 0.009275546570653354
Position 9433: 0.00904044011303718
Position 5122: 0.008909325283586067
Position 4681: 0.00862003397553812
