Gene = spz3
index = 1889
Annotated 5SS: [1346 3522 4340 5521]
Annotated 3SS: [3387 4214 5040 5590]
SMsplice 5SS: [1346 3522 4340 5521]
SMsplice 3SS: [3387 4214 5040 5590]
top_k =  500
Partition function (log Z): 4.493632219888717

Sorted 5' Splice Sites (High to Low Probability):
Position 5521: 0.987339212289473
Position 1346: 0.9757661815376686
Position 3522: 0.9339644909552203
Position 4340: 0.8925585792906615
Position 2884: 0.04348883082023461
Position 166: 0.020069388167446613
Position 2803: 0.01867624649360003
Position 1377: 0.01855855561297376
Position 3720: 0.013851835408817926
Position 3954: 0.011540347712972441
Position 3186: 0.010656095070127313
Position 2105: 0.010574958936691938
Position 2148: 0.010026879072000939
Position 4165: 0.009339611568364844
Position 4394: 0.009041332905635377
Position 170: 0.008386159915667431
Position 3540: 0.007960424637242941
Position 3615: 0.007226060846985057
Position 3555: 0.0067839924527330455
Position 2900: 0.006626973365068239
Position 5513: 0.006319418952267556
Position 1826: 0.0057963047642305135
Position 614: 0.005413623422398751
Position 5791: 0.004718966807540985
Position 4871: 0.004691000417239147
Position 5457: 0.004688249503241119
Position 721: 0.004555880073924044
Position 656: 0.003948961118847123
Position 70: 0.003900817545022938
Position 174: 0.003819436859074572
Position 172: 0.0037027249200905807
Position 5156: 0.003482178054960764
Position 5737: 0.0034092049987766615
Position 2133: 0.0029090705903501053
Position 3526: 0.0028773849173377134
Position 4468: 0.00272243803516334
Position 3177: 0.002624673960943308
Position 5810: 0.002549542275691871
Position 893: 0.002516929375887839
Position 4344: 0.002184993524900712
Position 2112: 0.001958259082915198
Position 5727: 0.001939823712229996
Position 348: 0.0018660348490397403
Position 225: 0.001669014937545734
Position 2072: 0.0016625923347297696
Position 1654: 0.001610749253179219
Position 4402: 0.0015481622465486873
Position 1628: 0.0013977416837386196
Position 4578: 0.0012832434718974101
Position 201: 0.001134037106768167
Position 5814: 0.0011256101102699173
Position 4670: 0.0009408085080489276
Position 1750: 0.0007518218642251773
Position 4655: 0.000708048281642696
Position 199: 0.0006998381092965704
Position 576: 0.0006857399110961959
Position 5804: 0.0006848062119022782
Position 4761: 0.0006274528987194683
Position 4849: 0.00048643706697401156
Position 1415: 0.0004489659616110415
Position 3235: 0.0004222237677240724
Position 5861: 0.00041176842743535514
Position 3885: 0.00040979536949294515
Position 1887: 0.00040286671048075505
Position 30: 0.00039399784391419893
Position 5731: 0.00035841846441009794
Position 4626: 0.00035578522572368633
Position 361: 0.0003407102030160861
Position 82: 0.0002942568686210809
Position 2160: 0.00027801593743220397
Position 1760: 0.0002731267951469606
Position 617: 0.0002564306907918824
Position 437: 0.00018607179380260823
Position 2771: 0.00017162768015557177
Position 1735: 0.00015479105548207116
Position 1249: 0.00014933446936116082
Position 1830: 0.00014257874878573795
Position 2256: 0.00012486976807546995
Position 5705: 0.00011932858811404731
Position 1636: 0.00011701198924249924
Position 5525: 0.00011532194231475618
Position 5831: 0.0001121990347993398
Position 4551: 0.00010596237478839922
Position 1350: 0.00010321749633277811
Position 1283: 0.00010304698373184516
Position 4330: 9.879506806565636e-05
Position 460: 9.355173642963735e-05
Position 1964: 9.261269331915195e-05
Position 818: 6.778261845716886e-05
Position 5474: 6.5295605203746e-05
Position 302: 6.112134444417292e-05
Position 23: 5.999968543580284e-05
Position 178: 4.934036039401429e-05
Position 104: 4.743050245280042e-05
Position 3646: 4.4508697047643524e-05
Position 368: 4.293695774564453e-05
Position 842: 3.999759251613506e-05
Position 5544: 3.949272580092797e-05
Position 5875: 3.365856946465248e-05
Position 5532: 3.2295860611822964e-05
Position 1602: 2.539081222791197e-05
Position 5997: 2.371605229167272e-05
Position 12: 2.0014517649401295e-05
Position 5930: 1.9578390016248004e-05
Position 5906: 1.5994792270858513e-05
Position 337: 1.2976360988113966e-05
Position 5376: 1.2743333854690688e-05
Position 1648: 1.1868765348019495e-05
Position 189: 1.027196988655643e-05
Position 3459: 9.844678253202672e-06
Position 191: 7.384254386381693e-06
Position 980: 7.035352468889209e-06
Position 1617: 7.022728614453617e-06
Position 255: 6.730222293133894e-06
Position 205: 5.993608203442689e-06
Position 176: 5.7827012386336325e-06
Position 3: 5.315999058355807e-06
Position 5850: 5.042511993344702e-06
Position 1435: 3.770214808692305e-06
Position 203: 2.2667991416065275e-06
Position 2001: 1.1113453820909622e-06
Position 4878: 8.464089226779271e-07
Position 4628: 8.310358263876937e-07
Position 4827: 7.926038926831384e-07
Position 1665: 6.05731647306073e-07
Position 4307: 5.18690106876701e-07
Position 4422: 2.2562950740145267e-07
Position 4472: 1.0866594459380202e-07
Position 5136: 6.072395501888659e-08
Position 1323: 2.375909006635715e-08
Position 1229: 1.954982680939961e-08
Position 314: 1.5341387607409784e-08
Position 1125: 1.0758414250641902e-08
Position 492: 7.936034451883412e-09
Position 215: 6.75553925910519e-09
Position 5250: 3.3098692603989855e-09
Position 20: 2.9861655299188875e-09
Position 352: 1.7404529831988404e-09
Position 5720: 7.872123187064342e-10
Position 787: 5.298887912466402e-10
