Gene = smal
index = 1879
Annotated 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
Annotated 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
SMsplice 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
SMsplice 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
top_k =  500
Partition function (log Z): 22.83522264090017

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.9994087734288495
Position 22309: 0.998650390304568
Position 27293: 0.9953789650207011
Position 24186: 0.9915230329982129
Position 17864: 0.9846278482756992
Position 27735: 0.9835920671855756
Position 11564: 0.977471986022932
Position 29780: 0.9633892518739778
Position 24486: 0.9134842884229314
Position 13727: 0.9114301134078941
Position 567: 0.8279967579494124
Position 28543: 0.49895741230346535
Position 18456: 0.3904753546435253
Position 26006: 0.19688836027623868
Position 25908: 0.18542189843297455
Position 345: 0.1220940903069183
Position 25060: 0.1128498511405268
Position 28547: 0.10870643993675752
Position 20212: 0.10826710858805251
Position 24929: 0.10451898393430621
Position 1211: 0.0931118111349119
Position 26707: 0.0737653130928798
Position 18381: 0.07329027502801695
Position 1736: 0.07114914483909078
Position 18693: 0.06693589393044186
Position 1225: 0.06049764051325346
Position 4836: 0.06016885286590364
Position 30630: 0.057262496767997106
Position 22537: 0.056340084799561596
Position 17234: 0.054426231503630226
Position 26544: 0.04386563974091596
Position 14647: 0.04268194244389596
Position 24907: 0.04248977076920709
Position 23926: 0.04204639846481556
Position 13350: 0.04111177069895336
Position 25964: 0.040933730024939725
Position 4294: 0.03836379561503035
Position 13355: 0.03762321299027789
Position 24564: 0.03440588026694922
Position 1798: 0.033171858301160775
Position 18442: 0.032823242549467814
Position 11068: 0.032407725682393
Position 23004: 0.032011440041422964
Position 4526: 0.03158657571828571
Position 24795: 0.029441708108492205
Position 30196: 0.029184334126696024
Position 25990: 0.026567586995470304
Position 28503: 0.02410666143533866
Position 25134: 0.023875862568265852
Position 17217: 0.018466058651547584
Position 11998: 0.01815895698617197
Position 16881: 0.017309050290204017
Position 4227: 0.01718373763893034
Position 22994: 0.01611433089705816
Position 25114: 0.01483396269570755
Position 17487: 0.014720457708086764
Position 6262: 0.014529561132589089
Position 1641: 0.014280985059259862
Position 25914: 0.013092975059412525
Position 25757: 0.012790915805468678
Position 22447: 0.012215789125732627
Position 30419: 0.011714659170186933
Position 24410: 0.009923375008753415
Position 12171: 0.009430739594382745
Position 11618: 0.009369787068612351
Position 28483: 0.009311848208610947
Position 20842: 0.008203725038334258
Position 16908: 0.00787638953892627
Position 4721: 0.007162916315871648
Position 29017: 0.0068298502157230125
Position 13772: 0.006522546382559028
Position 13334: 0.006319984711713597
Position 28519: 0.006141231837896
Position 17000: 0.006084278149903519
Position 23484: 0.006032854116457498
Position 15464: 0.005695777465547621
Position 12568: 0.0051160404561202315
Position 23951: 0.005109588864190832
Position 4344: 0.004555247888396357
Position 23610: 0.004010349800190532
Position 20808: 0.0037514701713058625
Position 10294: 0.0033437100251287877
Position 29072: 0.0033258413375552055
Position 9338: 0.0030668228473844325
Position 18533: 0.003052357399547261
Position 6258: 0.0030062218064754653
Position 28048: 0.0028162975006620246
Position 28478: 0.0027807345189382283
Position 2399: 0.002768711946129314
Position 27826: 0.0027482957207402062
Position 24194: 0.0026310369417244573
Position 6163: 0.0025934402137545343
Position 29854: 0.002461591558555702
Position 23530: 0.0023318611615994037
Position 21009: 0.0022833062611201547
Position 24869: 0.0022338052361252905
Position 14877: 0.002198617902027984
Position 18482: 0.002072810326803468
Position 23518: 0.002033075169071782
Position 14744: 0.0020126615433195072
Position 14513: 0.001992299274532149
Position 18188: 0.0019208828188902825
Position 18929: 0.001898836754760302
Position 24499: 0.001875323535737426
Position 18564: 0.0018573272146101103
Position 16965: 0.0018425567083875482
Position 28347: 0.0018321792753869222
Position 860: 0.0018074801459705787
Position 23535: 0.0017466958697345057
Position 6266: 0.0017449482714456742
Position 12806: 0.001725219315971996
Position 1429: 0.0016160953309147716
Position 27273: 0.001565682036610683
Position 17882: 0.0015115149594709316
Position 23857: 0.0014611110351342613
Position 1989: 0.0014518976796169911
Position 21052: 0.0014471079332474027
Position 80: 0.0014450455425329544
Position 18700: 0.001419383739436441
Position 9613: 0.0013241646706685635
Position 28640: 0.0012508355602043205
Position 22734: 0.0012387122254295022
Position 28472: 0.0011450549297643605
Position 11726: 0.0010774531646685894
Position 24785: 0.0010393603975892435
Position 28464: 0.0009779088305194973
Position 19986: 0.0009311624425719436
Position 347: 0.0008633278086925719
Position 18697: 0.0008596470840562609
Position 13148: 0.0008549229111633214
Position 4567: 0.000816769399285184
Position 266: 0.0008159296198896696
Position 27167: 0.0007756075962393004
Position 12267: 0.0007570174668385422
Position 19632: 0.000746850509532133
Position 30050: 0.0007195446210412659
Position 19245: 0.000669820461571858
Position 28334: 0.0006644198152235187
Position 356: 0.0006511914182914545
Position 335: 0.0006430454876225641
Position 1657: 0.0006396989466117779
Position 17902: 0.0006383135553737803
Position 24126: 0.0006313865143026713
