Gene = Gr77a
index = 1199
Annotated 5SS: [1188]
Annotated 3SS: [1653]
SMsplice 5SS: [1188]
SMsplice 3SS: [1653]
top_k =  500
Partition function (log Z): -6.534323321713014

Sorted 5' Splice Sites (High to Low Probability):
Position 1188: 0.8346622164809295
Position 97: 0.2568493183114773
Position 1753: 0.033419204910760635
Position 602: 0.0096466093566603
Position 1436: 0.006970424236554299
Position 1047: 0.006755815356524743
Position 585: 0.004805557268366311
Position 1469: 0.004612317751121099
Position 186: 0.004151108734874324
Position 1545: 0.003913957868731523
Position 112: 0.0030935894411785888
Position 348: 0.0023936999061252703
Position 977: 0.0023030642617662177
Position 630: 0.0022192268895487653
Position 1167: 0.0019335534516182447
Position 852: 0.0017533903742954625
Position 1573: 0.001679525726427778
Position 818: 0.0016051065527095574
Position 1484: 0.0012642178345235041
Position 1359: 0.0011205703891807878
Position 1565: 0.0010814177673176134
Position 1533: 0.0008190444631248146
Position 266: 0.000775774539085561
Position 821: 0.000434501035888436
Position 1537: 0.0003941891157055237
Position 1391: 0.00037645057641287464
Position 237: 0.0003651410668580207
Position 119: 0.0003406193215719473
Position 135: 0.00032513067443710385
Position 222: 0.00028547720714716625
Position 1757: 0.0002617140621274494
Position 437: 0.00025859610293227353
Position 1202: 0.00024329609319735565
Position 665: 0.000231992530605889
Position 519: 0.00022131845209606574
Position 1301: 0.0002158819925729614
Position 513: 0.00017174871594747863
Position 986: 0.0001614374115140751
Position 699: 0.00014979687297429867
Position 624: 0.00014941364915920538
Position 1420: 0.00011843457136739946
Position 1200: 0.0001143979772553646
Position 124: 9.06656833142536e-05
Position 1350: 8.53168456881968e-05
Position 836: 8.158350522893411e-05
Position 800: 6.581682391260445e-05
Position 1114: 5.989845058929552e-05
Position 516: 5.4699639168797655e-05
Position 896: 4.546817631440929e-05
Position 1216: 4.336116935218574e-05
Position 1074: 4.244146347028283e-05
Position 1192: 4.174838830723542e-05
Position 903: 4.159082498922934e-05
Position 404: 4.145409683222563e-05
Position 618: 2.758536038504693e-05
Position 1316: 2.117347704879746e-05
Position 137: 1.9705101614571136e-05
Position 1234: 1.9535064954857138e-05
Position 1013: 1.935592853678652e-05
Position 866: 1.87051046160987e-05
Position 166: 1.546809973138525e-05
Position 427: 1.3452366944143793e-05
Position 912: 9.384238310692618e-06
Position 244: 5.781829550602708e-06
Position 691: 4.902024848261522e-06
Position 368: 4.636457704876642e-06
Position 941: 4.367984443804694e-06
Position 79: 3.520838989124274e-06
Position 760: 3.4922336334681383e-06
Position 352: 3.422755793905607e-06
Position 101: 3.010703142470088e-06
Position 484: 1.7354647004790395e-06
Position 1719: 9.552808702471363e-07
Position 1241: 1.47938664501094e-07
Position 425: 8.879003679224013e-08
Position 36: 6.087115018523064e-08
Position 406: 1.3896617836438169e-08
Position 529: 1.2287773009969728e-08
Position 336: 3.974306472703306e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1653: 0.9630145230526731
Position 1098: 0.053514904428963256
Position 1815: 0.03178779993552916
Position 638: 0.03109668022768125
Position 903: 0.020988305715147124
Position 1381: 0.01421636343875584
Position 1294: 0.013479046419077047
Position 1264: 0.010780360240422018
Position 1267: 0.009376406573359124
Position 280: 0.006406119458434359
Position 770: 0.00545489945722955
Position 650: 0.00481437514861567
Position 389: 0.0028675805479296715
Position 1349: 0.0026729491728293376
Position 1346: 0.0024006326551019824
Position 872: 0.0017882285510989757
Position 563: 0.0017876134256581454
Position 794: 0.0017784006608136164
Position 1831: 0.0016395502910149123
Position 425: 0.0015398528992931534
Position 1009: 0.0013803150671924927
Position 554: 0.001316458758017909
Position 977: 0.0012318166714275515
Position 767: 0.0007738715917474015
Position 1621: 0.000688192698003731
Position 386: 0.000658108006410933
Position 1577: 0.0005000981542268076
Position 982: 0.0004990686434727352
Position 1120: 0.0004786496954203172
Position 464: 0.0004399353788981632
Position 1102: 0.0004042480841965722
Position 1625: 0.00036409043464704895
Position 1835: 0.0003217327562967447
Position 1591: 0.0002919377190169686
Position 1484: 0.00028604083895734955
Position 1330: 0.0002569853257666169
Position 760: 0.00022100543072977894
Position 1306: 0.00021532272668058652
Position 1436: 0.00019666111371761342
Position 1105: 0.00019639736070522568
Position 497: 0.0001843504483376225
Position 908: 0.00017787151587192343
Position 1159: 0.00013000106708754413
Position 510: 0.00012978958590190306
Position 166: 9.669697677182396e-05
Position 1680: 9.41077106181728e-05
Position 1216: 6.319080059434183e-05
Position 941: 4.814969925459266e-05
Position 513: 4.711040037637098e-05
Position 1448: 4.032096562997184e-05
Position 529: 3.981843935788715e-05
Position 182: 3.721941343977537e-05
Position 1391: 3.7218592487950095e-05
Position 433: 3.720898743687091e-05
Position 1706: 3.409096086272938e-05
Position 1134: 2.584990689397804e-05
Position 572: 2.292368435384788e-05
Position 818: 2.245730244127671e-05
Position 174: 2.2058423433487164e-05
Position 797: 1.950344336605119e-05
Position 1725: 1.764878027815637e-05
Position 1801: 1.3946518103627497e-05
Position 986: 1.3561651680348209e-05
Position 470: 1.3012971895381057e-05
Position 190: 1.0373945738220456e-05
Position 442: 9.252591490627482e-06
Position 194: 9.131669408983409e-06
Position 1501: 8.855378976658527e-06
Position 585: 7.731156174890167e-06
Position 1791: 2.735009611032329e-06
Position 445: 4.7029640232719575e-07
Position 841: 2.5249071903996616e-07
Position 1180: 1.774838793149732e-07
Position 592: 1.4048234300844135e-07
Position 395: 5.136095365914661e-08
