Gene = Sf3b6
index = 1487
Annotated 5SS: [215 404]
Annotated 3SS: [284 469]
SMsplice 5SS: [215 404]
SMsplice 3SS: [284 469]
top_k =  500
Partition function (log Z): -0.9845763945485566

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.9920051119789253
Position 215: 0.9670840698467783
Position 792: 0.03711121707919592
Position 668: 0.009264989242090814
Position 711: 0.00488500890440393
Position 359: 0.003569225159831521
Position 723: 0.0024926718821233667
Position 564: 0.0006241444803436387
Position 556: 0.0004593901515255504
Position 317: 0.00025173541553149637
Position 582: 0.00013796104294196772
Position 45: 0.00012565269676354177
Position 155: 0.00012410865305766645
Position 303: 0.00010336086367282377
Position 112: 9.940954242961389e-05
Position 402: 6.179001785397993e-05
Position 585: 2.7491939400401968e-05
Position 149: 2.5666094842666508e-05
Position 541: 1.575147299112013e-05
Position 253: 1.4817343098689793e-05
Position 507: 8.48878629021907e-06
Position 821: 5.291661054916645e-06
Position 566: 4.555698945549303e-06
Position 39: 3.749028123212729e-06
Position 321: 2.978539157911191e-06
Position 9: 2.5960726132436373e-06
Position 65: 1.8494650838645018e-06
Position 819: 1.7987028291614606e-06
Position 847: 1.7177733585382634e-06
Position 621: 1.5947464934981659e-06
Position 29: 1.0231532335011442e-06
Position 870: 1.0138014613141546e-06
Position 267: 8.840430726440432e-07
Position 335: 7.652721557815261e-07
Position 260: 5.331362830127271e-07
Position 490: 3.364303896674698e-07
Position 434: 2.47900077163723e-07
Position 457: 2.092200114209408e-07
Position 961: 2.0531771242375216e-07
Position 970: 1.287889763918545e-07
Position 504: 4.912198062636065e-08
Position 167: 3.451075431177583e-09
Position 455: 6.443537374439507e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 469: 0.9949800146673631
Position 284: 0.9669184582579632
Position 850: 0.0556510537932027
Position 608: 0.00032972497932814906
Position 797: 0.00024118048387604545
Position 267: 0.00013614651458916533
Position 719: 6.384429726265584e-05
Position 947: 5.770498913707054e-05
Position 116: 3.3268342676466786e-05
Position 300: 2.7986152613466612e-05
Position 302: 2.337898635485185e-05
Position 617: 1.573145407680768e-05
Position 395: 1.1668573493121174e-05
Position 97: 1.0128070154375363e-05
Position 757: 5.820394364808078e-06
Position 641: 5.505581945793194e-06
Position 662: 2.2951807042204526e-06
Position 84: 1.9833286695753165e-06
Position 995: 1.3067067395474144e-06
Position 698: 1.0203920386070079e-06
Position 187: 9.790547094649216e-07
Position 1019: 6.703529233918544e-07
Position 122: 6.672888283646091e-07
Position 533: 6.402554335198607e-07
Position 668: 4.2667202995183654e-07
Position 471: 3.855342244250324e-07
Position 736: 3.756942739749013e-07
Position 740: 3.223495612875549e-07
Position 515: 2.387796289227589e-07
Position 222: 1.6138630115058556e-07
Position 690: 1.4782105808096596e-07
Position 51: 8.582631581174208e-08
Position 56: 6.80326139951298e-08
Position 680: 5.224711868789258e-08
Position 415: 4.4455606821749396e-08
Position 260: 2.9884211653552956e-08
Position 635: 2.714570936689838e-08
Position 1023: 2.0071566342042595e-08
Position 143: 1.0444067527555198e-08
Position 247: 7.919930599118138e-09
Position 155: 4.595193904323269e-09
Position 384: 2.5177258526058945e-09
Position 60: 1.3403264774515218e-09
Position 356: 1.3007444635349386e-09
Position 149: 1.0602963268445135e-09
Position 205: 6.275210584504867e-10
Position 62: 1.7294820973619897e-10
Position 408: 4.082132282116085e-12
Position 65: 1.112822219319473e-12
Position 219: 4.754799307577951e-19
