Gene = Ripalpha
index = 1428
Annotated 5SS: [106 559 684]
Annotated 3SS: [307 617 737]
SMsplice 5SS: [106 559 684]
SMsplice 3SS: [307 617 737]
top_k =  500
Partition function (log Z): -0.9176113122432897

Sorted 5' Splice Sites (High to Low Probability):
Position 559: 0.9902179694219503
Position 684: 0.9560060653307774
Position 106: 0.5143964266073121
Position 194: 0.16759389145293957
Position 242: 0.03807496778471863
Position 68: 0.02032253405535003
Position 842: 0.018054084197971564
Position 906: 0.01382269338139568
Position 239: 0.013237086662152588
Position 706: 0.007692853070588216
Position 381: 0.005529097894769803
Position 952: 0.00477893605398101
Position 189: 0.0023878419341902546
Position 165: 0.0009851742730338877
Position 1143: 0.0009600949951427923
Position 1186: 0.000838139043215259
Position 229: 0.0007600875804887504
Position 187: 0.0005064924140473016
Position 1159: 0.0004917333565630425
Position 918: 0.000456726541646576
Position 110: 0.00035268603175331103
Position 1328: 0.00034862874789479955
Position 1413: 0.00027448831221753566
Position 114: 0.00024623266480231496
Position 123: 0.00020130222951989112
Position 11: 0.0001817310627665648
Position 132: 0.0001477019677257757
Position 1109: 0.00011216933457661181
Position 1309: 0.00010444341966356754
Position 1470: 8.548191311323627e-05
Position 150: 8.308583382411492e-05
Position 71: 5.53006435888945e-05
Position 573: 5.4018793309545405e-05
Position 772: 5.362431039222126e-05
Position 130: 3.7176993320162687e-05
Position 295: 3.3690593387159814e-05
Position 839: 2.576686292205339e-05
Position 174: 1.5641892976339765e-05
Position 73: 1.4509398771783474e-05
Position 1380: 7.796628205344574e-06
Position 585: 5.554264164548182e-06
Position 571: 4.941548098948978e-06
Position 1204: 4.604004366237127e-06
Position 499: 2.9970894469612895e-07
Position 457: 6.938669547723756e-08
Position 614: 1.5533936138430014e-08
Position 922: 7.108662926658612e-09
Position 968: 6.6901473195734355e-09
Position 472: 5.198119413567887e-09
Position 1052: 8.516510418896196e-10
Position 831: 3.2430999244587375e-10
Position 789: 9.188891457172574e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 617: 0.9832232443448401
Position 737: 0.9451912613327285
Position 307: 0.6759297971263049
Position 328: 0.04707097353982201
Position 452: 0.029010296334089813
Position 748: 0.01587127671706008
Position 1478: 0.009678789899016991
Position 772: 0.007376568797763536
Position 381: 0.006871857278332861
Position 1142: 0.004614161493320814
Position 1526: 0.004556078817255111
Position 1007: 0.004197390531815582
Position 951: 0.003687960894766998
Position 1449: 0.003332980386289824
Position 968: 0.003202655439913398
Position 130: 0.0021743941758501605
Position 1239: 0.0021238827416950852
Position 150: 0.0016526273347085812
Position 918: 0.0014367176345321578
Position 926: 0.0013384836961003379
Position 393: 0.0011093509772207273
Position 1243: 0.0010023082610385778
Position 1039: 0.0005631486970858396
Position 1328: 0.0005384667690268074
Position 1369: 0.0004951093152753501
Position 1013: 0.00041165872637632223
Position 639: 0.00040405538712559385
Position 652: 0.0003907036256137272
Position 483: 0.00036259960750175427
Position 140: 0.0002578462825781266
Position 1458: 0.00021199998862666433
Position 1061: 0.00020019768809215362
Position 1052: 0.00019610373346984496
Position 1265: 0.0001728998483166564
Position 1390: 0.00012528648672419744
Position 629: 0.00010066414719303128
Position 687: 9.418942613680125e-05
Position 1544: 8.642061164344848e-05
Position 1277: 7.758747934715553e-05
Position 902: 4.145008060387785e-05
Position 1117: 3.746172081992527e-05
Position 1252: 2.8685528653449237e-05
Position 499: 2.457181838723623e-05
Position 882: 2.1951229232053695e-05
Position 896: 1.5594575842176714e-05
Position 105: 1.4288101389096418e-05
Position 1289: 1.1034756533535589e-05
Position 706: 1.0409928163924313e-05
Position 194: 4.914434944670555e-06
Position 496: 3.3593419090120754e-06
Position 171: 2.294932079394953e-06
Position 60: 1.386558241320024e-06
Position 239: 9.752756482370002e-07
Position 509: 8.576511550174858e-07
Position 585: 5.124372537025254e-07
Position 513: 5.086248803608798e-07
Position 672: 4.7145182801995135e-07
Position 536: 4.3501978386003866e-07
Position 234: 3.053618613245827e-07
Position 477: 1.7921338727682858e-07
Position 110: 9.890218681018882e-08
Position 780: 9.601026121365376e-08
Position 785: 1.4623155727928544e-08
Position 68: 1.451046509811955e-08
Position 710: 8.542518248263338e-09
Position 782: 2.1094676780097792e-09
