Gene = p130CAS
index = 1832
Annotated 5SS: [  421 14736 15967]
Annotated 3SS: [14591 15696 19176]
SMsplice 5SS: [  421 14736 15967]
SMsplice 3SS: [14591 15696 19176]
top_k =  500
Partition function (log Z): -2.7561061681465606

Sorted 5' Splice Sites (High to Low Probability):
Position 14736: 0.9703974038312204
Position 15967: 0.9677154820621947
Position 421: 0.8235336750014394
Position 3788: 0.5283421894641482
Position 3437: 0.25036650139017186
Position 842: 0.20672177096467242
Position 4497: 0.1585841745937028
Position 15097: 0.08894308708081573
Position 5244: 0.07781164629616925
Position 507: 0.05786210258275362
Position 8488: 0.05619398832574841
Position 89: 0.05291691531463364
Position 3773: 0.043331639293867526
Position 18612: 0.04240369061673182
Position 4377: 0.040572510942758114
Position 6164: 0.03822432236682005
Position 4502: 0.036158923360048625
Position 18985: 0.030503162172192833
Position 16810: 0.027771773324653096
Position 5754: 0.022242061323722397
Position 3762: 0.018376387475513258
Position 5562: 0.01737368766825064
Position 14704: 0.016909027859767323
Position 2872: 0.014836401487414781
Position 548: 0.014676875377436963
Position 18539: 0.013937474645341294
Position 5173: 0.009589815424141838
Position 20227: 0.009147051549270277
Position 330: 0.007291268688730995
Position 17473: 0.007273895046536068
Position 4888: 0.006760680416715708
Position 17109: 0.006487719678760144
Position 14794: 0.00557960226321384
Position 18384: 0.00551292282421141
Position 1310: 0.005144528798722137
Position 1241: 0.004979382517997371
Position 1207: 0.004964538444347241
Position 475: 0.00495750378563675
Position 2940: 0.004943242692589524
Position 1102: 0.0043092086786601915
Position 1314: 0.004234043227796005
Position 1202: 0.004034102605227204
Position 3173: 0.0035722336207598803
Position 3782: 0.0034666564048755773
Position 4909: 0.003460554105351053
Position 3269: 0.0033421544585048387
Position 666: 0.0032267521289017715
Position 33: 0.003141733932453041
Position 2081: 0.0030724360512080964
Position 18323: 0.002887279119180313
Position 3101: 0.002772808590115528
Position 3767: 0.0025963467771399867
Position 3168: 0.0025957485274588285
Position 561: 0.002479711905258077
Position 1131: 0.0024605456384297637
Position 851: 0.001990076140095006
Position 20083: 0.001957046992253419
Position 17502: 0.0018557412099922488
Position 2292: 0.0017284813997816384
Position 1403: 0.0017084426110458289
Position 2917: 0.001474692512880911
Position 413: 0.0014186463201314287
Position 109: 0.0013231591472186376
Position 16014: 0.001234665929480082
Position 1721: 0.0012294526598386792
Position 1215: 0.001177783215160633
Position 15368: 0.0011039377637968736
Position 17070: 0.0010969748086858571
Position 29: 0.001061298102025206
Position 1287: 0.001006884911037794
Position 5742: 0.000868499468891211
Position 1269: 0.0007849025768728955
Position 3427: 0.0007595111387573981
Position 623: 0.0007316483586529342
Position 3432: 0.0006690651736242034
Position 16281: 0.000660453698290749
Position 5738: 0.0006010592027079726
Position 200: 0.0005794899698792097
Position 15865: 0.000565914758037033
Position 15848: 0.0005374574486734327
Position 4274: 0.0005000850798864511
Position 1116: 0.0004854209502352707
Position 2603: 0.00046920456842615714
Position 1630: 0.00042265558451511044
Position 230: 0.00040945949804806957
Position 864: 0.0003771244551338312
Position 3651: 0.0003505551071235841
Position 1725: 0.0003425612858972445
Position 997: 0.00033474029389497285
Position 17731: 0.00030378313620465754
Position 16861: 0.00030015875426682106
Position 769: 0.00029861517713049746
Position 434: 0.0002903948605191429
Position 15899: 0.00027309836350655173
Position 4442: 0.0002599100553543481
Position 2674: 0.0002591531161804685
Position 93: 0.00024684885778318783
Position 4818: 0.000244190463941002
Position 4532: 0.00021705203650189102
Position 1238: 0.00020527275139780774
Position 1913: 0.00019143749409625724
Position 3552: 0.0001744865742414607
Position 4382: 0.00013868122272789741
Position 3143: 0.0001194644477392876
Position 668: 0.00011281274998020174
Position 660: 0.00010695977715026317
Position 453: 5.246658315711019e-05
Position 194: 4.976582564880579e-05
Position 846: 4.124739021720046e-05
Position 39: 3.704717897894667e-05
Position 1318: 3.5459916542785936e-05
Position 615: 3.528643079812002e-05
Position 17: 3.0800234059420374e-05
Position 3351: 2.8718960764135094e-05
Position 334: 2.748647254447535e-05
Position 465: 2.5648571359074815e-05
Position 16485: 2.4313037997362034e-05
Position 3662: 2.4303936276443813e-05
Position 3580: 2.291338893729437e-05
Position 56: 1.6390707127265926e-05
Position 211: 1.1460575700331808e-05
Position 68: 1.1212762734037376e-05
Position 47: 9.682118783547576e-06
Position 485: 9.625566360448704e-06
Position 243: 7.1594780344434145e-06
Position 66: 5.241750481292428e-06
Position 640: 3.3256264445869e-06
Position 425: 2.483745809734523e-06
Position 277: 1.996676145392676e-06
Position 235: 1.6788327527192755e-06
Position 653: 7.856728220094469e-07
Position 192: 2.414530038267409e-07
Position 872: 1.2942681333288283e-07
Position 712: 1.0655031116495861e-07
Position 963: 3.985511647954141e-08
Position 16212: 3.1834136657779505e-08
Position 586: 4.562434263766462e-12
Position 346: 2.6035502134563293e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14591: 0.9987015579542593
Position 19176: 0.98439151742629
Position 15696: 0.9683404733718574
Position 3083: 0.5775938455233158
Position 3832: 0.29517240230778513
Position 3570: 0.17809562303175686
Position 665: 0.12005327368031829
Position 727: 0.08520241228168406
Position 8352: 0.05619398832574841
Position 3167: 0.04375593235889519
Position 16715: 0.035175574974045755
Position 3544: 0.03494582620485085
Position 5831: 0.03465480874049199
Position 15010: 0.032724932082524257
Position 18430: 0.02692459467455377
Position 18099: 0.026156665209319405
Position 5648: 0.021419166319363567
Position 3876: 0.020649511663570336
Position 14854: 0.018714789444577957
Position 4966: 0.014997573585885575
Position 18745: 0.012864357548674817
Position 18835: 0.012197022865350942
Position 4685: 0.01152634292236418
Position 3662: 0.009215716607088099
Position 2763: 0.008334529327298775
Position 17300: 0.008224885386561374
Position 14827: 0.007956345404663775
Position 2618: 0.007772650030744811
Position 14917: 0.0068042963337663995
Position 4559: 0.0054503593607956105
Position 3363: 0.005416191084289422
Position 2530: 0.005248416113888453
Position 18375: 0.0051630668355118516
Position 20280: 0.005082784215818164
Position 14793: 0.004561717527474483
Position 18549: 0.00450685088761129
Position 14817: 0.004395060802737625
Position 21407: 0.004318263869618507
Position 141: 0.004265023399414058
Position 20304: 0.004064267333452124
Position 19228: 0.0038644093208211336
Position 14772: 0.0037597994169640716
Position 3747: 0.003699535856855351
Position 92: 0.003275616381386147
Position 16119: 0.003163322587186014
Position 943: 0.00312666722731527
Position 3190: 0.002956163907217133
Position 15770: 0.0029126715765399637
Position 523: 0.002770661260788549
Position 4343: 0.0026933762618370654
Position 4568: 0.00268827319352285
Position 16392: 0.0025599446199634276
Position 16686: 0.0024697968761412687
Position 14892: 0.0024407456298073844
Position 2719: 0.0023724057439983436
Position 14865: 0.0020866776494503545
Position 20145: 0.001957046992253419
Position 5317: 0.0019028766726308724
Position 16145: 0.0017858284975821616
Position 15281: 0.0016022679844318005
Position 16018: 0.001514234512303288
Position 922: 0.0014115273556211377
Position 1013: 0.0013555917827712525
Position 3488: 0.0013260380364216548
Position 547: 0.0012796812076848057
Position 288: 0.0011000057152480134
Position 3057: 0.00109614938825095
Position 5932: 0.0010657911718996444
Position 297: 0.0010246659798680787
Position 16575: 0.0009265417900835504
Position 712: 0.0009201709738645751
Position 2467: 0.0008532396738206672
Position 19767: 0.0007319818714312151
Position 19109: 0.0007119271142913994
Position 230: 0.0007060953179404647
Position 1538: 0.0006765480605717715
Position 2355: 0.000655539275222313
Position 15476: 0.0006172220569958207
Position 1982: 0.0004098665053130228
Position 3393: 0.000369161802989321
Position 19191: 0.00031752181609158924
Position 1492: 0.00031534294813700373
Position 891: 0.0003006237971328725
Position 19649: 0.00027217096055998297
Position 4741: 0.00022573998381231737
Position 16476: 0.00020104514682791597
Position 3497: 0.00020073871800238227
Position 174: 0.00015752214642988235
Position 802: 0.00014406510236185356
Position 157: 0.00011851213765827487
Position 4531: 7.877178783670277e-05
Position 330: 7.713812116852356e-05
Position 217: 7.205303326964252e-05
Position 294: 6.626548598704376e-05
Position 303: 6.295606320625487e-05
Position 16537: 3.8672241453296185e-05
Position 3988: 3.804440936736507e-05
Position 16278: 3.5357919999846454e-05
Position 16037: 3.2409760267461e-05
Position 4625: 3.1492089698093126e-05
Position 321: 3.14097503141313e-05
Position 200: 3.1089784036437966e-05
Position 17066: 2.7840989859414926e-05
Position 346: 2.731161775173758e-05
Position 16627: 2.6215397413758557e-05
Position 15602: 2.3953943620715477e-05
Position 16882: 1.5523044269066586e-05
Position 16481: 1.1172191384819612e-05
Position 16423: 7.44229395514174e-06
Position 2225: 3.6662656708696036e-06
Position 192: 5.72465009148881e-07
Position 71: 4.857408315214114e-07
Position 840: 3.6254267951299216e-07
Position 12859: 2.82590123535778e-07
Position 475: 2.550430854119972e-07
Position 480: 2.3101625426241057e-07
Position 176: 2.269734438033908e-07
Position 453: 1.800821628716242e-07
Position 815: 6.301897655929328e-08
Position 15290: 5.983043844528422e-08
Position 807: 5.683698308675643e-08
Position 825: 4.009986208628857e-08
Position 420: 3.992100949620653e-08
Position 16654: 3.901764924807242e-08
Position 1017: 3.3825006995954636e-08
Position 211: 3.323755529575692e-08
Position 413: 3.2625965611177823e-08
Position 363: 2.6192419827186864e-08
Position 780: 1.970319634260578e-08
Position 73: 6.415173720836106e-09
Position 506: 5.058456642356662e-09
Position 310: 1.9767880306324773e-11
