Gene = Naa60
index = 1309
Annotated 5SS: [ 675 1013 1255 1539 1720]
Annotated 3SS: [ 891 1089 1317 1608 1817]
SMsplice 5SS: [ 675 1013 1539]
SMsplice 3SS: [ 891 1317 1608]
top_k =  500
Partition function (log Z): -3.541179661960185

Sorted 5' Splice Sites (High to Low Probability):
Position 1013: 0.9034586812723923
Position 1539: 0.8841567646090214
Position 675: 0.4920479714741044
Position 1255: 0.4290356732540756
Position 191: 0.3862037718643811
Position 375: 0.12562671651310398
Position 4: 0.07703888007541553
Position 1755: 0.061165831425456355
Position 798: 0.050349541199559575
Position 188: 0.021567679651325923
Position 1679: 0.01274722703628847
Position 1140: 0.009358679229179228
Position 1471: 0.008053566974047199
Position 2034: 0.004715312069571523
Position 1897: 0.002580283668650279
Position 985: 0.00203952954686755
Position 381: 0.0015657912326520723
Position 1947: 0.0015586216004610986
Position 685: 0.0010402872914065705
Position 2109: 0.0010078110793537254
Position 820: 0.0010017731405355407
Position 2283: 0.0009484046094227034
Position 1905: 0.0006785446950633763
Position 305: 0.0006587569453918213
Position 1900: 0.000504850279223152
Position 1086: 0.0005039468958314272
Position 679: 0.000494538315576771
Position 2550: 0.0004888912039663113
Position 1017: 0.00048655020410354557
Position 1186: 0.0004262513357393751
Position 23: 0.00040930836662471035
Position 500: 0.00038845458111985595
Position 1026: 0.00038689934175951317
Position 2644: 0.0003436364046578061
Position 1090: 0.00032410228968500666
Position 1243: 0.00025422641140589836
Position 1208: 0.0002195123484276035
Position 2286: 0.00021304297172717384
Position 2651: 0.00016967849791071118
Position 2294: 0.000146579663744955
Position 1908: 0.000113236214954398
Position 1581: 0.00011295649339632665
Position 308: 9.924383343539748e-05
Position 28: 8.828583405372788e-05
Position 927: 8.822791481748569e-05
Position 1558: 7.626829779773811e-05
Position 8: 4.087152303684827e-05
Position 1080: 3.968468602039058e-05
Position 524: 2.295327589688136e-05
Position 527: 1.883461314101947e-05
Position 518: 1.8538273069808655e-05
Position 594: 1.3100664494274402e-05
Position 474: 9.485278110654768e-06
Position 346: 7.493831338869183e-06
Position 247: 4.599944757432718e-06
Position 1360: 3.658901975652197e-06
Position 253: 1.9937865836746745e-06
Position 1569: 9.275416889463763e-07
Position 1364: 4.996077459283742e-07
Position 119: 4.255708984314565e-07
Position 1425: 1.3594810797973316e-07
Position 47: 4.377340051441157e-08
Position 702: 3.7783794736512036e-10
Position 772: 2.3731238415333293e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1317: 0.8675828819576128
Position 1608: 0.787928090415697
Position 891: 0.6640200761495108
Position 1089: 0.40169631457777294
Position 1819: 0.2638638470465059
Position 505: 0.13416847233262053
Position 565: 0.0990979906780298
Position 276: 0.06287622243883405
Position 247: 0.05256254213526306
Position 84: 0.04875286390859037
Position 1098: 0.018978412542386962
Position 709: 0.01881504107079613
Position 1323: 0.006500862873109178
Position 906: 0.006167126056364501
Position 2164: 0.005998776154089477
Position 468: 0.005415478617171404
Position 1183: 0.004899733107428786
Position 391: 0.004681646364755299
Position 462: 0.003879855147954787
Position 253: 0.0037189489183081415
Position 2004: 0.0034373081657913074
Position 921: 0.0025922439218551154
Position 918: 0.00243841314630554
Position 126: 0.002081779928758186
Position 1295: 0.0017217828363714428
Position 2179: 0.0015336585966921525
Position 1284: 0.0013561643591120656
Position 2682: 0.001012755700779764
Position 2355: 0.0009248190912551513
Position 1043: 0.0008445007665058282
Position 979: 0.0007652757067006933
Position 1160: 0.0007091387523406442
Position 2701: 0.0006262218801279001
Position 2433: 0.0005229686774703966
Position 238: 0.00043160433785232677
Position 570: 0.00040173036662476233
Position 2203: 0.00026606735402614844
Position 94: 0.00021431189716025385
Position 1751: 0.00019801127755531987
Position 2136: 0.00015693533215519145
Position 1251: 0.00014320200151206596
Position 368: 0.00013412132936947802
Position 1277: 0.0001195497703137309
Position 573: 0.00011423298368260808
Position 218: 0.00010508798513180329
Position 295: 0.0001047231086892101
Position 465: 0.00010393645076712805
Position 984: 6.436013589135031e-05
Position 1581: 5.9796241220707086e-05
Position 576: 5.8382229372939687e-05
Position 483: 5.044396685084742e-05
Position 299: 4.2060700823986694e-05
Position 136: 3.6890419921827414e-05
Position 809: 3.120804367394611e-05
Position 567: 2.3828197836425478e-05
Position 750: 2.307424455231548e-05
Position 656: 2.156396039749298e-05
Position 281: 1.6110812589235693e-05
Position 164: 1.4626206516432145e-05
Position 139: 1.2458409367673073e-05
Position 594: 3.6434452889539036e-06
Position 133: 2.8297807274509486e-06
Position 614: 5.583386202249951e-07
Position 588: 4.1008721252710997e-07
Position 172: 2.4859454198897623e-08
Position 305: 1.6032947106034703e-08
Position 186: 1.3227158182635753e-08
Position 220: 4.525164668496181e-09
Position 195: 3.880498675833028e-09
Position 629: 1.122367573259343e-11
Position 635: 8.413885689633508e-12
Position 632: 8.267585484727848e-12
Position 301: 1.4036797505097494e-12
