Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  500
Partition function (log Z): 3.727287466958892

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9818220277450881
Position 175: 0.9711469374116504
Position 1354: 0.8908304771234705
Position 1087: 0.11806237217086905
Position 391: 0.04342342014872347
Position 2207: 0.017843708129930344
Position 209: 0.016601303206773235
Position 1457: 0.015958739744664916
Position 624: 0.011765823054504902
Position 340: 0.004298853410432213
Position 819: 0.0030028574718345873
Position 1259: 0.0027441992514389752
Position 636: 0.0021899114359591504
Position 2278: 0.002182725927332282
Position 619: 0.0020540287960706073
Position 877: 0.0019064392295600596
Position 1580: 0.0013710573312555616
Position 1244: 0.0011788244728869128
Position 2113: 0.0011054540590138809
Position 1267: 0.001063284382171378
Position 814: 0.0009246986135973545
Position 1548: 0.0007931361560026427
Position 1072: 0.0007258212639574642
Position 1003: 0.0007156947435071012
Position 1331: 0.0004588409582821913
Position 1362: 0.000458069627408558
Position 471: 0.0002924144493523033
Position 1461: 0.0002868000295849939
Position 168: 0.0002656576290389875
Position 1091: 0.00021936386179732833
Position 1876: 0.0002074457480419258
Position 817: 0.00018291900953225463
Position 2097: 0.00013965430381470466
Position 179: 0.00011204824159056744
Position 1884: 0.00011103226322767103
Position 1760: 6.414206409214167e-05
Position 2118: 5.666459531480773e-05
Position 1276: 5.611820397370653e-05
Position 1381: 5.2268340523350086e-05
Position 1722: 4.6776032178461285e-05
Position 514: 3.542467549092924e-05
Position 1373: 3.4698899618510795e-05
Position 1567: 2.8800722427832635e-05
Position 622: 2.5069504811819472e-05
Position 1345: 2.4384523276488206e-05
Position 1248: 2.255826475050428e-05
Position 1732: 1.8838445345775748e-05
Position 1125: 1.862849242189979e-05
Position 1301: 1.8487377309201587e-05
Position 1319: 1.6694584237235884e-05
Position 561: 1.2183897844152206e-05
Position 572: 1.1190035550602614e-05
Position 1175: 1.0315896609297384e-05
Position 646: 9.411824589118207e-06
Position 594: 9.31346930877579e-06
Position 431: 7.868293765564327e-06
Position 369: 5.898851424772379e-06
Position 141: 1.6350484415316234e-06
Position 5: 4.761024631883649e-07
Position 3: 4.45258906194632e-07
Position 49: 4.121289353933174e-07
Position 1523: 4.052719999998481e-07
Position 52: 3.5328433986776415e-07
Position 997: 2.702327938627544e-07
Position 1475: 2.219688640779985e-07
Position 1066: 1.9292423565651045e-07
Position 81: 1.580953768812924e-07
Position 723: 1.3525016804764195e-07
Position 538: 1.1682163693461084e-07
Position 60: 1.0154840302029747e-07
Position 1116: 7.365357419023506e-08
Position 1007: 7.115369994667936e-08
Position 926: 3.5206081441981984e-08
Position 2139: 3.004361139547523e-08
Position 1095: 2.8968020441112714e-08
Position 979: 2.2105064933298633e-08
Position 935: 1.7998007053191987e-08
Position 1210: 1.582057472248354e-08
Position 114: 1.1080719970444906e-08
Position 62: 1.0860870651319053e-08
Position 84: 1.035461096971956e-08
Position 1076: 7.3917239057814215e-09
Position 278: 4.080734898935122e-09
Position 658: 3.665865285210345e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9986848060184588
Position 278: 0.9331784545012775
Position 1411: 0.8827741770929718
Position 1444: 0.08397885217798498
Position 452: 0.07767838337356214
Position 1519: 0.018071191115445032
Position 2253: 0.014139693572631614
Position 1194: 0.011343539258087664
Position 304: 0.008360686240786126
Position 1206: 0.008247149287351332
Position 1230: 0.007980758291977077
Position 1417: 0.006718261410851646
Position 337: 0.00660966805294707
Position 526: 0.004257767138161599
Position 295: 0.0038613602270980204
Position 876: 0.0031742196687786295
Position 2339: 0.0031051421473114044
Position 1301: 0.002962951118642124
Position 2324: 0.0027727946479346025
Position 1806: 0.002758833444161373
Position 1316: 0.002740624202826443
Position 1149: 0.0026826530484281913
Position 1486: 0.002101590145667893
Position 1263: 0.0012222421309390713
Position 2181: 0.0010326828638082732
Position 923: 0.0010287455736662334
Position 1329: 0.000682523983980169
Position 2313: 0.000555105022110995
Position 1651: 0.0005507579207527396
Position 1239: 0.0005273311535119715
Position 717: 0.00028967555537148413
Position 1606: 0.00023405264999668755
Position 1007: 0.0002317640509960197
Position 339: 0.00022343663379468178
Position 400: 0.00022232696863657076
Position 1540: 0.000195199826431806
Position 1146: 0.0001875414245870527
Position 1345: 0.00018557315015177068
Position 1162: 0.00016851525320498313
Position 357: 0.00011734209451044196
Position 1942: 0.00011426616829096913
Position 2188: 0.00011102342154302318
Position 2282: 0.00010426304804909786
Position 502: 9.166800544345008e-05
Position 1158: 8.683125471653862e-05
Position 535: 6.781850173836008e-05
Position 1537: 6.598144039566917e-05
Position 1106: 6.459338588126216e-05
Position 457: 6.313535943593227e-05
Position 2050: 6.182629506361356e-05
Position 460: 5.1465302840880055e-05
Position 1065: 4.1168595956831935e-05
Position 610: 3.470279591441238e-05
Position 423: 3.2702470871835494e-05
Position 1086: 3.2544030686067896e-05
Position 1137: 3.1379175789033096e-05
Position 532: 1.9314668164748283e-05
Position 1924: 1.8528346299448047e-05
Position 1664: 1.515338290453686e-05
Position 774: 1.5137730160081981e-05
Position 1353: 1.3773735159039959e-05
Position 409: 1.1569790471672089e-05
Position 382: 9.580773501055609e-06
Position 935: 9.550473892793281e-06
Position 721: 7.562013268247409e-06
Position 975: 3.553170313433953e-06
Position 945: 3.3499496640109624e-06
Position 1113: 2.7022318806508425e-06
Position 1041: 2.5576257178753568e-06
Position 2080: 2.441605500611509e-06
Position 391: 2.0997624352273555e-06
Position 580: 1.7229887653086085e-06
Position 378: 9.008235368222285e-07
Position 119: 8.525742467921132e-07
Position 217: 6.640984659978823e-07
Position 559: 5.638295367624601e-07
Position 74: 4.522710724664873e-07
Position 1011: 2.978025238416001e-07
Position 588: 2.8447029655830294e-07
Position 538: 1.5758538952239952e-07
Position 1028: 1.0584845565611358e-07
Position 616: 9.871558365840374e-08
Position 147: 7.091236390551684e-08
Position 814: 5.6868976901083586e-08
Position 125: 4.294357128788157e-08
Position 93: 3.2426228319101844e-08
Position 197: 2.009639203731326e-08
Position 979: 1.7989190983837957e-08
Position 850: 1.7270879746259847e-08
Position 90: 1.5368074681296766e-08
Position 837: 1.2272590463505111e-08
Position 804: 1.1347565418862769e-08
Position 768: 8.421627613326498e-09
Position 1017: 7.1218303147372e-09
Position 696: 6.358359772060623e-09
Position 730: 3.845172709969804e-09
Position 859: 2.787710923170337e-09
Position 1023: 6.821422934335415e-10
Position 208: 3.798627203876251e-11
Position 158: 2.8180818474123786e-12
Position 131: 2.436465790985877e-12
Position 179: 7.955266656801196e-13
Position 173: 3.697078201306561e-13
Position 149: 2.4923585486435775e-13
Position 175: 1.826932583726423e-15
