Gene = SCOT
index = 1462
Annotated 5SS: [1467 2131 3164]
Annotated 3SS: [1931 2186 3221]
SMsplice 5SS: [ 365 2131 3164]
SMsplice 3SS: [1931 2186 3221]
top_k =  500
Partition function (log Z): 7.740850618530191

Sorted 5' Splice Sites (High to Low Probability):
Position 3164: 0.9994328646997819
Position 2131: 0.9988819702258541
Position 365: 0.6892696332068434
Position 1467: 0.5441222319345728
Position 868: 0.22103778755402786
Position 873: 0.1407544740128381
Position 349: 0.10778920855597211
Position 864: 0.07792337873808795
Position 862: 0.06869280432930909
Position 2240: 0.0617801043818491
Position 2276: 0.045909085608261964
Position 900: 0.037580356252901244
Position 696: 0.030624761744569733
Position 60: 0.01965819059363631
Position 448: 0.01314824865752858
Position 1637: 0.008873071629612437
Position 2866: 0.0052493989027828855
Position 700: 0.004614851965606011
Position 2820: 0.004386071246729566
Position 218: 0.004369211824380346
Position 1148: 0.003914886648717992
Position 1042: 0.002942133479830179
Position 119: 0.0023094098111763337
Position 108: 0.0021514969348501705
Position 1123: 0.002069784112659865
Position 242: 0.0019726993332656434
Position 555: 0.001761735565023046
Position 2813: 0.0016268567134543994
Position 1190: 0.0015768056373676965
Position 1422: 0.0014852473166371391
Position 671: 0.0014452380618451468
Position 475: 0.0014417788420896707
Position 1530: 0.0013451985706171984
Position 1083: 0.0012809997332433396
Position 259: 0.001145242747346315
Position 1294: 0.0009476855862646732
Position 100: 0.0009377971201370618
Position 373: 0.0007262049420948552
Position 2990: 0.00071280891202741
Position 2115: 0.0006948054006631073
Position 2742: 0.0006511709161668157
Position 471: 0.0005804534479898733
Position 2501: 0.0005657575866312201
Position 210: 0.0004918214074248638
Position 2272: 0.00043411303189443866
Position 418: 0.00041029692696425177
Position 1322: 0.00040874926894120397
Position 903: 0.00039471493993435783
Position 423: 0.00036250771192885233
Position 1589: 0.00035819053779130946
Position 1652: 0.00028251317754158394
Position 223: 0.00027774827135791023
Position 892: 0.0002738917972199261
Position 2642: 0.00020738984424265288
Position 163: 0.000184393728358296
Position 1365: 0.00018009503928280852
Position 3168: 0.0001324520508401155
Position 2930: 0.00011770340369336925
Position 398: 0.00010781342919687556
Position 2428: 0.00010206335997259019
Position 1071: 9.616278057214196e-05
Position 2447: 8.155929418773802e-05
Position 698: 7.391413025372645e-05
Position 1355: 7.076057939172615e-05
Position 662: 6.830860435845384e-05
Position 379: 6.137046127147873e-05
Position 933: 6.111443563827874e-05
Position 247: 5.536415331954005e-05
Position 3282: 5.343128582712564e-05
Position 133: 4.7978467861761926e-05
Position 919: 3.2175013522376343e-05
Position 1046: 3.1940763224018717e-05
Position 158: 3.056862265537899e-05
Position 887: 2.8750908511686333e-05
Position 3364: 2.779760640432429e-05
Position 85: 2.3652666262140104e-05
Position 2097: 2.11736234837038e-05
Position 876: 1.950526142055169e-05
Position 2744: 1.8041471903215146e-05
Position 353: 1.7255991422567798e-05
Position 1025: 1.7122486772567403e-05
Position 262: 1.7093667611579663e-05
Position 426: 1.5690323092770244e-05
Position 1639: 1.546626688557492e-05
Position 1028: 1.432574818985111e-05
Position 315: 1.3331392272965387e-05
Position 783: 1.2915480515257784e-05
Position 831: 1.2462799486809465e-05
Position 3316: 1.0471414142042558e-05
Position 123: 7.0957256778695085e-06
Position 469: 6.7628609543287975e-06
Position 415: 5.0632500371982966e-06
Position 432: 5.019337808688428e-06
Position 3125: 3.7887479703988547e-06
Position 3448: 2.1068404002866346e-06
Position 3405: 1.6169417940863102e-06
Position 720: 1.5858798392294294e-06
Position 35: 1.2633190313645623e-06
Position 3035: 9.624023256760945e-07
Position 3438: 9.450460835822272e-07
Position 485: 8.993327265794142e-07
Position 3032: 8.81025253267184e-07
Position 3488: 5.961332919038226e-07
Position 265: 4.291674971886751e-07
Position 2654: 3.7830743963068e-07
Position 3417: 3.269133207890201e-07
Position 2020: 1.509638644812556e-07
Position 3261: 1.2189869166433375e-07
Position 2611: 7.09177223552931e-08
Position 993: 6.791912227832906e-08
Position 94: 6.404633675810092e-08
Position 2033: 4.496070822982589e-08
Position 2482: 4.115738268187247e-08
Position 2690: 1.888270007106919e-08
Position 2573: 1.3910377192634034e-08
Position 2280: 2.2672279906839053e-09
Position 2255: 5.63344259742383e-10
Position 2537: 2.566636990883268e-11
Position 3095: 2.06815641991987e-11
Position 3084: 1.1147395647915066e-11
Position 3024: 8.0373026471838e-12
Position 3087: 2.6498823614939486e-12
Position 3231: 8.083918654059152e-13
Position 2840: 1.269217837060736e-20
Position 2231: 1.1886264046968632e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 2186: 0.9996670202134655
Position 3221: 0.9991730255037408
Position 1931: 0.8612323884598414
Position 1245: 0.48892990103886275
Position 763: 0.4815820321062942
Position 1916: 0.07353325188391528
Position 2812: 0.05406022659879548
Position 3069: 0.023989018259827757
Position 736: 0.02068243344953846
Position 1693: 0.014065666044557425
Position 2616: 0.012361098853776451
Position 1523: 0.009423497199153454
Position 2920: 0.009086134334751708
Position 740: 0.008853093010481575
Position 778: 0.007151031128342565
Position 2722: 0.0062783748632688815
Position 297: 0.004204894125450921
Position 2941: 0.004201959754102854
Position 1567: 0.003972548526141625
Position 1964: 0.0033645002247155212
Position 2324: 0.0032607885011778333
Position 689: 0.002646744857386247
Position 1600: 0.002256243109092168
Position 455: 0.0022240701836448904
Position 1533: 0.0020463238464939874
Position 2407: 0.0019434630138796055
Position 925: 0.0018810050916262717
Position 2947: 0.0018444156026113745
Position 586: 0.0017692224943210838
Position 1401: 0.001653759380555938
Position 2983: 0.0016303128736279437
Position 432: 0.0012087654496994145
Position 2015: 0.001142016878035794
Position 201: 0.0011325336780209578
Position 2333: 0.0011280166441365916
Position 1190: 0.001083342757672125
Position 1815: 0.0010726735698681118
Position 1872: 0.0007704482775401742
Position 1995: 0.0007477604235934666
Position 240: 0.0006248047668623569
Position 3236: 0.0005144664707366228
Position 638: 0.00047663439965485026
Position 520: 0.00042187049277469987
Position 1046: 0.0004139593633187458
Position 662: 0.0004080835681883737
Position 2585: 0.00038740812870883103
Position 2683: 0.00034355999727377784
Position 2297: 0.0002934675353878606
Position 1285: 0.0002778122100542554
Position 2294: 0.0002680826390305475
Position 1313: 0.0002556226148233308
Position 671: 0.000233076158316737
Position 2542: 0.00022397877180858994
Position 836: 0.00022089120214405174
Position 2460: 0.00016586203515126825
Position 1573: 0.0001365001207708938
Position 138: 0.00013623155268053012
Position 694: 0.00010879527440297417
Position 2437: 0.0001025879515364368
Position 1636: 0.00010145872569649784
Position 2341: 9.247483776370323e-05
Position 3392: 7.165377093219766e-05
Position 415: 6.862108710685318e-05
Position 1259: 6.133621894192858e-05
Position 3019: 5.915101815303814e-05
Position 2773: 5.6921446166312425e-05
Position 1537: 5.550311077907501e-05
Position 2470: 5.262577736222541e-05
Position 595: 4.3673942813896954e-05
Position 2525: 4.010604189531963e-05
Position 3413: 2.9481280136266666e-05
Position 1658: 2.8543585481353267e-05
Position 145: 2.5935916574955747e-05
Position 2224: 2.3172871097295145e-05
Position 3281: 1.5124982537416932e-05
Position 3362: 1.3362115132198622e-05
Position 2781: 1.2452615612460357e-05
Position 2467: 1.2316347982264527e-05
Position 2411: 1.0395718815559214e-05
Position 485: 9.830110839676393e-06
Position 3326: 8.55256029390132e-06
Position 2548: 8.296129092101925e-06
Position 203: 7.895985816444135e-06
Position 1355: 4.774938911706425e-06
Position 2221: 4.0783560670654525e-06
Position 491: 4.0584953385987574e-06
Position 3475: 2.9749320862936255e-06
Position 1159: 2.0317014537621497e-06
Position 3512: 1.7041514913914504e-06
Position 3495: 1.445365387036438e-06
Position 207: 8.965999259158447e-07
Position 3552: 5.961332919038237e-07
Position 283: 3.8515090831084266e-07
Position 1432: 2.1248065896497113e-07
Position 173: 1.448262385829499e-07
Position 210: 1.234905006040975e-07
Position 3389: 1.2064010199044338e-07
Position 85: 9.446164644739281e-08
Position 247: 9.110330061551026e-08
Position 170: 5.588244295071267e-08
Position 696: 1.2364043443319832e-08
Position 406: 1.0543973578306064e-09
Position 2230: 1.0936238357895584e-10
