Gene = thoc6
index = 1911
Annotated 5SS: [ 198 1195]
Annotated 3SS: [ 252 1263]
SMsplice 5SS: [ 198  557 1195]
SMsplice 3SS: [ 252 1095 1263]
top_k =  500
Partition function (log Z): -1.870587842494441

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9879509395559183
Position 1195: 0.7122356531164715
Position 557: 0.6362513586648118
Position 1197: 0.23719611170894891
Position 1873: 0.17392599439257111
Position 1458: 0.16103494982803096
Position 1614: 0.13561194752673203
Position 1841: 0.10134522228094461
Position 443: 0.09791571178765934
Position 1453: 0.07938258634007819
Position 2375: 0.03891207852763183
Position 1552: 0.03315471247526696
Position 2074: 0.027883261870845447
Position 1178: 0.016942634949909385
Position 2016: 0.013744225726017625
Position 2336: 0.01223967995617755
Position 374: 0.007721634303043491
Position 2227: 0.0061462178820814424
Position 1846: 0.005719533133040186
Position 36: 0.004786353225648853
Position 2169: 0.003911939443529571
Position 2614: 0.0036857996093941814
Position 2457: 0.00286649338170297
Position 365: 0.0023384196668180613
Position 2284: 0.0015513621118784164
Position 1710: 0.001478022644107393
Position 2822: 0.001460189139216139
Position 1952: 0.0012303801313649227
Position 1664: 0.0009823241592998703
Position 671: 0.0006227233625058854
Position 1504: 0.0006016580207918117
Position 190: 0.0004919425108853658
Position 1366: 0.000480913461395596
Position 623: 0.00047485493428949167
Position 959: 0.0004251453715732375
Position 58: 0.000424667411523067
Position 461: 0.0003763715311043468
Position 2056: 0.00036536228847820697
Position 1468: 0.00034707124692726126
Position 1877: 0.00030223450013168424
Position 1570: 0.0002981817740068221
Position 485: 0.00029056786575485023
Position 2032: 0.0002855778978769409
Position 804: 0.0002849601118900842
Position 1823: 0.0002826252146009266
Position 1488: 0.0002639128486824508
Position 369: 0.00025009948078830055
Position 1208: 0.00024342841640190107
Position 1007: 0.0001970308682553514
Position 1537: 0.00019498561635870586
Position 807: 0.0001764817718238851
Position 1625: 0.00017307593902178567
Position 918: 0.00014022391133961518
Position 378: 0.00013119317003750392
Position 476: 0.00013030151400338357
Position 17: 0.0001285007261524515
Position 888: 0.00011119535184936354
Position 1047: 7.837732660256414e-05
Position 677: 4.426039027795385e-05
Position 935: 3.7192490566904894e-05
Position 153: 3.6767428142783964e-05
Position 433: 3.414593559565558e-05
Position 1108: 3.1763675456902955e-05
Position 545: 3.161761636798806e-05
Position 908: 3.1432067596709636e-05
Position 837: 2.4418144185732353e-05
Position 620: 2.4291927084062834e-05
Position 561: 2.0799155971052702e-05
Position 980: 1.954977639724232e-05
Position 589: 1.7817206052783626e-05
Position 878: 1.4536653335954208e-05
Position 739: 1.4333417119375061e-05
Position 496: 1.4297201445636482e-05
Position 857: 1.2841077202650735e-05
Position 1388: 1.2774205566482424e-05
Position 1556: 1.1532275051863852e-05
Position 470: 1.113081522517018e-05
Position 1896: 1.048003118162247e-05
Position 1812: 9.507960585909461e-06
Position 618: 3.762339082453628e-06
Position 679: 3.7259413506731647e-06
Position 323: 6.33391319223981e-07
Position 1118: 1.4696467830555236e-07
Position 611: 7.30306400861818e-08
Position 1332: 6.030305493005092e-08
Position 855: 5.8962093454587186e-08
Position 744: 5.628690834839797e-08
Position 236: 4.36028130948691e-08
Position 121: 2.8346575768008703e-08
Position 273: 2.3031627739276672e-08
Position 1060: 1.6280408604261168e-10
Position 523: 6.642654704769818e-11
Position 906: 2.2077059645342485e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1263: 0.9713833771124447
Position 252: 0.9703494020892381
Position 1918: 0.4913432232467082
Position 1095: 0.393862418201504
Position 1053: 0.2643446223286518
Position 2404: 0.19040038739591045
Position 618: 0.03847947241066392
Position 1947: 0.025537492902690525
Position 1896: 0.017619591460113906
Position 2425: 0.014697942657225068
Position 1075: 0.012686980738545683
Position 1669: 0.009892280224312565
Position 1617: 0.008337399199668671
Position 2506: 0.007725396123015158
Position 2432: 0.007270691432890672
Position 1099: 0.007098160252479839
Position 2511: 0.007079431555874045
Position 2665: 0.007069772250752031
Position 1832: 0.006858213062615999
Position 1765: 0.0060808468744909085
Position 605: 0.005448827302241846
Position 260: 0.00479508923229743
Position 96: 0.0046944729855068435
Position 2305: 0.004532830838489191
Position 313: 0.0042953940169901395
Position 864: 0.003451389558923549
Position 2914: 0.0033549833723131657
Position 1294: 0.003091377263808687
Position 1504: 0.003029200166767454
Position 516: 0.0025814517073809422
Position 643: 0.002157203315941688
Position 1876: 0.0019794593389775767
Position 2630: 0.0019769844402787997
Position 2055: 0.0017899189505719546
Position 2133: 0.0015557064105590165
Position 2581: 0.0015042871923168172
Position 1524: 0.0014012537196372047
Position 2879: 0.0011692835527271851
Position 2444: 0.001016934602905143
Position 1520: 0.0008333420567220444
Position 365: 0.0006358118904775677
Position 1962: 0.0005988452304714304
Position 1710: 0.0005631729167701008
Position 1552: 0.00048378890456330265
Position 271: 0.00046690692239601434
Position 1591: 0.00044213404819269366
Position 2020: 0.00035280219261772737
Position 127: 0.0002879569366481494
Position 1313: 0.00021497532249974423
Position 2081: 0.00019761933134127314
Position 2144: 0.00019214246528601663
Position 1403: 0.00015418903417944204
Position 1926: 0.00013947034241188866
Position 1702: 9.99872014204161e-05
Position 76: 9.677653464460334e-05
Position 968: 9.545122568610468e-05
Position 153: 7.879136847854225e-05
Position 1628: 7.182853421618683e-05
Position 1388: 7.147979386678352e-05
Position 448: 6.573049104542228e-05
Position 374: 6.297550849378625e-05
Position 1060: 6.086813385476094e-05
Position 1178: 5.813325985020649e-05
Position 132: 4.8579471359701e-05
Position 985: 4.58300255538721e-05
Position 767: 3.9632788610942196e-05
Position 2197: 3.796513094986964e-05
Position 770: 3.5634831446841116e-05
Position 589: 2.7302434955681458e-05
Position 677: 2.6188995203531842e-05
Position 568: 2.25156511745333e-05
Position 849: 1.9859939930567963e-05
Position 557: 1.1860485836013597e-05
Position 318: 1.1022834622455128e-05
Position 959: 9.570633625015149e-06
Position 301: 9.025402617012426e-06
Position 1528: 8.924343257808604e-06
Position 773: 7.161276207428887e-06
Position 818: 6.260245042218567e-06
Position 583: 5.216569870443311e-06
Position 461: 4.357653537965885e-06
Position 661: 3.6112652797388075e-06
Position 409: 1.4639420132310796e-06
Position 280: 1.2812938950093217e-06
Position 1465: 7.421448433536446e-07
Position 197: 6.297826735481579e-07
Position 476: 5.29346330954079e-07
Position 406: 5.014550011379276e-09
Position 442: 3.0391551337108047e-09
Position 545: 2.0894102312723848e-10
Position 283: 5.771272161214827e-15
