Gene = Smg5
index = 1507
Annotated 5SS: [ 455  881 2587 4030 4519]
Annotated 3SS: [ 729  943 2679 4359 4597]
SMsplice 5SS: [ 636  881 2587 4030 4519]
SMsplice 3SS: [ 729  943 2679 4359 4597]
top_k =  500
Partition function (log Z): 10.303087011211158

Sorted 5' Splice Sites (High to Low Probability):
Position 2587: 0.9982625872998253
Position 4519: 0.9981672858609059
Position 4030: 0.9653797856146319
Position 881: 0.9184175046852067
Position 636: 0.35934730543958865
Position 264: 0.2635631169635598
Position 282: 0.20833804711818588
Position 3201: 0.08122360329408364
Position 1101: 0.07487599878577013
Position 864: 0.04143652049902085
Position 2173: 0.04038887494186495
Position 894: 0.038029302364782205
Position 2969: 0.03440058970955071
Position 2862: 0.022180588694596347
Position 649: 0.02174522361394908
Position 557: 0.01941380010376657
Position 679: 0.019186804923676304
Position 512: 0.01216640681832782
Position 4227: 0.009869260136280021
Position 1089: 0.009513416876403866
Position 999: 0.009299906304083973
Position 2163: 0.008974634427688193
Position 1585: 0.008201847870959292
Position 3165: 0.00749265390758956
Position 212: 0.007335158693636985
Position 457: 0.007160424855150931
Position 453: 0.006318451003812228
Position 4050: 0.005769431123406531
Position 660: 0.005639085257505522
Position 4783: 0.005633038414041073
Position 1110: 0.005294970104635125
Position 4924: 0.005066970663853686
Position 455: 0.005022095879763198
Position 3231: 0.004730564747388321
Position 1295: 0.004156159037831289
Position 670: 0.003941797057028849
Position 4864: 0.0036537034280902853
Position 3990: 0.0032157125928447593
Position 2802: 0.002926212192413482
Position 5432: 0.0024240433293022928
Position 640: 0.0021783830231660354
Position 604: 0.0020896075138260857
Position 5618: 0.0020726143227958425
Position 4073: 0.002038201809146922
Position 2087: 0.0018484068563478554
Position 886: 0.0017478314252501563
Position 1256: 0.0016756038203377642
Position 4274: 0.001626415173763635
Position 2302: 0.001518482585621221
Position 2955: 0.001432120367089918
Position 333: 0.0012619537286039303
Position 447: 0.0012555130643269992
Position 5232: 0.000996572628280349
Position 2121: 0.0009211077032628914
Position 4176: 0.0009082915821765446
Position 3364: 0.0008556353433264716
Position 185: 0.0008436254162034081
Position 3221: 0.0007940165989290774
Position 4701: 0.0007867582434037512
Position 3205: 0.0007568233949533211
Position 5625: 0.0007083263259124069
Position 5291: 0.0006115618353887842
Position 5032: 0.0005705180002321253
Position 5142: 0.0005086924965833926
Position 5446: 0.00047980030710053885
Position 161: 0.00045790169809130864
Position 4523: 0.0004484355177788254
Position 506: 0.00043784100010778017
Position 672: 0.00041827190316059845
Position 3104: 0.00039367818317635945
Position 2994: 0.000379861394752853
Position 371: 0.00034314097304902403
Position 1085: 0.0003347185199486529
Position 1968: 0.00031754530697387625
Position 1526: 0.00031142176737154916
Position 5383: 0.00021726090777292553
Position 169: 0.00021517915878522072
Position 289: 0.00021332943578843561
Position 995: 0.0001936871582967182
Position 188: 0.00017114142532163005
Position 2925: 0.00015755240320194976
Position 3216: 0.00013596775172950852
Position 4054: 0.0001259491196782655
Position 4480: 0.00010819616300055489
Position 1637: 0.00010685508712283926
Position 3353: 9.378587121546717e-05
Position 5147: 8.855079648346552e-05
Position 3841: 8.614541641427114e-05
Position 3876: 8.237045272593871e-05
Position 712: 7.776676607877741e-05
Position 1723: 7.223868158655855e-05
Position 1149: 6.892389466256436e-05
Position 4066: 6.886841508401427e-05
Position 5456: 6.814954994596229e-05
Position 1407: 6.684309283957642e-05
Position 1123: 6.0202467697701514e-05
Position 510: 5.580673848385259e-05
Position 1396: 5.4222249662555044e-05
Position 399: 4.896585157510862e-05
Position 2789: 4.677045223493463e-05
Position 642: 4.4182177755491626e-05
Position 4034: 4.379552281495757e-05
Position 2744: 4.266242656624698e-05
Position 2787: 4.138668708135597e-05
Position 586: 4.012949071554982e-05
Position 504: 3.851975591917093e-05
Position 3921: 3.825997822237892e-05
Position 3613: 3.6672981546129074e-05
Position 3514: 3.590979311001143e-05
Position 4159: 3.2649437803175825e-05
Position 1172: 3.248512969185486e-05
Position 1136: 3.1418539556558554e-05
Position 719: 2.968295084933743e-05
Position 4564: 2.8922790954591444e-05
Position 461: 2.8117513105472633e-05
Position 1409: 2.4250547803042636e-05
Position 2763: 2.3923655635381175e-05
Position 4974: 2.0542702913218663e-05
Position 3918: 1.9971006655675498e-05
Position 2742: 1.864755446694357e-05
Position 4850: 1.8366665656345305e-05
Position 5595: 1.6661525341548477e-05
Position 1386: 1.611915807626477e-05
Position 1047: 1.5733906797080177e-05
Position 990: 1.566542064147484e-05
Position 299: 1.4658999061112375e-05
Position 888: 1.371741797007345e-05
Position 516: 1.2590636745361871e-05
Position 523: 1.2553352696679291e-05
Position 2739: 1.2331360717011229e-05
Position 4566: 1.0202382706747525e-05
Position 92: 9.09438474039745e-06
Position 459: 8.557284203744824e-06
Position 68: 3.6195152960539393e-06
Position 3004: 2.197094041640163e-06
Position 2591: 1.5381199133237212e-06
Position 2910: 1.3620800609886367e-06
Position 1933: 5.378491056013191e-07
Position 1580: 3.94127390085999e-07
Position 907: 2.550836698117444e-07
Position 5237: 2.2197340864257142e-07
Position 4672: 1.3078093971235813e-07
Position 2141: 1.077902365840252e-07
Position 5145: 9.966417476554436e-08
Position 1518: 8.586138579481191e-08
Position 2118: 8.408615114126042e-08
Position 2129: 6.791552041939186e-08
Position 4707: 6.276438339086573e-08
Position 4943: 6.065843092845057e-08
Position 5041: 5.721026495234673e-08
Position 4693: 5.702778307924369e-08
Position 1447: 3.4020934593927687e-08
Position 4571: 2.2066494196577768e-08
Position 900: 1.8772320534900294e-08
Position 2108: 1.4877915972999553e-08
Position 898: 9.556741444973381e-09
Position 4401: 6.567318799477736e-09
Position 4433: 6.348887143028333e-09
Position 747: 6.079897948272221e-09
Position 788: 3.321691007439496e-09
Position 3517: 1.3043074804139646e-09
Position 1647: 1.2649663610657942e-09
Position 4459: 6.738283461956821e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4359: 0.9882263811431494
Position 943: 0.9730074670610316
Position 729: 0.9290633962717426
Position 4597: 0.9258409226754091
Position 2679: 0.7582011891738886
Position 2689: 0.22872177927257933
Position 3290: 0.06899526102877876
Position 1321: 0.05885201294375137
Position 2227: 0.052841440077978676
Position 4632: 0.052445444443125426
Position 2530: 0.044037804061219266
Position 3028: 0.03305979628974769
Position 5329: 0.011200301909241482
Position 3407: 0.01052662106228728
Position 5550: 0.009982422919343642
Position 2219: 0.009443543267368357
Position 3791: 0.008841107682162381
Position 3272: 0.008674758225668294
Position 1476: 0.00837638449882931
Position 5525: 0.008137957781909436
Position 351: 0.006036001281476835
Position 4101: 0.005963920264680275
Position 4612: 0.005564431637805705
Position 4274: 0.004849838157239107
Position 3160: 0.00464229288496104
Position 3424: 0.0044917920426930154
Position 690: 0.003978947929041997
Position 3404: 0.0034349515196893795
Position 5665: 0.0029839858352513093
Position 1808: 0.0026853744320999
Position 281: 0.0025237549258166686
Position 1157: 0.0024359226386676414
Position 4087: 0.002398208744787898
Position 4176: 0.0022832331789965554
Position 1967: 0.0020872933146951485
Position 5339: 0.0018195740593072377
Position 660: 0.0015292219636832307
Position 2032: 0.001519798186765134
Position 2937: 0.0015021910043656913
Position 5152: 0.0014768457367264638
Position 5721: 0.0014567063486301093
Position 757: 0.0013639758209513795
Position 4318: 0.0013290810817989983
Position 1492: 0.0012787236241496463
Position 3116: 0.0011968102370154916
Position 1943: 0.0011455507498816428
Position 3069: 0.0010692259921120661
Position 4295: 0.0010619684650664454
Position 2245: 0.001045027504704533
Position 1672: 0.0009935128812282742
Position 3410: 0.0008339624336773844
Position 1862: 0.0008203633986668458
Position 2326: 0.000799714025565363
Position 1691: 0.0007362726602978031
Position 3464: 0.0007354575637445787
Position 3437: 0.0007083282729354694
Position 4824: 0.000693992823408934
Position 557: 0.0006745656703014873
Position 3473: 0.0006667403770905327
Position 356: 0.0006395743677690778
Position 784: 0.0006336014119885003
Position 965: 0.0005837427634692501
Position 3796: 0.0005588953924796405
Position 263: 0.0005415091078429202
Position 906: 0.0005388021279683836
Position 1154: 0.000533980457264914
Position 593: 0.0005263233417170169
Position 4385: 0.0004808791476868934
Position 523: 0.00045542212111941835
Position 1052: 0.0004412130958808735
Position 4144: 0.00043947927318421543
Position 3766: 0.0004337412413651854
Position 4321: 0.0004260190048173167
