Gene = CG13243
index = 208
Annotated 5SS: [109]
Annotated 3SS: [160]
SMsplice 5SS: [109]
SMsplice 3SS: [160]
top_k =  500
Partition function (log Z): -10.125431739014026

Sorted 5' Splice Sites (High to Low Probability):
Position 109: 0.9141044331337186
Position 91: 0.042379100299994726
Position 367: 0.032803897550652966
Position 599: 0.029171910880033545
Position 967: 0.0073125394150174985
Position 305: 0.00496477437997583
Position 1311: 0.0036328428686795916
Position 633: 0.0016211785680448052
Position 700: 0.0015610250208476111
Position 1391: 0.0004588361698562099
Position 360: 0.0002225226763942946
Position 897: 0.00019512012274868997
Position 825: 0.00015914822062160642
Position 943: 7.211477048083199e-05
Position 611: 5.872920957611989e-05
Position 1294: 4.8788809283288896e-05
Position 369: 3.6024793887385314e-05
Position 1305: 2.802321853991888e-05
Position 1335: 1.647145273412513e-05
Position 435: 1.0602151612295824e-06
Position 314: 7.989740721487483e-07
Position 450: 7.325707003567754e-07
Position 915: 2.8474541427269044e-07
Position 883: 2.72578001147137e-07
Position 396: 2.028915696987515e-07
Position 645: 1.7124225925377581e-07
Position 307: 9.43070805526775e-08
Position 438: 8.994912257760295e-08
Position 717: 6.854959814846873e-08
Position 868: 3.857123432269272e-08
Position 621: 2.8952650621369168e-08
Position 248: 2.3968955884169975e-08
Position 212: 1.993062792485548e-08
Position 225: 1.6902911029388755e-08
Position 309: 1.349600250005441e-08
Position 205: 9.442931378419467e-09
Position 530: 8.205432041769216e-09
Position 562: 3.2805816803540195e-09
Position 614: 3.284132942609705e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 160: 0.9405827350448627
Position 666: 0.02186198514452476
Position 1356: 0.01338208096341719
Position 414: 0.011315907964091796
Position 172: 0.009843877436561017
Position 1017: 0.00860542025498176
Position 1390: 0.0036562306828578205
Position 435: 0.0032496202459128746
Position 429: 0.003070443676108366
Position 225: 0.002600638746183594
Position 957: 0.0022656808449473087
Position 954: 0.0019399614335128374
Position 575: 0.001911365349755075
Position 578: 0.0017875492054515365
Position 572: 0.0017627079371725525
Position 1194: 0.0017368553291706014
Position 993: 0.0013246886374526678
Position 703: 0.0011472410909353131
Position 810: 0.0008361345266069346
Position 1484: 0.0007971523072148838
Position 516: 0.0006807702217548029
Position 1247: 0.0006496733883773751
Position 663: 0.0005965507619167986
Position 621: 0.0005515811136132068
Position 169: 0.00047594253766942426
Position 783: 0.0003283918389696542
Position 360: 0.0002533333055548858
Position 222: 0.00017442891651650764
Position 450: 0.00017302806291586488
Position 1287: 0.0001487331908221939
Position 393: 0.00014747107450579323
Position 143: 0.00013563666470603404
Position 1041: 0.00010779028698746133
Position 627: 0.00010731414556183548
Position 1494: 0.00010513031066215004
Position 471: 8.756059264322584e-05
Position 708: 7.84835754762004e-05
Position 366: 7.791869310796677e-05
Position 243: 6.21021127250261e-05
Position 396: 6.08613863629553e-05
Position 774: 5.585508614114147e-05
Position 246: 5.2586774638291996e-05
Position 501: 3.9640039738082216e-05
Position 177: 2.2266235578300414e-05
Position 273: 8.898808251531644e-08
Position 294: 3.6113974204070087e-09
Position 314: 7.267270918977554e-10
Position 282: 8.361943829738785e-11
Position 335: 7.396265531938688e-11
Position 270: 3.2346595774433466e-11
Position 305: 5.584954188511098e-12
Position 300: 3.411171777672326e-12
Position 345: 9.864391516099767e-15
