Gene = Taf2
index = 1544
Annotated 5SS: [ 164  282 2110 2581 2850]
Annotated 3SS: [ 226  343 2167 2638 2909]
SMsplice 5SS: [ 282 2110 2581 2850]
SMsplice 3SS: [ 343 2167 2638 2909]
top_k =  500
Partition function (log Z): 6.424435339899124

Sorted 5' Splice Sites (High to Low Probability):
Position 2581: 0.9996257326505423
Position 282: 0.9848332392934638
Position 2110: 0.9833242734887254
Position 2850: 0.9186734970620681
Position 2318: 0.10028018259946817
Position 2855: 0.07177707904665565
Position 3592: 0.020580625521155468
Position 969: 0.020103613628550298
Position 926: 0.01609872144700403
Position 4140: 0.015509173111405821
Position 3674: 0.014459518844485746
Position 938: 0.012309678354714774
Position 521: 0.010672004286494754
Position 2275: 0.008683582182047572
Position 1193: 0.007815870256941953
Position 1055: 0.00663226818862409
Position 965: 0.006624309884266068
Position 1579: 0.0065680939198467375
Position 1810: 0.005092889669770598
Position 4097: 0.005024099513606569
Position 596: 0.004422662257805598
Position 636: 0.003920341667905133
Position 2385: 0.0036021144271178532
Position 2076: 0.0033049426246565356
Position 630: 0.0032504015253506623
Position 2998: 0.0031765075194051693
Position 683: 0.0031432970851656182
Position 2758: 0.002704095292477697
Position 2480: 0.0022880887379598423
Position 3756: 0.0020665584294720938
Position 428: 0.0020372815099366144
Position 141: 0.0017632799764600695
Position 881: 0.0016457320619663557
Position 1775: 0.0012866915881811312
Position 1135: 0.0012660033694305403
Position 132: 0.001184119155770705
Position 1692: 0.0011175911369150008
Position 463: 0.0010423150428826586
Position 569: 0.001034780531645152
Position 2720: 0.0009922873666899745
Position 3445: 0.0008421720174383625
Position 4081: 0.0008067631868700105
Position 1814: 0.000796291459781189
Position 1007: 0.000776260159355619
Position 553: 0.0007699799721145617
Position 1946: 0.0007662312969549652
Position 3360: 0.0007503766368249863
Position 168: 0.0007303705737823571
Position 3854: 0.000588359099769
Position 2433: 0.0005511041122085217
Position 1935: 0.0005390175550221616
Position 2657: 0.0005231285068544177
Position 1306: 0.0005063712096737515
Position 240: 0.0004956508022496065
Position 2006: 0.0004955808376373403
Position 237: 0.0004901937188390232
Position 778: 0.0004483341776802151
Position 1397: 0.00043499606285964283
Position 1661: 0.0003808196955999568
Position 36: 0.0003562296956668724
Position 1713: 0.00033192270282046655
Position 3023: 0.0003184036116751161
Position 3685: 0.0002937588439830249
Position 2831: 0.00028858061005819464
Position 2703: 0.00026350458133741285
Position 862: 0.00026027107162833403
Position 2280: 0.0002504444463806278
Position 184: 0.0002358414846887045
Position 3296: 0.00022546801875208044
Position 1164: 0.00020778314491523943
Position 4187: 0.00018364252672663594
Position 259: 0.0001791300372345945
Position 4174: 0.00016744059974630268
Position 2255: 0.0001441183692425205
Position 3637: 0.0001365903970496362
Position 3658: 0.00012911450599546444
Position 2979: 0.0001222064581546225
Position 3291: 0.00010976011108613094
Position 864: 0.00010170527535537162
Position 2970: 8.88498908167683e-05
Position 4113: 7.729024363474657e-05
Position 1384: 6.567236532189949e-05
Position 2084: 6.266066761864849e-05
Position 155: 6.0448740119577815e-05
Position 2990: 5.9074076986158914e-05
Position 1133: 5.8784791468852925e-05
Position 1389: 4.687692492505235e-05
Position 1464: 4.154700159224251e-05
Position 3454: 3.885990993805e-05
Position 2114: 3.569362811412473e-05
Position 313: 3.1294852741244956e-05
Position 4087: 3.0082046366155165e-05
Position 2043: 2.638162027248333e-05
Position 3652: 2.26139784083518e-05
Position 3340: 2.107716172159301e-05
Position 3127: 2.0879872866322462e-05
Position 2568: 1.7929795739118008e-05
Position 3277: 1.559988620907428e-05
Position 3348: 1.4906063693035872e-05
Position 3716: 1.3292756303515202e-05
Position 44: 1.3200764445657765e-05
Position 2011: 1.2356954645087016e-05
Position 2788: 1.1142475452400862e-05
Position 2797: 1.0600067453030032e-05
Position 798: 1.0371947638379659e-05
Position 2791: 9.906300060546662e-06
