Gene = Pfdn2
index = 1375
Annotated 5SS: [273]
Annotated 3SS: [376]
SMsplice 5SS: [273]
SMsplice 3SS: [376]
top_k =  500
Partition function (log Z): -7.1444958328847

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.9609565898023944
Position 655: 0.0326600153520787
Position 310: 0.014666708335106252
Position 328: 0.014206104542339901
Position 550: 0.012087047528123883
Position 44: 0.010747685342704259
Position 703: 0.005303710410909396
Position 314: 0.004068602778942729
Position 49: 0.0027161268762544
Position 801: 0.0021596692602590924
Position 39: 0.0013095883477452276
Position 306: 0.001003380385738504
Position 468: 0.0005434857366797364
Position 11: 0.00040502444917490065
Position 229: 0.0002961273943821924
Position 785: 0.0002916090930761378
Position 483: 0.00022940731812579954
Position 236: 0.00018194245593408905
Position 714: 0.00015932963555231061
Position 720: 0.00011642621109315556
Position 563: 9.19450636624318e-05
Position 712: 8.919984476661267e-05
Position 666: 8.63595711697488e-05
Position 439: 7.020821772577312e-05
Position 31: 7.006417808089133e-05
Position 668: 2.9803193146734615e-05
Position 606: 2.226978187773072e-05
Position 37: 2.078179481727504e-05
Position 459: 1.8964218398989675e-05
Position 446: 1.747504348361984e-05
Position 19: 1.5091062868642922e-05
Position 277: 1.2074160859389783e-05
Position 789: 1.1284775954196107e-05
Position 195: 1.0843861470286471e-05
Position 381: 8.453038191050928e-06
Position 436: 6.8658413842102486e-06
Position 782: 6.23835174997186e-06
Position 522: 5.923731495529749e-06
Position 187: 3.4248365021709497e-06
Position 941: 3.4098433993186258e-06
Position 660: 3.3388929970907624e-06
Position 117: 2.4544560576615583e-06
Position 100: 1.7374991701438868e-06
Position 441: 3.022596860269905e-09
Position 427: 2.2034226228004364e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 376: 0.9476287449918038
Position 798: 0.07034415501666197
Position 105: 0.014852672835266211
Position 954: 0.009175155129333326
Position 387: 0.006738769797303142
Position 929: 0.004279877928011104
Position 345: 0.004106328305412106
Position 615: 0.002373431151114965
Position 1087: 0.0016710878800795055
Position 1067: 0.0009831938737352554
Position 328: 0.000844348481784324
Position 740: 0.0002705462058444029
Position 454: 0.00026612538151566685
Position 618: 0.00020804594867622188
Position 70: 0.0001620489528181183
Position 398: 0.00015616553196714584
Position 902: 0.0001286760387949113
Position 479: 0.00011615188290926201
Position 811: 7.92661307097182e-05
Position 114: 6.99025994456513e-05
Position 545: 5.82190689402477e-05
Position 1076: 5.4476190566737397e-05
Position 464: 3.1127568808595584e-05
Position 334: 2.2481600906428925e-05
Position 88: 2.1974124862163e-05
Position 509: 1.7808293659496154e-05
Position 1091: 1.5030746774074946e-05
Position 494: 1.0366152658742867e-05
Position 805: 8.610291546292964e-06
Position 60: 7.2216516919783095e-06
Position 130: 5.262364847519809e-06
Position 623: 3.2028711810854388e-06
Position 587: 2.2348199371608583e-06
Position 563: 2.1962923375748966e-06
Position 204: 1.2495412089684094e-06
Position 173: 1.551778400858802e-07
Position 236: 1.3553865239849098e-07
Position 162: 1.0665071050816558e-07
Position 550: 9.592346903382948e-08
Position 219: 4.137868350002397e-08
Position 569: 3.6514324906052075e-08
Position 467: 2.2962899859554277e-08
Position 177: 1.6017472755498906e-08
Position 263: 1.203505548691915e-08
Position 146: 5.546788406062446e-09
Position 195: 5.338169607223747e-09
Position 294: 4.550973701695189e-09
Position 180: 3.508376479385194e-09
Position 273: 8.574027939262228e-10
Position 572: 9.127019397925381e-11
Position 277: 6.621506925527649e-12
Position 216: 4.031724439431441e-14
