Gene = MED4
index = 1264
Annotated 5SS: [320]
Annotated 3SS: [377]
SMsplice 5SS: [320]
SMsplice 3SS: [377]
top_k =  500
Partition function (log Z): -2.4417560114804053

Sorted 5' Splice Sites (High to Low Probability):
Position 320: 0.9950643430371542
Position 314: 0.003042721221023135
Position 308: 0.0017401680707293558
Position 549: 0.001321258543007339
Position 631: 0.0008000726640056036
Position 715: 0.0002661258532971628
Position 577: 0.0002654308080442455
Position 914: 0.0001945428994320401
Position 324: 0.00012845342207498748
Position 727: 6.198872907460747e-05
Position 27: 5.2357806766271756e-05
Position 756: 4.355377975000931e-05
Position 569: 4.258867911719858e-05
Position 495: 3.6578648900005365e-05
Position 898: 1.6309185918595548e-05
Position 77: 1.2567400176415275e-05
Position 330: 9.192843172776141e-06
Position 870: 8.374145256453417e-06
Position 275: 7.319035538898788e-06
Position 353: 6.0507424256392655e-06
Position 589: 5.687819896603709e-06
Position 382: 3.0425274531807116e-06
Position 663: 2.178417761912463e-06
Position 88: 1.8526298280322085e-06
Position 864: 1.5382133952556904e-06
Position 29: 6.727503541411055e-07
Position 710: 3.9333966611978153e-07
Position 85: 2.7314017098524e-07
Position 197: 1.5966977250482162e-07
Position 875: 1.1704039887338619e-07
Position 154: 1.9708319471432075e-08
Position 205: 9.458992887350119e-09
Position 218: 2.9966905736190696e-09
Position 779: 8.348237423401871e-11
Position 739: 6.578506066935312e-11
Position 404: 6.092635760417171e-11
Position 733: 5.253301227312738e-11
Position 553: 5.0875661544088135e-11
Position 431: 5.528048626825362e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 377: 0.9984184885014213
Position 644: 0.001138441961130866
Position 392: 0.0006340685292265413
Position 576: 0.000420773568654697
Position 773: 0.0003708593580791411
Position 679: 0.0002918555826684368
Position 980: 0.0002379188555238199
Position 701: 0.00018728047573409568
Position 698: 0.00018209430224858548
Position 535: 0.0001705696494709471
Position 953: 0.00013835771449508796
Position 779: 0.00013824094737820245
Position 458: 0.00010904863722055465
Position 723: 9.068161329563949e-05
Position 834: 7.841667362341854e-05
Position 798: 7.186182920579772e-05
Position 718: 6.528197962586747e-05
Position 395: 6.441694052283407e-05
Position 611: 4.740822512604173e-05
Position 107: 4.603028747771871e-05
Position 674: 4.3013818115398895e-05
Position 386: 3.204943361722929e-05
Position 413: 2.496793054098457e-05
Position 695: 2.074681076311976e-05
Position 991: 1.5985204589495946e-05
Position 151: 1.5515063955832122e-05
Position 641: 1.5062024293625858e-05
Position 663: 1.5004044218555001e-05
Position 450: 1.0918990092737064e-05
Position 957: 7.784887187752857e-06
Position 960: 6.343276452828533e-06
Position 966: 6.064819949732704e-06
Position 404: 4.51812101267134e-06
Position 479: 3.846942153440586e-06
Position 166: 3.1216879631968464e-06
Position 857: 2.579741619095033e-06
Position 553: 1.6148988736769492e-06
Position 352: 9.030789377339442e-07
Position 139: 9.026210003519063e-07
Position 995: 8.006129283614507e-07
Position 422: 6.39547004303469e-07
Position 154: 4.842386165441569e-07
Position 469: 2.462841166021885e-07
Position 175: 1.9319753978141985e-07
Position 178: 1.7466112046079163e-07
Position 186: 1.6362302865757969e-07
Position 99: 8.745594218309693e-08
Position 227: 7.314825200433496e-08
Position 268: 3.3762527601866766e-08
Position 109: 6.081950828016658e-09
Position 307: 2.0561734266390218e-09
Position 265: 1.2538783594072159e-09
Position 163: 3.6230744671089897e-10
Position 506: 9.575553243913494e-11
Position 262: 6.002920195766113e-11
Position 232: 5.032677632812705e-11
Position 509: 1.6683644474634534e-11
Position 313: 7.902319842086229e-12
Position 283: 1.9157843863568427e-12
Position 280: 1.2207235233089075e-12
Position 275: 8.348045176484125e-15
Position 330: 2.067003056816787e-16
Position 327: 1.6686715077744205e-17
Position 324: 1.5233752993256096e-20
