Gene = mfr
index = 1789
Annotated 5SS: [ 794 1225 1407 1650 2148 3459 3684 4950 5148 5607 5853 6254 6413]
Annotated 3SS: [ 865 1282 1471 1698 2199 3511 3736 5010 5424 5731 5962 6311 6476]
SMsplice 5SS: [ 348  794 1225 1650 2148 3459 3684 4950 5148 5607 5883 6254 6413]
SMsplice 3SS: [ 460  865 1282 1698 2199 3511 3736 5010 5424 5731 5962 6311 6528]
top_k =  500
Partition function (log Z): 15.692993973843228

Sorted 5' Splice Sites (High to Low Probability):
Position 6254: 0.9816900575284927
Position 1225: 0.9439169661225183
Position 3684: 0.9291054000211143
Position 794: 0.9290237571262118
Position 5148: 0.9087915805212872
Position 4950: 0.8935154866491212
Position 3459: 0.8525793110659359
Position 5607: 0.8292939123266126
Position 1650: 0.7544844682457464
Position 6413: 0.714452226864713
Position 5883: 0.6112821551488861
Position 2148: 0.6017823973438404
Position 348: 0.5669296826228823
Position 5853: 0.3662449793130241
Position 1407: 0.27438719082790636
Position 4772: 0.1541493277554595
Position 4461: 0.1394093212024128
Position 5518: 0.11304669675492918
Position 291: 0.0927949177706536
Position 282: 0.0843373704388356
Position 4481: 0.07141565503500154
Position 5167: 0.04126401172634503
Position 1196: 0.03953422717030637
Position 1386: 0.03794826493156143
Position 359: 0.03681051121197859
Position 3923: 0.03629844053685369
Position 715: 0.029709772984966798
Position 248: 0.02913342954670785
Position 199: 0.02622646549612688
Position 3468: 0.022137366362717747
Position 362: 0.020514385640246647
Position 295: 0.019350396830465362
Position 2105: 0.017419435543869637
Position 6132: 0.015915137192046513
Position 2594: 0.015268212100900642
Position 3194: 0.013952702287532343
Position 6103: 0.013492917326621678
Position 1318: 0.013443125627636802
Position 3705: 0.01220835525580327
Position 1846: 0.009697840831814793
Position 4270: 0.009644331640192938
Position 4533: 0.009148676818275466
Position 93: 0.0071724317292174
Position 796: 0.00686244970333185
Position 2113: 0.006535063690981325
Position 2602: 0.005824588846017222
Position 4274: 0.005208003025593525
Position 1930: 0.0048048990549596484
Position 5877: 0.00435608976423871
Position 415: 0.004248161404198982
Position 6112: 0.004220576447476555
Position 1351: 0.0030672544340118483
Position 5301: 0.0030468796912928443
Position 1391: 0.0026882870030100828
Position 5735: 0.002459654776277845
Position 2278: 0.0022754764126911467
Position 5171: 0.0021039168737030213
Position 692: 0.0017701261316057798
Position 6210: 0.0017431507022971295
Position 2914: 0.0017307219218566264
Position 3571: 0.0017182425529371525
Position 5688: 0.0015515191809176148
Position 5619: 0.001461164330025846
Position 4893: 0.0012105103529787002
Position 2136: 0.0011951469458317528
Position 965: 0.001190777982724522
Position 184: 0.001161777135767748
Position 6260: 0.0010566168905037907
Position 6035: 0.0009910544642585165
Position 719: 0.000809075898875372
Position 888: 0.0006767869764358471
Position 5599: 0.0006764422386603836
