Gene = Rcd2
index = 1412
Annotated 5SS: [ 284 1520]
Annotated 3SS: [ 1342 10661]
SMsplice 5SS: [ 1144  1520 10603]
SMsplice 3SS: [ 1342 10475 10661]
top_k =  500
Partition function (log Z): -8.185148520009925

Sorted 5' Splice Sites (High to Low Probability):
Position 1520: 0.9987791416185233
Position 10603: 0.9286348399512341
Position 1144: 0.1931544774523558
Position 1033: 0.18647089046929077
Position 11129: 0.15988011226863602
Position 1042: 0.14479305480470964
Position 284: 0.13356695642712332
Position 1191: 0.11241288368960203
Position 1171: 0.10042499166444538
Position 273: 0.030691464149976568
Position 278: 0.025662463820920384
Position 11108: 0.022438603617252237
Position 873: 0.016777295803299792
Position 882: 0.015337677763414293
Position 11154: 0.009731430467616646
Position 977: 0.009152706621398481
Position 11022: 0.00830301302770262
Position 11755: 0.0068367603317900484
Position 708: 0.005114397145237074
Position 11164: 0.004238596675117384
Position 886: 0.0035754452003345914
Position 1135: 0.0029847378366544804
Position 10782: 0.002903544435599163
Position 993: 0.0027970964057312214
Position 24: 0.002481736439494422
Position 1114: 0.0020915942540031883
Position 10998: 0.0019319936926129539
Position 9100: 0.0016395445087492024
Position 877: 0.001531053182203056
Position 5000: 0.0014677551641584911
Position 11127: 0.0012049781240070778
Position 888: 0.0012038370782016467
Position 11771: 0.001151790066516301
Position 230: 0.001135903987092365
Position 319: 0.0011121512277389406
Position 1268: 0.001110863865208449
Position 5013: 0.0010135801366927737
Position 9243: 0.000869459762791797
Position 8563: 0.0008124306320946446
Position 745: 0.0008043468705141055
Position 1138: 0.0007313752861214071
Position 1096: 0.0007213593221603394
Position 240: 0.0006911637569514124
Position 1295: 0.0006245202431743486
Position 328: 0.0005621245212866661
Position 31: 0.0005033145053782255
Position 94: 0.0004897475347333938
Position 1461: 0.00047549416015978205
Position 861: 0.00046283644585166337
Position 11014: 0.0004504316553768738
Position 1524: 0.0004436248062922943
Position 11133: 0.0004419075573566507
Position 765: 0.0004389439393696431
Position 895: 0.00040326256530862287
Position 4967: 0.0003942163794573388
Position 415: 0.00035151999564872466
