Gene = ssp6
index = 1893
Annotated 5SS: [ 624 2560]
Annotated 3SS: [2196 2619]
SMsplice 5SS: [ 624 2560]
SMsplice 3SS: [2196 2619]
top_k =  500
Partition function (log Z): -4.461079857716832

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9845600019153743
Position 2560: 0.9628368219308036
Position 2705: 0.45818270794202975
Position 3800: 0.3394345223222766
Position 4117: 0.0639384788088959
Position 2750: 0.05920930154103993
Position 5131: 0.045560203724945326
Position 4548: 0.0402818623123742
Position 5207: 0.031300691235878454
Position 2098: 0.01634411001063778
Position 2530: 0.012367943357448648
Position 2551: 0.010513405322216418
Position 2565: 0.009265523863166912
Position 2095: 0.007842039141732447
Position 2150: 0.007009340236525106
Position 1494: 0.0056508180105360566
Position 614: 0.005512073921071597
Position 2689: 0.004669856932854844
Position 3337: 0.0031131428690785406
Position 232: 0.0026131080187483833
Position 4768: 0.0024690804925265957
Position 2887: 0.0023405202739930665
Position 195: 0.002330990109147027
Position 3481: 0.002195844494140871
Position 2549: 0.002008845775813469
Position 2012: 0.001914399682498608
Position 1775: 0.0017978036734564462
Position 2809: 0.0012380847006305616
Position 2276: 0.0012145301934893056
Position 426: 0.0011723225470692445
Position 1964: 0.001151032113237796
Position 811: 0.0011387761724301834
Position 2402: 0.0010702374169594322
Position 2394: 0.0010489685750631023
Position 2122: 0.0008594658874485103
Position 1746: 0.0007780672488785024
Position 642: 0.0006553685560665985
Position 2816: 0.0006398997455964588
Position 3709: 0.0006222044706287196
Position 968: 0.0005567829113910494
Position 774: 0.0005190310616967704
Position 1543: 0.0004994793082706023
Position 2000: 0.00046285396248851336
Position 966: 0.00040538534565084217
Position 2724: 0.0003773918439339893
Position 281: 0.0003184936805414758
Position 1221: 0.00025883292858466003
Position 189: 0.00025251420673060417
Position 751: 0.0002514416118712776
Position 238: 0.00018194740315776372
Position 244: 0.00017374822533765787
Position 1893: 0.00016729922133210782
Position 2426: 0.00015099835181698535
Position 174: 0.00012410847235895623
Position 788: 0.00011965958058994965
Position 1102: 0.00011865814258483738
Position 3845: 0.00011584849329282364
Position 1599: 0.00011254228356475116
Position 373: 6.991957478000326e-05
Position 1934: 6.808327039141314e-05
Position 1779: 6.209170995336969e-05
Position 1565: 6.124335005271388e-05
Position 116: 5.2014820376110286e-05
Position 1014: 5.159119181027775e-05
Position 3154: 5.074826345523943e-05
Position 2437: 4.9044324148205897e-05
Position 1186: 4.199237342542932e-05
Position 957: 3.5224426201577726e-05
Position 3029: 3.319042532065094e-05
Position 575: 3.1949255629319316e-05
Position 3082: 2.6359656019956663e-05
Position 3014: 2.480359726668234e-05
Position 791: 2.4235458696599205e-05
Position 994: 2.3041180813040025e-05
Position 634: 2.2388001556538176e-05
Position 203: 2.1903612878126355e-05
Position 1085: 2.1869882454439688e-05
Position 1585: 2.1485208765253794e-05
Position 830: 2.0679070348683618e-05
Position 226: 1.981922340715605e-05
Position 1631: 1.9318517654968553e-05
Position 533: 1.8728712899631974e-05
Position 2709: 1.6656884092387973e-05
Position 1582: 1.6343595820733557e-05
Position 2310: 1.6335999060430415e-05
Position 1168: 1.6301352430350794e-05
Position 827: 1.4687109403726884e-05
Position 6: 1.3386274287317514e-05
Position 248: 1.320372243132899e-05
Position 718: 1.3045417186517204e-05
Position 1558: 1.3008262452998897e-05
Position 1123: 1.2478265063377393e-05
Position 2491: 1.2179351084847609e-05
Position 186: 1.20408547466085e-05
Position 1519: 1.1750812280048866e-05
Position 176: 1.1558974480592633e-05
Position 2533: 1.0096489916358536e-05
Position 656: 9.917577024169602e-06
Position 1720: 9.076349238570632e-06
Position 1260: 7.542194687120541e-06
Position 954: 7.364054528075516e-06
Position 817: 6.919990259657155e-06
Position 2591: 6.794917559892263e-06
Position 771: 6.512279929888316e-06
Position 2738: 6.392939042360825e-06
Position 910: 6.367337815614023e-06
Position 224: 6.226707430855606e-06
Position 3875: 6.217451420485868e-06
Position 396: 5.467244637913647e-06
Position 148: 3.863693775920136e-06
Position 806: 3.049583544206019e-06
Position 168: 2.114387873557384e-06
Position 1984: 2.009226870758455e-06
Position 815: 1.656464439978596e-06
Position 295: 1.3382881013354673e-06
Position 398: 9.917257446487042e-07
Position 311: 9.654027519403726e-07
Position 2496: 9.639091024039254e-07
Position 491: 7.546412258508059e-07
Position 2389: 6.684254677443537e-07
Position 250: 4.771243359557322e-07
Position 2290: 2.489280089312534e-07
