Gene = Arpc5
index = 28
Annotated 5SS: [290]
Annotated 3SS: [351]
SMsplice 5SS: [290]
SMsplice 3SS: [351]
top_k =  500
Partition function (log Z): 1.9304591156977964

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9982606845941727
Position 845: 0.4202715720255575
Position 923: 0.03922986342871077
Position 944: 0.007190896510146462
Position 462: 0.0019113117846846022
Position 911: 0.0018208044752862727
Position 294: 0.001272462625904936
Position 821: 0.000975226648812988
Position 813: 0.0004931098238482708
Position 284: 0.0004443140468113213
Position 619: 0.0004234393210841256
Position 879: 0.0003623244403150613
Position 573: 0.0002887679273984267
Position 550: 0.00024237268905243003
Position 1077: 0.00019649834182142544
Position 30: 0.00017816675569337658
Position 627: 0.00012058569128498188
Position 764: 6.688070725205462e-05
Position 451: 6.544670340939217e-05
Position 855: 5.8118048999109506e-05
Position 789: 5.15807294782731e-05
Position 829: 4.4828164084647716e-05
Position 562: 3.346925561843379e-05
Position 568: 3.1640299986543014e-05
Position 58: 2.7318833271858172e-05
Position 642: 2.312514829235394e-05
Position 45: 1.8733439749378237e-05
Position 888: 1.724004516411414e-05
Position 10: 1.3366460854275698e-05
Position 161: 1.3301026689655913e-05
Position 379: 1.2213782803068308e-05
Position 243: 1.0053450195552204e-05
Position 937: 7.050211956339804e-06
Position 180: 6.587784507191229e-06
Position 55: 4.4635651642690365e-06
Position 396: 4.069842249869637e-06
Position 849: 1.056686159199831e-06
Position 519: 8.657092739990571e-07
Position 503: 3.9902205404198115e-07
Position 127: 1.3000917883832129e-07
Position 227: 3.565270754056697e-08
Position 387: 4.916303919837273e-09
Position 119: 2.5723607707045163e-09
Position 91: 1.0248436484536544e-09
Position 103: 4.1284711774809675e-10
Position 310: 1.5582843779410065e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 351: 0.999891386454611
Position 1076: 0.24827951626432565
Position 1024: 0.11368711048180058
Position 1119: 0.043226887363962886
Position 944: 0.026618459026511603
Position 980: 0.019558918862045388
Position 1000: 0.01482902898608713
Position 927: 0.002341083473665295
Position 888: 0.002275686870478521
Position 948: 0.0013190835549026856
Position 696: 0.00046862271934569887
Position 898: 0.0004047361606210607
Position 802: 0.000325374704159076
Position 984: 0.00027696307766794735
Position 519: 0.000206936455497461
Position 96: 0.00019691199056965844
Position 954: 8.246801846307102e-05
Position 844: 7.506627674830924e-05
Position 112: 2.5161611007333723e-05
Position 1035: 2.2687335410276174e-05
Position 217: 1.3262272976834172e-05
Position 868: 1.1995756001089455e-05
Position 69: 1.0924981035089948e-05
Position 127: 7.668337495685216e-06
Position 821: 7.053231853824131e-06
Position 543: 4.9282975212010065e-06
Position 531: 4.814065733954009e-06
Position 748: 4.3236063329249025e-06
Position 253: 4.081021165895416e-06
Position 503: 3.845245522165666e-06
Position 829: 3.5532387618372934e-06
Position 594: 1.8432077126928677e-06
Position 849: 1.1314079617220383e-06
Position 396: 9.532118788771661e-07
Position 547: 7.282676438861476e-07
Position 625: 6.241773109380464e-07
Position 55: 1.0065464664257145e-07
Position 495: 9.032012441279859e-08
Position 435: 7.603031047564641e-08
Position 462: 5.422966228849347e-08
Position 414: 5.221615087883167e-08
Position 528: 2.921697308855178e-08
Position 704: 2.853732206571086e-08
Position 448: 2.8066739626474933e-08
Position 615: 2.3368804976514486e-08
Position 136: 2.1810564772309963e-08
Position 151: 1.719870038472682e-08
Position 274: 1.549497888616283e-08
Position 196: 7.206231290261644e-09
Position 855: 6.879009463590573e-09
Position 280: 4.334954083445275e-09
Position 176: 3.3613140978358394e-09
Position 232: 2.5973752124098335e-09
Position 243: 1.3955005251059246e-09
Position 550: 7.218033004838083e-10
Position 609: 4.918531607173272e-10
Position 604: 2.652182891492931e-10
Position 483: 1.9274571849536805e-10
Position 166: 8.794960362993106e-12
Position 329: 5.23797283926873e-12
Position 289: 5.167423252925936e-12
Position 680: 5.005312966257847e-12
Position 190: 3.3383665461745935e-12
Position 627: 2.7329540079895803e-12
Position 297: 5.400417046680753e-15
Position 317: 9.501779449164906e-16
Position 192: 5.765922159556313e-17
Position 168: 1.22709561533863e-17
