Gene = cep290
index = 1644
Annotated 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
Annotated 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
SMsplice 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
SMsplice 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
top_k =  500
Partition function (log Z): 41.2428193415436

Sorted 5' Splice Sites (High to Low Probability):
Position 989: 0.9999864961659899
Position 3526: 0.9986562918906672
Position 2341: 0.9982228257398932
Position 5210: 0.9979687486693987
Position 1450: 0.9946217739482301
Position 3335: 0.9933212581421305
Position 4486: 0.991365686697692
Position 758: 0.9882222894170418
Position 3742: 0.9699612385987645
Position 6836: 0.945789213886274
Position 5396: 0.9128786468695366
Position 6443: 0.8969767054891291
Position 245: 0.13676405983737075
Position 6578: 0.03899200105725614
Position 623: 0.032061517053715405
Position 4113: 0.02449492029100288
Position 1342: 0.007449031785321808
Position 6840: 0.006654202804797449
Position 401: 0.006616188331656109
Position 6447: 0.0060521334759636594
Position 4205: 0.00423241905467575
Position 4767: 0.0037099623763969243
Position 6001: 0.0024313289679835765
Position 6187: 0.0023038722311525435
Position 3183: 0.001828811649048108
Position 3752: 0.001760517046099457
Position 2092: 0.0016424263548112706
Position 4500: 0.0013858566263633815
Position 6075: 0.001376372063043522
Position 1584: 0.0012807282772568274
Position 2306: 0.0012079603610974372
Position 2559: 0.0008919599345126477
Position 3755: 0.0007295620762635599
Position 3523: 0.0007148630515224133
Position 1150: 0.0006580243864352274
Position 5190: 0.0006549250433643659
Position 3962: 0.0006258875747977976
Position 1920: 0.0006192894541066442
Position 765: 0.0006054940448689373
Position 1860: 0.0005801200726743614
Position 1349: 0.0005054653877035314
Position 4019: 0.00044987708667334635
Position 2493: 0.0004420159885960002
Position 5823: 0.0003684532601881873
Position 3178: 0.00032987399823282133
Position 5068: 0.00032555791935152674
Position 5849: 0.000311877672324251
Position 4709: 0.0003109836538650443
Position 2532: 0.00027674845517048805
Position 2081: 0.00026871174012778576
Position 2595: 0.0002541385720220413
Position 4015: 0.00024485238746693147
Position 4639: 0.0002146700378386902
Position 3044: 0.00021286998037247558
Position 4355: 0.00018677221890145854
Position 5153: 0.00017529838394464797
Position 5222: 0.0001731731072120351
Position 7067: 0.0001681006740719761
Position 2817: 0.00015873496689122637
Position 5217: 0.00015040130668172473
Position 3920: 0.00014626863127327187
