Gene = ppk10
index = 1842
Annotated 5SS: [ 326  490  636  945 1202 1385 1602 1720 1906 2091]
Annotated 3SS: [ 383  543  691 1000 1265 1446 1656 1798 1975 2146]
SMsplice 5SS: [ 326  636  945 1202 1385 1602 1720 1906 2091]
SMsplice 3SS: [ 383  691 1000 1281 1446 1656 1798 1975 2146]
top_k =  500
Partition function (log Z): 16.945847069272276

Sorted 5' Splice Sites (High to Low Probability):
Position 1385: 0.9870169979713521
Position 326: 0.980175223147213
Position 1906: 0.9777657380033492
Position 1602: 0.967834435415267
Position 1202: 0.9177341672132088
Position 1720: 0.9105338066517862
Position 636: 0.7055167917407463
Position 945: 0.678326795143962
Position 2091: 0.5289749922629589
Position 490: 0.09505369730900286
Position 1735: 0.07689321674561103
Position 823: 0.044317300638461
Position 1910: 0.021338414543527143
Position 1084: 0.017507383807323338
Position 653: 0.009322496179118057
Position 1136: 0.008970475389401471
Position 910: 0.008967798586629088
Position 919: 0.00895824827759876
Position 2063: 0.007168800866514249
Position 93: 0.00660894171567645
Position 1102: 0.006076167631827043
Position 1065: 0.0037135218222403626
Position 1220: 0.0023975833705259125
Position 632: 0.0022634301360741427
Position 333: 0.0022133917208626633
Position 643: 0.0018803814884025135
Position 215: 0.0015230698445704654
Position 586: 0.001520499200298565
Position 1093: 0.0014464976989266673
Position 936: 0.001422293017922187
Position 1724: 0.0014004113242129907
Position 761: 0.0012889089309276512
Position 926: 0.000879779327925966
Position 455: 0.00075717555058554
Position 691: 0.0007369542852726684
Position 1227: 0.0005520650734247264
Position 1606: 0.0004433563022262309
Position 237: 0.00040054469669571443
Position 107: 0.0003672813930623638
Position 1396: 0.00032612474541215356
Position 1108: 0.00025320111675225786
Position 11: 0.0002387230612357943
Position 1001: 0.0002304164668816621
Position 317: 0.00019985000607477188
Position 1575: 0.0001912771660728897
Position 1330: 0.0001698421564516693
Position 1885: 0.00013472031135542548
Position 226: 0.00012997005212506864
Position 1389: 0.00012890387515331216
Position 1882: 0.0001072630606301017
Position 2027: 8.786474463198915e-05
Position 1188: 8.361228830072963e-05
Position 1206: 6.945912000017329e-05
Position 1337: 6.808440167104904e-05
Position 2106: 6.314667578109425e-05
Position 595: 6.109676028870229e-05
Position 330: 6.108908894815762e-05
Position 2046: 6.029043094156933e-05
Position 1896: 3.996932945769491e-05
Position 580: 1.329613052970584e-05
Position 158: 1.2257021174338529e-05
Position 104: 1.1751627607832161e-05
Position 1290: 1.1594989563003593e-05
Position 1012: 1.1482624298602372e-05
Position 433: 1.0920089702061589e-05
Position 198: 1.0762962345957571e-05
Position 257: 9.837429429584055e-06
Position 2114: 8.141606600908037e-06
Position 1676: 6.2960532710592535e-06
Position 1530: 4.213893446149445e-06
Position 1299: 3.063004653196848e-06
Position 357: 2.6489684583338298e-06
Position 52: 1.7446516938330211e-06
Position 578: 1.46590422033178e-06
Position 1700: 1.1093621510950339e-06
Position 1764: 1.067790694585801e-06
Position 127: 8.174116181161419e-07
Position 1674: 7.832454070227965e-07
Position 271: 7.147698731638129e-07
Position 1617: 6.772981199574872e-07
Position 376: 3.396183911066351e-07
Position 252: 3.1281528937631104e-07
Position 1853: 2.2240865401512005e-07
Position 1815: 1.8947717363726475e-07
Position 1799: 6.0770997243516e-08
Position 1812: 5.99727380061313e-08
Position 370: 1.2212177228775148e-08
Position 1771: 1.1409566745053866e-08
Position 1209: 1.6794108179279339e-09
Position 590: 1.4986744087628867e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1975: 0.9993645135470581
Position 1446: 0.9897856160581467
Position 1798: 0.9799920124120424
Position 1656: 0.962203089230695
Position 383: 0.9447048538772184
Position 1000: 0.8924654694181311
Position 1281: 0.6004149623193463
Position 2146: 0.5224615692050906
Position 1265: 0.323896925168515
Position 691: 0.31341544404051913
Position 776: 0.1906023758398071
Position 543: 0.11255935879249719
Position 1135: 0.04545027710946361
Position 874: 0.026798642940858954
Position 788: 0.024999383395693527
Position 1812: 0.01243200532851537
Position 2164: 0.00726195159248275
Position 1156: 0.007153266607714645
Position 707: 0.006733379038538176
Position 2186: 0.004583938669017473
Position 158: 0.00436589581395421
Position 1670: 0.0037520521208235353
Position 944: 0.0025159987652214055
Position 743: 0.0023805709553856576
Position 586: 0.0021422298635763028
Position 2228: 0.0015686559627592644
Position 964: 0.0012801162046680028
Position 1448: 0.0012610166293574386
Position 172: 0.0012406840501734673
Position 182: 0.0008842248813537063
Position 797: 0.0008735014474986666
Position 1298: 0.00045840204798550636
Position 1239: 0.0003071348747962259
Position 1186: 0.0002605068203880795
Position 2114: 0.00024124800490843846
Position 2206: 0.0002267124836729338
Position 1534: 0.00017801742205610853
Position 1236: 0.00017624485822967847
Position 1220: 0.00015174836283329037
Position 1696: 0.00015162723631929266
Position 848: 0.00014192844862665252
Position 2233: 0.00013460069856837973
Position 794: 0.0001328662404134911
Position 1602: 0.00013014295298163957
Position 822: 0.00011766764490353499
Position 127: 0.00011674131167021878
Position 1470: 0.00010256482893547056
Position 1042: 9.320661149593297e-05
Position 470: 8.896735625038242e-05
Position 83: 6.215218563921591e-05
Position 1674: 5.005486334296166e-05
Position 1052: 4.8237791804079225e-05
Position 1084: 4.113326867364631e-05
Position 357: 2.5886674137349767e-05
Position 1866: 2.0279651174148427e-05
Position 490: 1.9430290292120713e-05
Position 1409: 1.7797288311833323e-05
Position 1059: 1.4648623155421152e-05
Position 136: 1.0391396292002776e-05
Position 2027: 9.236490749439994e-06
Position 2106: 4.780455558783952e-06
Position 206: 4.767327428839857e-06
Position 595: 4.3537174329019716e-06
Position 220: 2.728013275158615e-06
Position 323: 2.4633543494204607e-06
Position 1846: 1.898673855108114e-06
Position 1538: 1.8865187616274073e-06
Position 63: 1.2435496655394025e-06
Position 1821: 9.026157039090356e-07
Position 326: 4.118915883695398e-07
Position 718: 3.507083995699057e-07
Position 215: 2.003821960476962e-07
Position 578: 1.211246877330665e-07
Position 1885: 6.375299726417959e-08
Position 1988: 2.5688558917163236e-08
Position 2046: 2.0871608797983206e-08
Position 2016: 1.959256458102645e-08
Position 330: 2.4374141644788704e-10
