Gene = cass
index = 1643
Annotated 5SS: [ 240  490 1196 1472 1730 1979]
Annotated 3SS: [ 327  661 1270 1526 1791 2045]
SMsplice 5SS: [ 277  490 1196 1472 1730 1979 2481]
SMsplice 3SS: [ 327  661 1270 1526 1791 2045 2533]
top_k =  500
Partition function (log Z): 27.24233209008917

Sorted 5' Splice Sites (High to Low Probability):
Position 1196: 0.9991292482568301
Position 1472: 0.9970615156714951
Position 1730: 0.9959618488748849
Position 1979: 0.9925889283830331
Position 490: 0.9848957932594207
Position 2481: 0.9470380977568938
Position 277: 0.7320296102480294
Position 240: 0.2588492432972124
Position 2301: 0.07690709104804241
Position 728: 0.013149957317548873
Position 2315: 0.011194992440966306
Position 2294: 0.010380517934742471
Position 52: 0.00793671893416723
Position 785: 0.0072975105812909
Position 494: 0.006479186791718404
Position 2354: 0.003696365383355359
Position 260: 0.0034633160761658958
Position 1734: 0.0031618877157396637
Position 560: 0.0027125351187811215
Position 407: 0.002579442204247637
Position 932: 0.0018574500702322272
Position 564: 0.0017213356863560584
Position 1463: 0.0014860612460057465
Position 114: 0.0014795332389881378
Position 2478: 0.001165919483790293
Position 924: 0.0008838024085116681
Position 585: 0.0008823790573301962
Position 547: 0.0006509188428746515
Position 149: 0.000551866451515894
Position 732: 0.0004323890756532493
Position 1485: 0.00035561429651719836
Position 109: 0.00034314949274827513
Position 1613: 0.00034180832191371165
Position 1391: 0.00031280312149680877
Position 2863: 0.00029650010987853075
Position 895: 0.00026366059318522607
Position 2641: 0.00026180856861613246
Position 212: 0.0002526199199665123
Position 43: 0.0002389696397480793
Position 2884: 0.00022887315115821896
Position 1952: 0.00020995800004228952
Position 1991: 0.00017073103389896166
Position 2713: 0.00016524189380762627
Position 1478: 0.00014697721449878683
Position 2263: 0.00012497652186490885
Position 79: 9.796698171550493e-05
Position 598: 8.527148730985137e-05
Position 2790: 8.200606628668423e-05
Position 2196: 6.664839103924225e-05
Position 191: 6.628322677226026e-05
Position 508: 6.36137907591304e-05
Position 1145: 5.9844099916176276e-05
Position 2485: 5.214471137095602e-05
Position 1967: 4.527994604144962e-05
Position 751: 4.304049377688408e-05
Position 2159: 4.2414035349249926e-05
Position 1304: 4.062034769221186e-05
Position 498: 3.86687883404413e-05
Position 468: 3.627495404476396e-05
Position 18: 3.582511813630185e-05
Position 1200: 3.478842872504794e-05
Position 107: 3.3981647574395344e-05
Position 29: 2.9502115682790864e-05
Position 844: 2.1839913098927668e-05
Position 2823: 2.1660681344455332e-05
Position 1165: 1.5253337956784864e-05
Position 2365: 1.3488645337736058e-05
Position 2617: 1.3105774804485857e-05
Position 1454: 1.094865031728709e-05
Position 2899: 1.0812634127440955e-05
Position 1476: 1.0670723468296164e-05
Position 459: 9.460555038470665e-06
Position 1148: 8.824416917608271e-06
Position 1651: 8.169715079227606e-06
Position 2251: 6.640275169281473e-06
Position 1512: 6.526900087007339e-06
Position 2036: 6.254746932190596e-06
Position 1657: 4.648676700002864e-06
Position 1355: 4.386400698324593e-06
Position 2753: 3.216746411190787e-06
Position 2433: 2.833081989605677e-06
Position 2735: 2.471760966921117e-06
Position 1583: 2.441540561590011e-06
Position 399: 2.315900149268789e-06
Position 291: 2.207907531655467e-06
Position 562: 1.9105566233401657e-06
Position 1604: 1.8541671680277546e-06
Position 5: 1.8432236059446162e-06
Position 697: 1.7681955145748945e-06
Position 153: 9.605576830253245e-07
Position 962: 7.832191099293306e-07
Position 2236: 6.361547841145541e-07
Position 1318: 6.074860391546689e-07
Position 1662: 4.645379792012894e-07
Position 1589: 4.3062076160948746e-07
Position 2914: 3.297755350924069e-07
Position 2369: 3.131041543302204e-07
Position 372: 2.746289646778242e-07
Position 2647: 2.06256054895593e-07
Position 1295: 1.7645424833107352e-07
Position 1552: 1.060463731840016e-07
Position 1006: 4.6854046753430915e-08
Position 1133: 3.8364676336626824e-08
Position 1076: 3.6064365517447304e-08
Position 331: 1.3405319427352728e-08
Position 2062: 2.4332649004229567e-09
Position 310: 6.645445742597002e-10
Position 361: 4.65789890842384e-10
Position 658: 4.8861829014394425e-11
Position 1015: 3.94088601527407e-12
Position 992: 3.270714030281133e-12
Position 2040: 6.06804496790453e-14
Position 1788: 5.400170319309128e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1791: 0.9970814173387603
Position 327: 0.9968880119377891
Position 661: 0.9945743942402974
Position 1270: 0.99350980997717
Position 2045: 0.9717464771509402
Position 1526: 0.9526764562863812
Position 2533: 0.9334904614375468
Position 2365: 0.07455704854361407
Position 1547: 0.04035948782085085
Position 2372: 0.018465383311018577
Position 2051: 0.016170667360552185
Position 2641: 0.009376291330016525
Position 850: 0.008930839944030388
Position 2944: 0.007855901390923892
Position 773: 0.007544399859377416
Position 149: 0.00732342355813972
Position 988: 0.006780172154231483
Position 1589: 0.00606306865025206
Position 1801: 0.002444994088095102
Position 1330: 0.0023952741778734306
Position 2419: 0.0023202329879080724
Position 2899: 0.0022191035475355933
Position 609: 0.002212835324979067
Position 2195: 0.0020486608843706474
Position 2091: 0.0017721410323644333
Position 2697: 0.0017044455324423532
Position 1380: 0.0016599811588043315
Position 784: 0.0014977722591173464
Position 1355: 0.0013822826230623082
Position 2402: 0.0011636148951995559
Position 554: 0.0009916708915035466
Position 673: 0.0009410805328706723
Position 124: 0.0006562983423526477
Position 2701: 0.00057324179259582
Position 1390: 0.0003341460083278786
Position 2823: 0.0003205574951034313
Position 2790: 0.0002315641434540997
Position 2004: 0.00020059907407333217
Position 170: 0.00014987087287197267
Position 2447: 0.00013801004359327847
Position 2108: 0.00013055014863869646
Position 932: 0.00012875581849241017
Position 781: 0.00012358505723540698
Position 1454: 0.00012248688317904053
Position 2156: 7.263714221295059e-05
Position 114: 6.950383647102232e-05
Position 2873: 6.756797215393393e-05
Position 703: 6.560521750982214e-05
Position 943: 6.527003937440001e-05
Position 167: 6.416170758285411e-05
Position 346: 5.6413418033432696e-05
Position 1651: 5.452032093746692e-05
Position 2772: 5.2322783236203554e-05
Position 1823: 5.094731627840877e-05
Position 910: 5.084710788928036e-05
Position 713: 4.989073526279364e-05
Position 2838: 4.281657830641254e-05
Position 615: 4.275951068577684e-05
Position 1418: 3.982069967233422e-05
Position 1810: 3.758902417591341e-05
Position 2159: 3.459865309358254e-05
Position 2204: 2.962580463011703e-05
Position 1657: 2.9335539155746964e-05
Position 2853: 1.8090656729300334e-05
Position 2114: 1.773045055826108e-05
Position 183: 1.684927613144929e-05
Position 1006: 1.566417808873197e-05
Position 1081: 1.509634978211603e-05
Position 357: 1.2856252012391761e-05
Position 879: 1.2559954297771045e-05
Position 826: 1.1571822255325819e-05
Position 366: 1.0886874566497891e-05
Position 459: 9.757788927738133e-06
Position 1096: 8.198144439438017e-06
Position 895: 8.099996441074121e-06
Position 2957: 7.813097380573448e-06
Position 748: 7.297486794679485e-06
Position 399: 6.952296262284199e-06
Position 2463: 6.478279180715465e-06
Position 378: 6.342425876449081e-06
Position 1604: 5.731731856123397e-06
Position 1699: 5.680240020333831e-06
Position 348: 5.552755992355989e-06
Position 1828: 5.277823896269632e-06
Position 1115: 5.275015067645038e-06
Position 206: 5.020197851420114e-06
Position 1364: 4.49546662768022e-06
Position 2129: 2.509428451647981e-06
Position 1674: 2.2665313529050852e-06
Position 1072: 2.1563938574211446e-06
Position 683: 1.8581699738547256e-06
Position 2120: 1.7397206153363085e-06
Position 2478: 1.6800227351375222e-06
Position 1050: 1.524411836274096e-06
Position 979: 1.468800506341795e-06
Position 1552: 1.4005142354251648e-06
Position 2230: 1.299007129625925e-06
Position 1423: 1.228783045954045e-06
Position 1559: 1.200187398268081e-06
Position 2060: 1.1658773111970045e-06
Position 451: 1.1451778832082435e-06
