Gene = mv
index = 1809
Annotated 5SS: [  304  1376  1535  1766  1943  4607  6178  6677  7720  9350  9580 10367
 10560 11371 11931 12895 13418]
Annotated 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11429 11995 12949 13478]
SMsplice 5SS: [  277  1376  1535  1766  1943  2307  6178  6677  7720  9350  9580 10367
 10560 11125 11371 11931 12895 13418]
SMsplice 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11196 11429 11995 12949 13478]
top_k =  500
Partition function (log Z): 56.56696271455992

Sorted 5' Splice Sites (High to Low Probability):
Position 7720: 0.9997139557611766
Position 1766: 0.9980692249113293
Position 11931: 0.997301387349293
Position 1535: 0.9956778028564013
Position 9580: 0.9940631569138927
Position 6178: 0.9893191033119038
Position 10367: 0.9866405874562245
Position 12895: 0.9794768257000727
Position 11371: 0.9766148021943087
Position 9350: 0.9753470257743032
Position 10560: 0.9696082699600422
Position 13418: 0.9569302118128619
Position 1376: 0.9514305351705298
Position 6677: 0.9316477198841898
Position 11125: 0.7917624823047835
Position 2307: 0.775287625213337
Position 4607: 0.5730812097867786
Position 277: 0.5134350574249353
Position 1947: 0.41037448549829747
Position 304: 0.3301379103500524
Position 10756: 0.31111652179636257
Position 10736: 0.29583832393225834
Position 980: 0.1968109714874286
Position 12662: 0.11105547248815331
Position 13149: 0.09055445845160905
Position 903: 0.08034768171576984
Position 418: 0.07929851952103548
Position 1972: 0.0718743023941457
Position 8847: 0.06690534970101734
Position 6844: 0.049003219022703534
Position 4223: 0.03994059323549126
Position 8009: 0.038082973649609775
Position 13414: 0.037248607319693754
Position 10564: 0.029831419798325556
Position 11529: 0.028105495991498648
Position 11083: 0.020625451922421725
Position 12648: 0.019306107017576443
Position 13238: 0.01894904505857994
Position 3574: 0.017916978500962414
Position 7976: 0.01639154489945141
Position 11375: 0.01603689934936524
Position 1931: 0.01476709397818004
Position 7311: 0.014669988804239835
Position 1044: 0.014094604112454386
Position 10713: 0.013880706021463561
Position 7025: 0.013817364828698768
Position 10352: 0.013219371408837974
Position 9313: 0.013154129258461952
Position 10939: 0.012134322686942168
Position 2647: 0.01154101917508396
Position 2195: 0.009370338261323947
Position 91: 0.007566753321111932
Position 13188: 0.007519431808999888
Position 2864: 0.0073216264058132115
Position 1057: 0.0061600178861203865
Position 7912: 0.006108171583339098
Position 11835: 0.0058402509340780995
Position 13182: 0.0055559568093903845
Position 4654: 0.005373616849739985
Position 2381: 0.00504446256749316
Position 10929: 0.0049274500331491075
Position 1918: 0.00483412634214117
Position 11332: 0.004735460873308039
Position 3556: 0.0036324143656654858
Position 1332: 0.003585141983231221
Position 7298: 0.0035709012830345403
Position 13399: 0.00307448466129684
Position 11156: 0.002983018286099079
Position 13601: 0.002968758308634011
Position 8234: 0.0028139527308947664
Position 12140: 0.002627161357164893
Position 923: 0.0024932263543021777
Position 9569: 0.0023900414180903187
Position 1039: 0.0023488782158564924
Position 1053: 0.0021085725200992527
Position 266: 0.002073932439985642
Position 2141: 0.002013255167355289
Position 269: 0.0018828929560271265
Position 12791: 0.0013457139213908765
Position 327: 0.0012363253411598603
Position 12311: 0.0012052039371766644
Position 10946: 0.0011812175033053137
Position 4337: 0.001104829728857667
Position 13588: 0.0010963183443021523
Position 9248: 0.00105766434303715
Position 4658: 0.001038517110282218
Position 11004: 0.0010135887960193541
Position 7351: 0.0010079387526664145
Position 12374: 0.0009985958366120604
Position 73: 0.00099507915121311
Position 12899: 0.0009946751635694926
Position 11624: 0.0008531383937401531
Position 1726: 0.0008162329581237002
Position 489: 0.0007877974096864512
Position 2082: 0.0007834145764620715
Position 12260: 0.0007777001428164792
Position 9317: 0.0007435545644203154
Position 11655: 0.0007161140389801889
Position 461: 0.0006928907459920546
Position 9565: 0.0006801378987953673
Position 7450: 0.0006504879167507228
Position 9584: 0.0006477086214835969
Position 2575: 0.0006423324781217702
Position 9340: 0.0006167609339750417
Position 1382: 0.0005911922869576126
Position 13384: 0.0005182331820034656
Position 1280: 0.0005108327694372362
Position 929: 0.0004992513787792061
Position 11935: 0.00042206303132750453
Position 13047: 0.00039925446065088753
Position 1380: 0.00039307463440977757
Position 9694: 0.0003752267841240359
Position 7921: 0.00035289074219175095
Position 11440: 0.00031155267816131355
Position 3010: 0.00030361990253093154
Position 9946: 0.0003003035521100875
Position 9493: 0.00029675979785651416
Position 4825: 0.00029154679196002816
Position 2965: 0.00026611865505186467
Position 10034: 0.0002635659371943067
Position 11101: 0.0002596600947856952
Position 2674: 0.0002585394150487273
Position 12164: 0.0002538345526191172
Position 8036: 0.00023296228656713037
Position 11535: 0.0002327087301012728
Position 2455: 0.00022826918888665856
Position 183: 0.00021040455040467054
Position 481: 0.00021008507424330589
Position 208: 0.000209763546111902
Position 6182: 0.00020729340794880166
Position 6393: 0.0001819440099872976
Position 12960: 0.00016611748999260465
Position 1013: 0.0001648928862718817
Position 10925: 0.00014553452266670926
Position 10526: 0.00014463928827267652
Position 11916: 0.00014438551956989532
Position 7955: 0.00012337817119827178
Position 242: 0.00012234260818906956
Position 556: 0.00011726254114228577
Position 11175: 0.0001145961528569373
Position 1336: 0.00011208455976774342
Position 11746: 0.00011082911132694706
Position 467: 0.000109423926101897
Position 1370: 0.00010823573819568199
Position 297: 0.00010764915960416997
