Gene = pkaap
index = 1839
Annotated 5SS: [ 182  583 1912]
Annotated 3SS: [ 309  852 1980]
SMsplice 5SS: [ 182  583 1912]
SMsplice 3SS: [ 309  852 1980]
top_k =  500
Partition function (log Z): -1.2770750543128762

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.9714232963654383
Position 1912: 0.9650164836744521
Position 583: 0.9199845315774398
Position 746: 0.04123492042562882
Position 6: 0.016247357033401282
Position 1089: 0.009397997050261562
Position 765: 0.006487359637653531
Position 1902: 0.0058230147497167935
Position 148: 0.005467336872573163
Position 688: 0.0036977673403138403
Position 526: 0.0012563083342830264
Position 774: 0.0011428162223096569
Position 400: 0.0010267908492069828
Position 762: 0.000909128616265632
Position 2626: 0.0008766940177826988
Position 771: 0.0008476880992100844
Position 1506: 0.0008054484294931386
Position 565: 0.0006823257817247336
Position 2829: 0.0006626937944454468
Position 538: 0.0006383000770258446
Position 1299: 0.0005196375195923448
Position 1844: 0.000512024549658439
Position 700: 0.0004753073891695674
Position 239: 0.00047056356087607325
Position 2814: 0.0003827416971595763
Position 535: 0.0003255077638232288
Position 2491: 0.00031810921532462446
Position 727: 0.0002787949222859306
Position 2611: 0.0002774186186116191
Position 661: 0.000275489310392444
Position 604: 0.0002674492132724509
Position 2421: 0.00025375981889324075
Position 532: 0.00025001020708996123
Position 1916: 0.00023999309221268424
Position 186: 0.0002394458965005582
Position 1210: 0.00021949698097910205
Position 1196: 0.000197030627362752
Position 1409: 0.00018328027970566962
Position 1271: 0.00018032853332118214
Position 2084: 0.0001802723784199197
Position 2168: 0.00017799379834439115
Position 2344: 0.00015070349263673652
Position 529: 0.000135699508348257
Position 156: 0.00010411153674848488
Position 2635: 0.0001007545161417635
Position 935: 0.00010053779302887063
Position 2376: 9.141191493237048e-05
Position 1818: 8.942842853993997e-05
Position 1829: 8.186959335184644e-05
Position 89: 7.683388306696596e-05
Position 365: 7.111672124161326e-05
Position 1582: 6.853403952983266e-05
Position 621: 5.4524773549922246e-05
Position 930: 4.5808211719462606e-05
Position 2779: 4.272224707507943e-05
Position 1480: 4.0452747603190426e-05
Position 1212: 3.893136842871548e-05
Position 1887: 3.890550511041953e-05
Position 1281: 3.380596732346498e-05
Position 1944: 3.344415768703569e-05
Position 748: 2.7909351124609826e-05
Position 2337: 2.408657791156677e-05
Position 1440: 2.408088604717573e-05
Position 750: 2.1937036543190854e-05
Position 387: 2.1814430323907613e-05
Position 1358: 2.04655587439945e-05
Position 2445: 2.0279794700097727e-05
Position 900: 1.856906878659495e-05
Position 2454: 1.728206355820287e-05
Position 2397: 1.65250961776633e-05
Position 2232: 1.1227279420249704e-05
Position 54: 1.0643700328794303e-05
Position 2464: 1.0112881263195486e-05
Position 492: 8.973608690639452e-06
Position 2637: 7.090577029059494e-06
Position 2039: 5.976916042070946e-06
Position 2792: 3.19275260797064e-06
Position 448: 2.839031260124799e-06
Position 2251: 2.8192407626422804e-06
Position 2589: 1.5579856049609443e-06
Position 215: 1.1327306669028984e-06
Position 287: 4.429090967923501e-07
Position 267: 4.4049808101595014e-07
Position 372: 2.608213294239425e-07
Position 316: 5.0447598348614925e-08
Position 294: 1.7113675306747793e-08
Position 462: 1.1633010459266464e-08
Position 464: 6.171204504599758e-09
Position 1109: 2.5715582993009687e-09
Position 349: 1.205148970989117e-09
Position 1865: 9.98087551170582e-10
Position 1715: 4.3835327254450923e-10
Position 1726: 1.0926833637322247e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.9669941938386076
Position 852: 0.8665963140849557
Position 1980: 0.8376828461759184
Position 2009: 0.13129020014626708
Position 1140: 0.07710742537497381
Position 89: 0.013951762909417905
Position 659: 0.013090859919941737
Position 1715: 0.010675935657269337
Position 1531: 0.006650479463849477
Position 953: 0.006161767123437249
Position 1721: 0.004322871607285066
Position 2900: 0.004168101178898308
Position 2740: 0.003256390662114519
Position 691: 0.003008579536434701
Position 1077: 0.002175681077217196
Position 935: 0.002106666649704899
Position 448: 0.0017860760457501228
Position 2108: 0.0010497236881100607
Position 2088: 0.0009482367051945705
Position 1961: 0.0007572531989385099
Position 363: 0.0007329422075205124
Position 1281: 0.0006696797193050896
Position 1865: 0.0005553107494435745
Position 2060: 0.0004767665779907977
Position 1271: 0.00046128684578174476
Position 1457: 0.0004186045110279239
Position 2225: 0.0004039807775777066
Position 325: 0.0003691688701164214
Position 1103: 0.0003531612866494147
Position 1790: 0.0002916133835833284
Position 746: 0.00028092581793355185
Position 1387: 0.000276423099157915
Position 1571: 0.00027571700196403205
Position 1745: 0.0002751316584930619
Position 762: 0.00016405123690637371
Position 474: 0.0001416098650453135
Position 1742: 0.0001244836734099339
Position 471: 0.0001238769383492635
Position 107: 0.00011243614042975357
Position 714: 9.937082721622907e-05
Position 1424: 9.244047490355924e-05
Position 462: 9.029837270161897e-05
Position 2194: 8.292964056872779e-05
Position 322: 8.143986949260898e-05
Position 1625: 7.092856786106855e-05
Position 998: 6.491260839226652e-05
Position 2154: 6.318313362801441e-05
Position 1291: 6.192832299800945e-05
Position 1829: 6.124914798936812e-05
Position 2138: 5.768193383128967e-05
Position 1181: 5.755899232846183e-05
Position 1649: 5.032894849035816e-05
Position 2559: 3.719251516596902e-05
Position 1369: 3.448737271849414e-05
Position 1151: 2.6392204716768837e-05
Position 138: 2.1884322590827348e-05
Position 2696: 2.0194842061269478e-05
Position 1189: 1.9351179431549674e-05
Position 2868: 1.704555302001253e-05
Position 2168: 1.649030667261704e-05
Position 1056: 1.3439001334044975e-05
Position 1351: 1.2831115282695517e-05
Position 922: 1.1371274993374956e-05
Position 2586: 1.130698273262529e-05
Position 2746: 1.0384486175803127e-05
Position 116: 8.070533835389116e-06
Position 2029: 7.461839110960602e-06
Position 1022: 7.191264533105755e-06
Position 1210: 6.7639817583043636e-06
Position 2321: 6.708815818317691e-06
Position 1901: 5.771710700386384e-06
Position 408: 5.391842707718044e-06
Position 113: 3.3899503028861854e-06
Position 2872: 2.1660764207155746e-06
Position 504: 1.7616592861707143e-06
Position 479: 8.039521200932349e-07
Position 507: 5.853365412514912e-07
Position 717: 4.725291629080535e-07
Position 396: 2.824951994675562e-07
Position 330: 1.1652877508980875e-07
Position 510: 6.8404104098926e-08
Position 171: 5.361077767836594e-08
Position 201: 3.3654294376206056e-08
Position 153: 5.834665107797514e-09
Position 173: 2.876503646905047e-09
Position 513: 5.674154934971125e-10
Position 516: 5.020220942344704e-10
Position 565: 3.026994608307071e-10
Position 482: 2.923605637540501e-10
Position 144: 9.638963398109211e-11
Position 574: 5.810720996647853e-11
Position 485: 4.6840172922263304e-11
Position 519: 2.0741949163350482e-11
Position 192: 1.3534823609844354e-11
Position 182: 1.2596018740157991e-11
Position 186: 9.582760027950158e-14
