Gene = mRpL21
index = 1767
Annotated 5SS: [152]
Annotated 3SS: [227]
SMsplice 5SS: [152]
SMsplice 3SS: [227]
top_k =  500
Partition function (log Z): -2.383927392717398

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9990889638831839
Position 809: 0.19029403345744764
Position 1676: 0.15501191518075413
Position 365: 0.047588098167236685
Position 1066: 0.011973730185644342
Position 890: 0.005331425625957224
Position 428: 0.004132991642978099
Position 905: 0.00388505985335912
Position 914: 0.0034730255150002345
Position 257: 0.0016553610658716245
Position 1115: 0.001446800137042483
Position 873: 0.0014159605067148378
Position 503: 0.0011889936476772336
Position 156: 0.0006240585328769914
Position 1469: 0.0005402509428629527
Position 643: 0.0005297165897751806
Position 572: 0.0003578828909146869
Position 536: 0.0003173844214151451
Position 1132: 0.0003073754555120791
Position 398: 0.00028628570829216017
Position 1137: 0.00018364503814746882
Position 763: 0.00017980015401181822
Position 178: 0.00017116771192129197
Position 409: 0.00016709763827988674
Position 683: 0.0001536518023959572
Position 739: 0.00015357394889971447
Position 1011: 0.00013778679515515
Position 1584: 0.00010901568752348661
Position 1514: 8.088723766641739e-05
Position 798: 7.228241263545038e-05
Position 52: 4.252350133534677e-05
Position 1704: 2.6382791440406273e-05
Position 757: 2.61264255506111e-05
Position 137: 2.271770122947155e-05
Position 1124: 1.9313172846083986e-05
Position 293: 1.4592279310641168e-05
Position 1081: 1.0985221968027132e-05
Position 1212: 7.18897224141221e-06
Position 516: 3.157035492474711e-06
Position 584: 1.6973752040985668e-06
Position 587: 1.4855047562687556e-06
Position 452: 3.825805913887797e-07
Position 62: 2.552323273470114e-07
Position 331: 2.3409549944879513e-07
Position 775: 1.5719595808297408e-07
Position 401: 1.363101229222726e-07
Position 141: 6.823158526533299e-08
Position 107: 4.498096641103402e-08
Position 224: 4.0847054021684585e-08
Position 1108: 2.988316038211294e-08
Position 711: 2.8434134987868382e-08
Position 200: 2.7197488886892973e-08
Position 716: 2.3127485725234435e-08
Position 84: 2.2521496173352092e-08
Position 124: 2.2103756153405458e-08
Position 976: 6.725451195970586e-09
Position 1025: 5.822368795683785e-10
Position 187: 5.631171030996117e-10
Position 228: 9.66422811296345e-11
Position 237: 9.593137460495726e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 227: 0.9798295312875341
Position 969: 0.09103823645692832
Position 1744: 0.08292575081433112
Position 1759: 0.07326346197414264
Position 1327: 0.06625445795423127
Position 1288: 0.04739281045877624
Position 1368: 0.03519855809519441
Position 199: 0.0096165123075807
Position 1579: 0.006892361198215657
Position 905: 0.006589669280750201
Position 1539: 0.0035860342936774848
Position 1050: 0.003488577463571214
Position 861: 0.003374344613465633
Position 1033: 0.002645973768700384
Position 437: 0.0019850229467864777
Position 1176: 0.0019659556233310735
Position 1392: 0.0017218766185098878
Position 1093: 0.0015573162461298728
Position 664: 0.001260611139441335
Position 479: 0.0012576816495004047
Position 987: 0.0012007090346789222
Position 1583: 0.0011441369766998363
Position 1076: 0.001034053898437956
Position 311: 0.0006346196590055933
Position 1182: 0.0005961173545678457
Position 1673: 0.0005015190601118311
Position 1199: 0.00043978221522157824
Position 1602: 0.0004334234580309563
Position 1115: 0.00040219110483297914
Position 268: 0.0003662023323632758
Position 1413: 0.0003548188204061556
Position 418: 0.00031714849618182773
Position 1237: 0.0003130973611420465
Position 1148: 0.0002489944947051767
Position 1670: 0.00021289979121425913
Position 624: 0.00019448997599905125
Position 1070: 0.0001598604166672036
Position 1132: 0.0001316034141882168
Position 1220: 9.021222914307306e-05
Position 996: 7.28124091954754e-05
Position 428: 6.048187861091072e-05
Position 316: 4.926530217690667e-05
Position 1124: 4.372958150049105e-05
Position 716: 4.088762364264325e-05
Position 94: 4.072897261293512e-05
Position 1137: 3.054237375111843e-05
Position 277: 1.866922166220292e-05
Position 1472: 1.7111554544259277e-05
Position 1606: 1.4826677775286555e-05
Position 325: 7.952172289265075e-06
Position 636: 5.177240079180391e-06
Position 577: 4.134354698534545e-06
Position 137: 1.8012020945098626e-06
Position 492: 1.6799673554271077e-06
Position 595: 1.424510325645031e-06
Position 666: 1.0482934599005327e-06
Position 364: 7.931169678225181e-07
Position 543: 7.199983944624537e-07
Position 798: 4.2412582115713944e-07
Position 440: 3.19828191185749e-07
Position 382: 1.6868844632541792e-07
Position 331: 1.416774836897093e-07
Position 613: 1.2156240468965383e-07
Position 322: 8.030071661364277e-08
Position 628: 7.954560115430669e-08
Position 502: 7.212303488238794e-08
Position 763: 2.953022306439134e-08
Position 328: 2.3433054227347113e-08
Position 631: 5.291619783104013e-10
Position 592: 4.301126903735325e-10
Position 170: 1.5352297931024587e-11
Position 151: 2.156604263917846e-12
Position 379: 1.2546406941932892e-12
Position 246: 7.564017622970213e-15
Position 349: 3.545575877285756e-15
Position 156: 3.1919541125243992e-15
