Gene = RpL5
index = 1445
Annotated 5SS: [ 264  348  770 1268]
Annotated 3SS: [ 318  505  829 1820]
SMsplice 5SS: [ 264  770 1268]
SMsplice 3SS: [ 505  829 1820]
top_k =  500
Partition function (log Z): 0.5466610519305259

Sorted 5' Splice Sites (High to Low Probability):
Position 770: 0.9990892413021316
Position 1268: 0.9405491751173695
Position 264: 0.9042171640969366
Position 2373: 0.2575668313285754
Position 2290: 0.15512970603183582
Position 2943: 0.14178964856672763
Position 348: 0.11414028337507125
Position 1582: 0.07497601743079481
Position 2689: 0.05380118377358795
Position 2091: 0.04183314301689456
Position 185: 0.03955328920297917
Position 180: 0.03170745738916769
Position 2377: 0.028631024711275738
Position 942: 0.025374547675125404
Position 2020: 0.020969149280100425
Position 458: 0.014948046276698967
Position 4093: 0.01309520026236179
Position 1708: 0.011924352610084689
Position 1916: 0.010732331400735625
Position 547: 0.009586811422605658
Position 450: 0.007214539542044519
Position 421: 0.007128103834701836
Position 2094: 0.005095119259852371
Position 1416: 0.004587097566332094
Position 2049: 0.004141294971325612
Position 1473: 0.0037040865589585965
Position 290: 0.0036191628069092148
Position 2228: 0.00316177199363651
Position 448: 0.0020415057149258146
Position 124: 0.0017569158493395388
Position 1246: 0.0015027441262829078
Position 518: 0.0014822945423628353
Position 1035: 0.0013521341979868765
Position 1636: 0.0011995771671223525
Position 270: 0.0011327631479191983
Position 3526: 0.0011046024091738392
Position 631: 0.001085658397439952
Position 2047: 0.0006306820326745324
Position 432: 0.0006023009620267153
Position 467: 0.0005642598591936534
Position 935: 0.0005435784107295871
Position 1634: 0.0004988185412740658
Position 1071: 0.0004114249846443385
Position 559: 0.0004001772981660532
Position 352: 0.00034588582821681136
Position 2208: 0.00030512164327100693
Position 1272: 0.0002625279626340694
Position 554: 0.0002541586148310223
Position 429: 0.00024879919002342415
Position 659: 0.00024146299974087744
Position 1744: 0.00022876479342546116
Position 1068: 0.00022357758339148923
Position 570: 0.00018448616410834045
Position 1410: 0.00018392630022179618
Position 2018: 0.00017838153827490918
Position 1997: 0.00015434094245366198
Position 11: 0.00012999609881296818
Position 956: 0.00010718642227606606
Position 1228: 9.19081008159049e-05
Position 195: 8.957604622520293e-05
Position 1625: 7.610636140379358e-05
Position 1029: 6.828481584160544e-05
Position 898: 6.567841257270415e-05
Position 127: 6.385743715619821e-05
Position 1382: 6.25152837453899e-05
Position 1039: 5.2908730074007416e-05
Position 1574: 4.622893246758562e-05
Position 113: 4.559285965968478e-05
Position 2066: 4.499734385168294e-05
Position 2037: 4.034517653043102e-05
Position 2319: 3.948009794453018e-05
Position 321: 3.634373213026718e-05
Position 1375: 3.630431866302597e-05
Position 1061: 3.614964724977925e-05
Position 1017: 2.569144523151097e-05
Position 115: 2.498381235097765e-05
Position 725: 2.4049591165153887e-05
Position 1685: 2.281273128849064e-05
Position 2407: 2.235931848713755e-05
Position 132: 2.196780254080741e-05
Position 268: 2.1770071875292424e-05
Position 646: 1.7760453450220033e-05
Position 23: 1.769520266603067e-05
Position 480: 1.3272417768643285e-05
Position 1282: 1.2662903847088166e-05
Position 1091: 1.1781609656395677e-05
Position 507: 9.763504995929047e-06
Position 714: 8.8550550807673e-06
Position 1672: 8.790813705653485e-06
Position 535: 7.045216880123605e-06
Position 663: 5.01620936114928e-06
Position 1004: 4.878648112071355e-06
Position 686: 4.849025285220876e-06
Position 329: 3.3100300784892574e-06
Position 830: 2.804833106739976e-06
Position 949: 2.009121479719411e-06
Position 722: 1.6846773771200476e-06
Position 727: 1.399940816452168e-06
Position 1257: 9.537496683676947e-07
Position 146: 6.675119225414577e-07
Position 4: 4.139162116404118e-07
Position 965: 2.864946993945136e-07
Position 990: 2.2806758029840776e-07
Position 203: 1.4456063284760415e-07
Position 1142: 6.621608094515813e-08
Position 651: 1.3539078457907925e-08
Position 774: 1.2141250152860919e-08
Position 795: 6.310363873440898e-09
Position 875: 9.733838895073881e-11
Position 489: 9.319591392136044e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 829: 0.9739366865008365
Position 1820: 0.863919771361469
Position 505: 0.6375333419236452
Position 318: 0.40533358094911043
Position 3891: 0.10697814150899976
Position 3307: 0.0837054792450502
Position 2145: 0.08141229300097887
Position 2512: 0.07220064789555301
Position 1472: 0.07112374928379006
Position 4028: 0.06848740027864698
Position 3291: 0.06482964027561282
Position 4450: 0.05376936483564976
Position 619: 0.04844364055586197
Position 2424: 0.04610309863115956
Position 2438: 0.042485322277260026
Position 1313: 0.0391315597036449
Position 249: 0.03582933717383754
Position 2376: 0.03470881692480681
Position 2804: 0.03453025605722303
Position 3115: 0.02741650175823877
Position 3845: 0.021182162351588735
Position 866: 0.01551989431516968
Position 4240: 0.013490992108477675
Position 3054: 0.010865812633803212
Position 1794: 0.010796583465671075
Position 2778: 0.006933616862890376
Position 4166: 0.006796200362105932
Position 2871: 0.006471834504480976
Position 2743: 0.004515974374221885
Position 2999: 0.004377870201939339
Position 1597: 0.004093503555537003
Position 2736: 0.0038492153106428994
Position 3512: 0.0037950343872773565
Position 923: 0.003505892239080491
Position 2901: 0.003406064700964717
Position 1744: 0.0032488047635850802
Position 3246: 0.0030898946259192853
Position 600: 0.002978582090609144
Position 404: 0.002764880294943346
