Gene = RpL36A
index = 1443
Annotated 5SS: [ 87 470]
Annotated 3SS: [295 783]
SMsplice 5SS: [ 87 218 470]
SMsplice 3SS: [155 295 783]
top_k =  500
Partition function (log Z): -1.696066814769021

Sorted 5' Splice Sites (High to Low Probability):
Position 470: 0.9784293098620603
Position 218: 0.7670971947889721
Position 87: 0.7343108653761459
Position 441: 0.006624739569357333
Position 228: 0.003853550404492194
Position 222: 0.0025001025458691274
Position 246: 0.0011256315930092012
Position 965: 0.0006358061903337463
Position 968: 0.0003875025496364265
Position 884: 0.00033315829282128904
Position 93: 0.0002620838581269436
Position 48: 0.00026048205065626155
Position 611: 0.0001718466395271525
Position 359: 0.00016103338391829986
Position 190: 0.00010192322427690027
Position 268: 7.730077537974362e-05
Position 296: 7.514461531441547e-05
Position 432: 6.249339009452892e-05
Position 652: 5.735676370370195e-05
Position 140: 5.2075523506720096e-05
Position 283: 4.2781072310511416e-05
Position 106: 2.2802793466405664e-05
Position 569: 2.1443527393537934e-05
Position 474: 1.883815494094637e-05
Position 123: 1.761856727781695e-05
Position 408: 9.224344482130924e-06
Position 860: 8.983607287856438e-06
Position 975: 8.217382817020928e-06
Position 915: 5.412762770817045e-06
Position 671: 5.275978436720357e-06
Position 248: 4.0765212881872764e-06
Position 486: 3.859919197391588e-06
Position 367: 3.5094736273625256e-06
Position 376: 2.8271638896891274e-06
Position 187: 2.766576737394156e-06
Position 745: 2.5018528496753043e-06
Position 640: 2.326194860642923e-06
Position 341: 1.5491302581125685e-06
Position 674: 1.5189052994448567e-06
Position 660: 1.419391641390294e-06
Position 411: 9.789005299046833e-07
Position 812: 9.652128086328094e-07
Position 302: 7.53996684272561e-07
Position 285: 7.245924315243999e-08
Position 334: 9.149907168126056e-10
Position 624: 4.832817564771891e-10
Position 591: 4.246185284496469e-10
Position 287: 2.242285465231718e-11
Position 676: 5.80669436832153e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 783: 0.9811444324418785
Position 295: 0.9084981811817515
Position 155: 0.3093035168391751
Position 140: 0.2873624145438866
Position 1025: 0.0036820358572326748
Position 846: 0.0023017379265204614
Position 184: 0.0008440417452407581
Position 543: 0.0007218919671336405
Position 789: 0.0006485777380714759
Position 331: 0.000456725212709466
Position 572: 0.0004398883490401227
Position 334: 0.0003700667647017649
Position 843: 0.00025177633945122505
Position 630: 0.00024221620473922293
Position 858: 9.654235723725025e-05
Position 665: 8.579367239539899e-05
Position 766: 7.98001233625529e-05
Position 340: 5.678740968484636e-05
Position 714: 3.366351353448443e-05
Position 801: 3.0129535990461456e-05
Position 187: 1.7425194833271634e-05
Position 798: 1.5954457673482544e-05
Position 349: 1.2759810766212931e-05
Position 367: 1.2401540080333671e-05
Position 260: 1.0930706299070473e-05
Position 965: 1.0168465048825453e-05
Position 867: 8.890353134321536e-06
Position 358: 7.0790165417415546e-06
Position 462: 5.463450007297486e-06
Position 376: 4.859773596532585e-06
Position 828: 2.9363318318404533e-06
Position 420: 2.858666825725045e-06
Position 1032: 1.3393546430847155e-06
Position 373: 1.320852582168944e-06
Position 157: 1.0766640233443914e-06
Position 385: 1.030857257713896e-06
Position 921: 7.559383883583987e-07
Position 430: 7.024209347424918e-07
Position 382: 2.5882964124233604e-07
Position 427: 1.7657878885663704e-07
Position 405: 1.623317166762836e-07
Position 906: 1.5998150538130508e-07
Position 218: 8.522075785997013e-08
Position 400: 8.469692481499296e-08
Position 466: 7.838659248104416e-08
Position 391: 7.501521741675889e-08
Position 445: 3.962694612813697e-08
Position 91: 1.7143371427912326e-08
Position 440: 8.359109271559488e-09
Position 451: 7.383896949124393e-09
