Gene = brun
index = 1634
Annotated 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
Annotated 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
SMsplice 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
SMsplice 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
top_k =  500
Partition function (log Z): 26.057765647752014

Sorted 5' Splice Sites (High to Low Probability):
Position 3237: 0.9997199647642585
Position 2323: 0.9983066237516154
Position 1421: 0.9870814311179567
Position 3778: 0.9802834643987096
Position 2626: 0.9700642185126477
Position 593: 0.9598576963186873
Position 4553: 0.9327239316767895
Position 4285: 0.8523848453013292
Position 4034: 0.7668380339129643
Position 4012: 0.20465700332168746
Position 3417: 0.044498828380646206
Position 2837: 0.039565261072078244
Position 4289: 0.017646533867356914
Position 4280: 0.017575665687649122
Position 595: 0.01571820771529704
Position 1297: 0.015668668305210447
Position 4930: 0.0146221824377114
Position 2970: 0.014314864925581844
Position 562: 0.013569500550750152
Position 2973: 0.011110955527639228
Position 3776: 0.009764841531829056
Position 1954: 0.008131273198807428
Position 586: 0.007149944842522155
Position 2143: 0.005580068681402486
Position 2911: 0.005458244324931751
Position 4868: 0.005350392634568969
Position 1114: 0.005247175167553018
Position 4398: 0.005130171176575907
Position 4924: 0.005049714287108056
Position 4138: 0.004572736542588215
Position 238: 0.004288756043049333
Position 2490: 0.003786188027026415
Position 1812: 0.0034819060470361166
Position 1591: 0.003251604494938098
Position 4251: 0.002384315016694553
Position 1293: 0.0016267075458953962
Position 517: 0.0015917251788349152
Position 832: 0.0012855270104838623
Position 4906: 0.001137711193503906
Position 3650: 0.0011177871628440064
Position 2754: 0.0009534762828411604
Position 1633: 0.0009160191635815905
Position 2950: 0.000810417898268718
Position 2944: 0.0007162601476469461
Position 2913: 0.0006977257217566637
Position 2532: 0.000697467747011952
Position 198: 0.000607521264046254
Position 4389: 0.0005292953965327163
Position 1301: 0.0004429061613543143
Position 2439: 0.0004363868453250519
Position 2814: 0.00039501564024855954
Position 3599: 0.00035736812620331705
Position 390: 0.00033352975224220207
Position 4318: 0.00032936622720248593
Position 4293: 0.00031759578479810866
Position 1083: 0.0003172290905431876
Position 2918: 0.0003072924386892624
Position 597: 0.0003037453033374844
Position 195: 0.00029311648519785114
Position 4170: 0.0002870314337100709
Position 2476: 0.0002833070214789419
Position 852: 0.0002820830997386647
Position 5027: 0.00027914774020853356
Position 1969: 0.00027000532459190785
Position 291: 0.00026266125729331217
Position 5031: 0.0002524793981099739
Position 2548: 0.00024520478004945304
Position 2926: 0.00023729507327351862
Position 3988: 0.0002311127318220172
Position 2115: 0.00023009391532166154
Position 2947: 0.0002239953648065057
Position 2787: 0.00020875352635524338
Position 552: 0.00020846338454193412
Position 571: 0.00020694311704053017
Position 3052: 0.00019826336273077397
Position 4287: 0.0001976405643484303
Position 3782: 0.00018789890372247672
Position 5103: 0.00016417469016050446
Position 5063: 0.00012431680249451476
Position 2784: 0.00012120010974037308
Position 3991: 0.00011159591789549738
Position 4885: 8.878268386473755e-05
Position 599: 8.792068182807204e-05
Position 913: 8.65234365246208e-05
Position 2084: 7.979897594805278e-05
Position 935: 7.17157940610517e-05
Position 4934: 7.045800508654757e-05
Position 2638: 6.785658286509677e-05
Position 3006: 6.675105707763159e-05
Position 3482: 5.842847732255262e-05
Position 3740: 5.677667107614032e-05
Position 812: 5.3943558579876745e-05
Position 2097: 5.317394153324216e-05
Position 3761: 5.302157587810053e-05
Position 428: 4.7064533153679505e-05
Position 569: 4.3404754844410786e-05
Position 4916: 4.228332329299747e-05
Position 1902: 4.096157808423736e-05
Position 2795: 3.451982525827803e-05
Position 1564: 2.826613606100305e-05
Position 2421: 2.6605981069135358e-05
Position 502: 2.660597935294847e-05
Position 843: 2.6479902947000266e-05
Position 1315: 2.5858718632554857e-05
Position 1195: 2.437068571136128e-05
Position 3859: 2.2066035550204794e-05
Position 2979: 2.1757612982170308e-05
Position 3705: 2.0397729022961348e-05
Position 3661: 1.7554755576821272e-05
Position 3486: 1.6056463864149816e-05
Position 4181: 1.544661719946381e-05
Position 5325: 1.5003755057199434e-05
Position 3591: 1.3133497588129406e-05
Position 398: 1.3117016060483001e-05
Position 3501: 1.2265927746354563e-05
Position 1425: 1.1829959151269323e-05
Position 2327: 1.1775497983331856e-05
Position 3972: 1.1515834672536715e-05
Position 3619: 1.105874370045051e-05
Position 1262: 9.629288734356023e-06
Position 2789: 9.582198364368814e-06
Position 4841: 8.879091738791884e-06
Position 145: 8.389915539150218e-06
Position 137: 8.285121168070079e-06
Position 2172: 8.173925128311678e-06
Position 388: 8.142655555600572e-06
Position 1153: 6.401360229952697e-06
Position 3805: 6.399471463644028e-06
Position 2656: 6.128080939962998e-06
Position 1246: 6.003325459723705e-06
Position 1014: 5.283429711291183e-06
Position 694: 4.847597253246942e-06
Position 3362: 4.844908591666421e-06
Position 2829: 4.720658087960239e-06
Position 822: 4.442777106487159e-06
Position 3164: 4.4004083549788625e-06
Position 4266: 4.02024276391803e-06
Position 2367: 3.504971784655534e-06
Position 434: 3.3749970204913304e-06
Position 521: 3.156350128859376e-06
Position 4233: 3.042140277325804e-06
Position 4409: 2.6974794175054273e-06
Position 538: 2.6350430830921892e-06
Position 3446: 2.2512104180071473e-06
Position 450: 2.1871366506185746e-06
Position 3261: 1.5993865225944097e-06
Position 1266: 1.5350692386629087e-06
Position 89: 1.4038613862013712e-06
Position 3710: 1.3806986597739093e-06
Position 1170: 1.139099907011238e-06
Position 153: 1.0807088335586852e-06
Position 304: 9.281555362139104e-07
Position 1016: 9.170451936051479e-07
Position 2311: 8.642964558608613e-07
Position 3823: 8.123035220744348e-07
Position 1338: 8.121719400731244e-07
Position 4074: 8.006669922566973e-07
Position 1506: 7.873402612916627e-07
Position 1511: 7.474254765042927e-07
Position 2271: 6.390241457902539e-07
Position 2396: 6.229549096173329e-07
Position 406: 5.443735678180891e-07
Position 4464: 5.264575956561533e-07
Position 3712: 5.078222055914111e-07
Position 3549: 4.860950006950161e-07
Position 807: 4.5925452741015733e-07
Position 124: 4.516152849957949e-07
Position 3421: 4.4192442908701024e-07
Position 12: 3.882269419565522e-07
Position 709: 2.6361169584279087e-07
Position 3795: 2.528440431169318e-07
Position 4478: 2.249079894322054e-07
Position 3964: 2.133274872504213e-07
Position 106: 1.8758971014490982e-07
Position 2687: 1.8382241644462802e-07
Position 1362: 1.0896013098972335e-07
Position 3335: 9.385149784309374e-08
Position 3532: 7.144318652933917e-08
Position 2712: 5.992003671342046e-08
Position 4670: 2.283412141194608e-08
Position 3183: 1.4379001292073368e-08
Position 1894: 1.4168202156058884e-08
Position 1621: 1.3716524264052604e-08
Position 1544: 1.3696831463041748e-08
Position 3089: 1.0577847362931486e-08
Position 4770: 1.0403857859967568e-08
Position 4747: 9.816369353582702e-09
Position 4750: 9.80568785420513e-09
Position 858: 9.438276519489855e-09
