Gene = M6
index = 1254
Annotated 5SS: [ 416 3399 3762]
Annotated 3SS: [3238 3456 3817]
SMsplice 5SS: [ 839 1094 3399 3762]
SMsplice 3SS: [ 897 3238 3456 3817]
top_k =  500
Partition function (log Z): 5.275364834165228

Sorted 5' Splice Sites (High to Low Probability):
Position 3399: 0.9996466759449054
Position 3762: 0.9801052760007168
Position 1094: 0.8864591867038046
Position 839: 0.6076108258791955
Position 1984: 0.6051564758426263
Position 416: 0.3363500908693931
Position 2429: 0.3071349680606395
Position 1411: 0.28690143252205386
Position 260: 0.09189288130283559
Position 481: 0.07031496598917265
Position 1955: 0.059590544121341515
Position 801: 0.040866110634198496
Position 1453: 0.02992236576141106
Position 622: 0.021999843938640882
Position 1691: 0.021401658897162192
Position 1306: 0.0200575951779919
Position 2406: 0.01988210801021573
Position 1359: 0.019137049843670477
Position 3590: 0.01886734300530997
Position 1423: 0.01671918884410712
Position 1436: 0.013143286504381483
Position 1013: 0.009254556737375144
Position 4732: 0.007476884449281949
Position 3037: 0.007248256474083659
Position 3916: 0.006170640018431114
Position 4419: 0.005788847495220391
Position 1161: 0.005527734980535679
Position 652: 0.00537178365063736
Position 266: 0.005362674472303697
Position 250: 0.004098253095698103
Position 4798: 0.004001997227117833
Position 3594: 0.0037590584923028743
Position 455: 0.0036807524028020498
Position 1405: 0.0035320791166233256
Position 3870: 0.00301625849104539
Position 4211: 0.00295902159318846
Position 1345: 0.00290194594095902
Position 3042: 0.001846393660284644
Position 399: 0.0015562428221392224
Position 270: 0.0015165995019623339
Position 3566: 0.001458804895211534
Position 4065: 0.0013670239715842575
Position 2863: 0.0013245095807633159
Position 3674: 0.0011835297968564166
Position 1570: 0.0009886228335903575
Position 4722: 0.0008166475416699115
Position 1562: 0.0008012631246215331
Position 3607: 0.0007129220139645498
Position 830: 0.0006864823021562913
Position 1459: 0.0006712949238336628
Position 1418: 0.0006274612577483391
Position 1264: 0.0004133952645379599
Position 448: 0.0003881540451816268
Position 4762: 0.0003723627457561346
Position 276: 0.00035369663990781616
Position 4134: 0.00032133714198101645
Position 4176: 0.00025737318423588125
Position 3722: 0.00024710015002860476
Position 3899: 0.0002463654446705794
Position 558: 0.0002165234970922325
Position 4493: 0.00020509960399672192
Position 1279: 0.00019277672391511473
Position 4754: 0.00015872912335926527
Position 445: 0.0001340380374726451
Position 4243: 0.00011832824885344506
Position 1244: 9.21401731367334e-05
Position 3376: 7.851021739560818e-05
Position 3859: 7.004556025821059e-05
Position 1457: 6.292019599595283e-05
Position 1284: 5.8674125662685506e-05
Position 571: 5.835281452643167e-05
Position 4699: 5.618449279965099e-05
Position 126: 5.070128902773276e-05
Position 115: 4.553049425267759e-05
Position 550: 4.449042519382104e-05
Position 3403: 4.2376177095962205e-05
Position 274: 4.039934316112166e-05
Position 843: 3.7001535104215915e-05
Position 3367: 3.526341742028998e-05
Position 616: 2.8376292842879117e-05
Position 268: 2.7207430129706618e-05
Position 1184: 2.3229561468378895e-05
Position 3901: 2.1959276822254177e-05
Position 4692: 2.1702300534563832e-05
Position 4553: 2.070823850934281e-05
Position 163: 2.0673945651108082e-05
Position 789: 1.557233947305466e-05
Position 22: 1.433895406976407e-05
Position 1022: 1.3782092740511159e-05
Position 662: 1.185315001181911e-05
Position 552: 1.0056373141958773e-05
Position 3313: 9.142655767854144e-06
Position 691: 8.642471701668586e-06
Position 420: 6.9581375960926975e-06
Position 3336: 6.780967448549407e-06
Position 682: 6.580911497336822e-06
Position 129: 6.441290041635371e-06
Position 669: 6.141224709265882e-06
Position 3358: 6.0583537311445846e-06
Position 1314: 5.125478138699186e-06
Position 610: 4.35249640072021e-06
Position 234: 4.2503667994111375e-06
Position 1385: 4.193443812814559e-06
Position 3654: 4.158370390919471e-06
Position 189: 4.003540517223841e-06
Position 585: 3.955933233453188e-06
Position 358: 3.2163454556243233e-06
Position 241: 3.1270224061388813e-06
Position 680: 2.8237052371073237e-06
Position 4023: 2.3650341048412272e-06
Position 14: 2.298824789600358e-06
Position 20: 2.1168912805701977e-06
Position 1025: 1.7826004059872666e-06
Position 4255: 1.616747825410693e-06
Position 4116: 1.0458193405505484e-06
Position 86: 8.922760859011809e-07
Position 52: 8.877701686925099e-07
Position 4070: 8.759949902212352e-07
Position 211: 5.276465341608767e-07
Position 4248: 3.960462446285452e-07
Position 965: 3.65084445067932e-07
Position 4264: 2.9449597854375705e-07
Position 3712: 2.695375332769984e-07
Position 3680: 1.5247594915163173e-07
Position 3647: 1.3791318155861666e-07
Position 134: 1.2399539175948964e-07
Position 4378: 9.867105331865384e-08
Position 35: 9.227138320056293e-08
Position 3677: 8.591711382522774e-08
Position 3700: 8.476134650001764e-08
Position 3526: 5.3435519780603566e-08
Position 3720: 3.815437225759384e-08
Position 3583: 3.702602502367156e-08
Position 3962: 2.879419250516496e-08
Position 3952: 2.701666344382379e-08
Position 3577: 1.7757110924220466e-08
Position 3482: 1.495074433591903e-08
Position 3649: 1.2563989276406194e-08
Position 1038: 3.68410779351214e-09
Position 335: 3.5887755498583696e-09
Position 1044: 2.936880963475879e-09
Position 3666: 2.09174196205886e-09
Position 3614: 1.9992839349511087e-09
Position 545: 1.0572279251250609e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3456: 0.9995656346808601
Position 3817: 0.9911295713214631
Position 3238: 0.897284985722786
Position 897: 0.8358874533290034
Position 1157: 0.48156351753203597
Position 1786: 0.25366652679597057
Position 1835: 0.16820573657260093
Position 1530: 0.09176660852933902
Position 335: 0.08424477608007519
Position 685: 0.08268451913643318
Position 2225: 0.07171908872306705
Position 2215: 0.06506717381278825
Position 918: 0.059574883984512245
Position 2135: 0.048988307708914484
Position 2022: 0.04538181665397217
Position 1457: 0.03947528106456498
Position 3171: 0.039404120969367906
Position 1309: 0.03238934124836351
Position 691: 0.028272718662416714
Position 3203: 0.0278893195947578
Position 1795: 0.02497907275104657
Position 933: 0.017725724673281797
Position 478: 0.01505298861770208
Position 2835: 0.014612754230564406
Position 3677: 0.013619532783002194
Position 2718: 0.011100550515976979
Position 4309: 0.010919679559895512
Position 1340: 0.009708328598003581
Position 1614: 0.00780294086975347
Position 4882: 0.007755410747622079
Position 4488: 0.006270043922061083
Position 1076: 0.005943942379964755
Position 4856: 0.00548613211100433
Position 1481: 0.004789988573130414
Position 340: 0.004668504774156992
Position 2361: 0.004559104962272122
Position 1502: 0.004245367687485023
Position 2697: 0.003756582118799187
Position 1887: 0.0035989057460856545
Position 610: 0.0030136700382402903
Position 626: 0.0027842333152153288
Position 558: 0.0027405298478084287
Position 3962: 0.0020600084888098033
Position 3289: 0.001871186647727783
Position 1657: 0.0016816833599495246
Position 3241: 0.0016077240936024086
Position 2602: 0.0013563134400981411
Position 1484: 0.0012884256225011825
Position 4581: 0.0012486645390262009
Position 755: 0.001199245682205825
Position 1410: 0.0011861200712511948
Position 2180: 0.0010337486460769956
Position 2405: 0.0010337025546065404
Position 2889: 0.0008502956585428197
Position 751: 0.0008314193938446545
Position 3654: 0.0007223927764182395
Position 358: 0.000697306710324781
Position 1624: 0.0006126547052325288
Position 2944: 0.0005032001196809599
Position 4890: 0.0004086480415757059
Position 2623: 0.00040755429453041066
Position 460: 0.00040558258425323984
Position 571: 0.00037145605886789297
Position 1669: 0.000342782073172888
Position 2862: 0.00033842449108448274
Position 1729: 0.00033149958795703285
Position 830: 0.00023808331380747116
Position 4023: 0.00020541301594496512
Position 3720: 0.00019576354904160225
Position 1205: 0.00014315304592589108
Position 1244: 0.00012555514094325792
Position 1550: 0.00010043702848778235
Position 1536: 9.388749027863504e-05
Position 307: 8.678009061816177e-05
Position 300: 7.932127328470973e-05
Position 2750: 7.918577648104713e-05
Position 1239: 6.619968134681406e-05
Position 3464: 5.8062840640220114e-05
Position 3494: 5.1275839964314465e-05
Position 801: 4.644594909372206e-05
Position 920: 4.5752299190388025e-05
Position 420: 4.280017383363921e-05
Position 636: 3.572462081660956e-05
Position 3738: 2.250065790522966e-05
Position 1032: 2.2089556748505098e-05
Position 1593: 2.017442770463085e-05
Position 1367: 1.955991546081364e-05
Position 1017: 1.874414973517823e-05
Position 485: 1.7579226719460916e-05
Position 455: 1.510660088266539e-05
Position 839: 1.4817243991641792e-05
Position 652: 1.2197892810814749e-05
Position 1217: 1.0864499117371778e-05
Position 1257: 1.0691185079104016e-05
Position 1364: 8.93055535790464e-06
Position 1044: 8.387489550456503e-06
Position 4553: 5.317102936089926e-06
Position 1013: 5.241722883336164e-06
Position 963: 5.188488532886953e-06
Position 216: 4.677191925149268e-06
Position 288: 2.100816567055425e-06
Position 172: 1.5025146536700256e-06
Position 241: 1.2251719092388375e-06
Position 394: 8.110211970987662e-07
Position 253: 3.6426515345186805e-07
Position 183: 3.036418555858576e-07
Position 4492: 2.1671413962812352e-07
Position 73: 1.7440992163660467e-07
Position 155: 1.6798013999997488e-07
Position 250: 1.5969116740064433e-07
Position 189: 7.652672889418984e-08
Position 3785: 1.8509496733635697e-08
Position 342: 8.380982109641225e-09
Position 115: 4.080070372585925e-09
Position 106: 1.555933069583662e-09
Position 163: 3.4368206467250083e-10
Position 445: 4.570995525348008e-11
Position 259: 3.7794506979153074e-11
Position 255: 2.073252550160302e-18
