Gene = Lon
index = 1251
Annotated 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
Annotated 3SS: [ 618  937 1454 1642 2010 2489 3277 3530]
SMsplice 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
SMsplice 3SS: [ 618  991 1454 1642 2010 2489 3277 3530]
top_k =  500
Partition function (log Z): 22.176308286299378

Sorted 5' Splice Sites (High to Low Probability):
Position 2434: 0.9985301884477502
Position 3219: 0.9973337944820427
Position 1948: 0.9942351517622479
Position 3468: 0.9818929718018281
Position 1585: 0.9727176443383142
Position 1398: 0.9627971119004094
Position 456: 0.9101121342917824
Position 875: 0.8998474061261267
Position 4191: 0.0473882342297361
Position 3832: 0.03784181958095754
Position 513: 0.027544671031828127
Position 2679: 0.02602678178904651
Position 1330: 0.013615179622327936
Position 844: 0.010513984439180448
Position 839: 0.010430963814101692
Position 4209: 0.00792328106516523
Position 2983: 0.007837509252776343
Position 3879: 0.0076537248848681195
Position 3806: 0.007040184330785462
Position 563: 0.00700748785652477
Position 59: 0.005844670905591402
Position 2581: 0.005820026573277053
Position 3445: 0.005167343397676375
Position 461: 0.0036934367062116617
Position 3472: 0.003673256075243909
Position 4043: 0.0030737427153244307
Position 3624: 0.002759867467487322
Position 3438: 0.002508163023050054
Position 77: 0.002222825186321767
Position 847: 0.0020197775400139107
Position 1392: 0.0016650682013756208
Position 270: 0.0016015266614413434
Position 1727: 0.0015687272007143145
Position 1297: 0.0014975550155606017
Position 1100: 0.0014793328338778206
Position 3787: 0.0013881427856467232
Position 1865: 0.001253945649286831
Position 509: 0.0011669209574154337
Position 2620: 0.001149143640636011
Position 788: 0.0006178269116214763
Position 3796: 0.0006131927664961109
Position 3602: 0.0006084843511632574
Position 2438: 0.0005641357431119344
Position 2220: 0.000553389111413223
Position 913: 0.0005352430945182507
Position 2908: 0.0004860964345599906
Position 679: 0.00040402787438704915
Position 21: 0.0003936254829069712
Position 2355: 0.00038375694289034617
Position 2711: 0.0003766773368167811
Position 4047: 0.0003678829876385658
Position 1168: 0.0003514680211334496
Position 2866: 0.0003211305664535017
Position 88: 0.0003015318542397088
Position 3616: 0.00028499376071973394
Position 2744: 0.00027231643514765623
Position 2824: 0.0002683031251119441
Position 1515: 0.0002582726697388177
Position 2854: 0.0002376289988033553
Position 2417: 0.00023549786415385715
Position 3957: 0.00022200305563109331
Position 3163: 0.00021685777183667843
Position 3733: 0.00018330804573720607
Position 619: 0.00018132694177469056
Position 450: 0.0001771883244296941
Position 2142: 0.00017710879506816794
Position 1935: 0.0001711253961398257
Position 1889: 0.00017039794054295298
Position 3442: 0.00016770366680565442
Position 805: 0.0001663473491505109
Position 830: 0.00015058932791975433
Position 170: 0.0001302455491287227
Position 1942: 0.00011785015717927816
Position 3411: 9.086271187943909e-05
Position 4033: 8.997304707476104e-05
Position 1243: 8.175473038039419e-05
Position 2162: 7.428643250028701e-05
Position 937: 6.331771710159129e-05
Position 2881: 6.297536547428655e-05
Position 1628: 6.145931510544943e-05
Position 401: 5.596233770501195e-05
Position 2967: 5.3906651228938304e-05
Position 924: 4.621980439541624e-05
Position 2402: 4.5262926610316425e-05
Position 4055: 4.513638742918745e-05
Position 658: 4.3673051548074904e-05
Position 1929: 4.264587835721924e-05
Position 1739: 4.062907231725128e-05
Position 1229: 3.5047539082943776e-05
Position 3429: 3.2669808885984346e-05
Position 2012: 3.24307538926533e-05
Position 821: 3.138001380930483e-05
Position 1833: 3.0625622461753113e-05
Position 2222: 2.9876512660720428e-05
Position 856: 2.8444599075049615e-05
Position 6: 2.8058562525135455e-05
Position 138: 2.7352665096527283e-05
Position 1840: 2.661566219854348e-05
Position 3304: 2.515105696206805e-05
Position 384: 2.406134375408561e-05
Position 2715: 2.337288286063379e-05
Position 2987: 2.1429453878928952e-05
Position 1288: 2.1304317515111894e-05
Position 119: 1.800649172097356e-05
Position 1952: 1.7908977150310155e-05
Position 1082: 1.683618434974326e-05
Position 1282: 1.66711656764074e-05
Position 3675: 1.6216015014404523e-05
Position 375: 1.6085725572353623e-05
Position 811: 1.536709705002541e-05
Position 915: 1.3162586111254742e-05
Position 3223: 1.2872537334320706e-05
Position 230: 1.2010640917763503e-05
Position 2878: 1.0511486609239434e-05
Position 824: 9.22341554885772e-06
Position 808: 8.931356597356527e-06
Position 1784: 6.2640795357753035e-06
Position 1213: 6.017656381694662e-06
Position 546: 5.578746109247736e-06
Position 1402: 5.470166094205518e-06
Position 685: 5.303364120907789e-06
Position 2575: 5.102837751221258e-06
Position 3381: 5.098747661160456e-06
Position 544: 5.028214080859499e-06
Position 2245: 4.766287226801527e-06
Position 396: 3.935329094685147e-06
Position 2200: 3.6743478718852145e-06
Position 2520: 3.5956788955565146e-06
Position 174: 3.5242121524557424e-06
Position 1868: 2.765217889009269e-06
Position 2596: 2.6777617503490152e-06
Position 3546: 2.600837291899486e-06
Position 3665: 2.4282364358457315e-06
Position 3758: 2.0033015448586598e-06
Position 3020: 1.9483981084478714e-06
Position 3023: 1.7574198977656875e-06
Position 3141: 1.6537700235148892e-06
Position 2464: 1.635010712162835e-06
Position 2339: 1.5207898915629713e-06
Position 176: 1.4851990691212753e-06
Position 3204: 1.4333551830488006e-06
Position 404: 1.4114578215352837e-06
Position 2288: 1.2354865273358708e-06
Position 3502: 1.1998299857193912e-06
Position 338: 1.133268457399065e-06
Position 3498: 1.0972364848847757e-06
Position 1460: 1.0889673007629633e-06
Position 1492: 1.0796900056709455e-06
Position 202: 1.0593770924359923e-06
Position 3053: 9.435298849856152e-07
Position 369: 7.677401912928902e-07
Position 99: 7.219414035202559e-07
Position 2989: 3.6973077167971896e-07
Position 2804: 3.5886129422938987e-07
Position 1777: 3.473378763919953e-07
Position 2999: 2.6549626573950036e-07
Position 3538: 2.5164091069833834e-07
Position 3890: 1.8242683913536965e-07
Position 3840: 1.4102352791632706e-07
Position 233: 1.4045508387162155e-07
Position 167: 1.31517652156309e-07
Position 3862: 1.1918638766279209e-07
Position 3798: 1.0901703705858056e-07
Position 154: 5.7731197714589025e-08
Position 3535: 5.1965262062159e-08
Position 3541: 4.192180790019576e-08
Position 3553: 3.684849711965479e-08
Position 2673: 2.6353596618330084e-08
Position 190: 2.423820628830959e-08
Position 650: 5.938346031166187e-09
Position 2272: 5.103045877173422e-09
Position 2368: 2.7442711557262418e-09
Position 386: 2.3910084794347104e-09
Position 2286: 6.281334433189836e-10
Position 2306: 5.670934947719143e-10
Position 3357: 4.0531340237538155e-10
Position 1687: 2.7096925368243967e-10
Position 609: 2.5832732219244137e-10
Position 3294: 2.3001414050137033e-10
Position 1173: 1.6186263877224053e-10
Position 2166: 4.277313470737309e-11
Position 3328: 2.954971778436194e-11
Position 3362: 2.2620404762098154e-11
Position 3567: 1.2892332011867875e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2489: 0.997348638138059
Position 3277: 0.9931394049389971
Position 2010: 0.9907235887199373
Position 1642: 0.9860052352208889
Position 1454: 0.9618264166386099
Position 3530: 0.934645364647383
Position 618: 0.786092025738003
Position 991: 0.5791762042243679
Position 937: 0.37474098303481784
Position 3612: 0.03634140075177514
Position 682: 0.03386044334529445
Position 4256: 0.03277737432585954
Position 563: 0.02838034337123237
Position 3940: 0.021423053681637105
Position 3906: 0.020422730188626444
Position 509: 0.019382209517124466
Position 4292: 0.018385095768449742
Position 2804: 0.017817508344857787
Position 772: 0.01466300358893748
Position 4092: 0.011703501601323631
Position 1397: 0.01088240474592687
Position 3910: 0.00906724314763363
Position 123: 0.008070437572439314
Position 3050: 0.007568354647949581
Position 2954: 0.007072083274105441
Position 696: 0.006479433106187068
Position 838: 0.005935625879319792
Position 3303: 0.005553882742313506
Position 3927: 0.005467677482824767
Position 3956: 0.0042953995838060045
Position 4262: 0.0037063665732457577
Position 2064: 0.003268477924825794
Position 2648: 0.003238012315525481
Position 997: 0.002824341341102124
Position 3831: 0.002773884391531974
Position 2959: 0.0025872959607884096
Position 544: 0.0022582355652343354
Position 3541: 0.0022408555444718863
Position 1201: 0.002138995663766017
Position 3951: 0.0021086160539395397
Position 1684: 0.0019070492514977752
Position 658: 0.0018309352076097078
Position 348: 0.0013792130199613587
Position 3879: 0.0013637755708659214
Position 663: 0.0011872227293139297
Position 2286: 0.001116892172409632
Position 2188: 0.0010779154747951796
Position 2499: 0.0010652148513147235
Position 1040: 0.0010531767158512423
Position 532: 0.0010338258138418992
Position 4120: 0.0009564614608142194
Position 1470: 0.0009466759801265525
Position 513: 0.0009043214493467945
Position 1777: 0.0008972894348920703
Position 1137: 0.0008570876179098078
Position 2731: 0.0007844859831388516
Position 1079: 0.0007536399715641535
Position 1771: 0.0006983580440631712
Position 1288: 0.0006921215468049012
Position 3351: 0.000690600497628185
Position 1525: 0.0006772020847434208
Position 3066: 0.0006311359708118443
Position 3578: 0.0006177837770052911
Position 2692: 0.0006078029340869236
Position 3849: 0.000581558344842482
Position 1004: 0.0005746653616089224
Position 2992: 0.0005673338462760435
Position 1262: 0.0003994857744483463
Position 4237: 0.0003852054990860324
Position 1649: 0.00037664955473190945
Position 1051: 0.00037145992154604464
Position 77: 0.00032839747828484236
Position 1015: 0.000279311605243205
Position 2524: 0.0002742409524407801
Position 3856: 0.00026487426748641346
Position 4005: 0.00026263575867911475
Position 3211: 0.00024241318604626078
Position 4067: 0.00023942217694795497
Position 2697: 0.00023491514526013002
Position 3978: 0.00022833491133258883
Position 2166: 0.00021500968038221316
Position 4303: 0.00020747619780540452
Position 200: 0.00019815889750974267
Position 3582: 0.0001955252804246159
Position 2150: 0.00018883885035931024
Position 4313: 0.00017905615883303212
Position 2865: 0.0001775847968540463
Position 780: 0.00016759137041416074
Position 1162: 0.00015279916465872032
Position 2089: 0.00014246436910274516
Position 843: 0.00013816476641332254
Position 2715: 0.00013112465401398767
Position 2760: 0.00012859356613581627
Position 3079: 0.0001205368325436899
Position 1467: 0.00011713535830512114
Position 795: 0.00011375807085624788
Position 3960: 0.00010693072597367664
Position 1796: 0.00010032733810575187
Position 1059: 9.945121441168268e-05
Position 245: 9.80632087085268e-05
Position 2544: 9.353331290259061e-05
Position 1168: 9.186697782946058e-05
Position 4319: 9.148507177635519e-05
Position 517: 8.947661320255663e-05
Position 174: 7.735749330083833e-05
Position 2739: 7.402280537769864e-05
Position 1204: 6.581836663505566e-05
Position 1082: 5.7436322027852305e-05
Position 712: 5.501685264853329e-05
Position 774: 5.227840700311911e-05
Position 2614: 5.0515219975209225e-05
Position 2303: 4.391446356409466e-05
Position 1347: 4.178002736805845e-05
