Gene = Sec63
index = 1481
Annotated 5SS: [ 471 1893 3210]
Annotated 3SS: [1182 1960 3291]
SMsplice 5SS: [ 471 1044 1893 3210]
SMsplice 3SS: [ 540 1182 1960 3291]
top_k =  500
Partition function (log Z): 5.099467766461438

Sorted 5' Splice Sites (High to Low Probability):
Position 1893: 0.9987757656951872
Position 3210: 0.9962760109284983
Position 471: 0.8106738707759534
Position 1044: 0.39518426063055445
Position 1052: 0.18684088513308522
Position 986: 0.12959312763201403
Position 56: 0.05493560959172279
Position 1686: 0.02812151135042025
Position 2721: 0.022802431573227592
Position 565: 0.020495444764856742
Position 561: 0.017865893885778455
Position 37: 0.015445771635418442
Position 2697: 0.015439066804556159
Position 1058: 0.009507371055441067
Position 1645: 0.007239574697783973
Position 367: 0.006657457075100913
Position 1558: 0.006518610185214829
Position 2820: 0.006378295615430493
Position 50: 0.005955896527437398
Position 707: 0.005191719218423062
Position 3491: 0.0047609528612799846
Position 1649: 0.0038156982963740618
Position 734: 0.0028943375269525084
Position 553: 0.0026243416017195315
Position 1754: 0.0022498140907760387
Position 701: 0.0022357296174352935
Position 456: 0.00211148709032361
Position 1700: 0.0017850183201180729
Position 54: 0.001549285435681643
Position 2104: 0.0015449254652723488
Position 845: 0.0014932275034300188
Position 807: 0.0014691282323625913
Position 3694: 0.0014629315848234958
Position 1449: 0.0012340621253630378
Position 1307: 0.0010660539929575183
Position 575: 0.0009501561610852653
Position 1697: 0.0009301895585717671
Position 2111: 0.0009229392452949612
Position 1036: 0.0007619511118187875
Position 834: 0.0007561723822375209
Position 3698: 0.0007119867797647495
Position 1668: 0.0006632297558143729
Position 1553: 0.0006452386880625626
Position 557: 0.0006386261555074247
Position 250: 0.000627637919318716
Position 1474: 0.0005984164231071684
Position 1259: 0.0004730693205790515
Position 354: 0.0004502916949523882
Position 859: 0.0004342359721860366
Position 41: 0.00035913795040735697
Position 1102: 0.0003557088912744002
Position 684: 0.0003530074607113071
Position 968: 0.0003228777230338088
Position 3598: 0.0003155493123361186
Position 361: 0.0003134439537034901
Position 1884: 0.0002877780372394475
Position 76: 0.00028744602196343597
Position 600: 0.0002828613871360166
Position 3522: 0.00025798395255379646
Position 2416: 0.00023375095813158212
Position 3055: 0.00023200335583343118
Position 3240: 0.00021648462008776127
Position 670: 0.00019689473279191645
Position 3226: 0.00018433418303773224
Position 795: 0.00016910116417375037
Position 549: 0.00016701189077674537
Position 1299: 0.00016073761671499948
Position 388: 0.00012577150282099816
Position 1274: 0.00011509923959539687
Position 2260: 0.00011498951092690971
Position 3726: 0.00011259289244629755
Position 827: 0.00011249124325212855
Position 3374: 0.00011163254105853064
Position 197: 9.525797435346826e-05
Position 887: 8.645369912638887e-05
Position 3671: 8.457460075410086e-05
Position 3446: 7.91742569147623e-05
Position 2525: 7.62393761452362e-05
Position 3304: 6.203825291563596e-05
Position 2108: 5.936125553432927e-05
Position 3194: 4.988971172879079e-05
Position 787: 4.903471364293225e-05
Position 1897: 4.6067792197658395e-05
Position 85: 3.9103086075485696e-05
Position 1009: 3.6552595271007425e-05
Position 2132: 3.5915069023308896e-05
Position 3731: 3.4628649352852706e-05
Position 1067: 3.251964160088522e-05
Position 3214: 3.233412682544427e-05
Position 340: 2.876083220007853e-05
Position 748: 2.8602534685404837e-05
Position 67: 2.8380608005426868e-05
Position 1207: 2.815295449831503e-05
Position 8: 2.239448421548286e-05
Position 306: 2.2351437005714927e-05
Position 3179: 1.9774182762787062e-05
Position 2125: 1.4876659158843362e-05
Position 475: 1.45775149946817e-05
Position 3478: 1.3323317812710083e-05
Position 2950: 8.907282918592707e-06
Position 3336: 8.11825987213233e-06
Position 3154: 6.6441949263813515e-06
Position 695: 6.4381044514216475e-06
Position 3606: 5.826683452508034e-06
Position 35: 5.6445743107703895e-06
Position 3001: 5.5034570090475365e-06
Position 2187: 5.1175891812475144e-06
Position 3187: 4.901093611566546e-06
Position 3085: 4.806462853965777e-06
Position 2537: 4.415504747209034e-06
Position 2119: 4.3672564948734295e-06
Position 2507: 4.034580862048014e-06
Position 2480: 3.883583129136156e-06
Position 660: 3.3556857369143118e-06
Position 2759: 3.2955679443369455e-06
Position 2385: 3.1872190557136633e-06
Position 401: 2.9635388089398854e-06
Position 2718: 2.93561219363728e-06
Position 409: 1.7821175467672109e-06
Position 3724: 1.4294763988086234e-06
Position 893: 8.013934572810112e-07
Position 3666: 6.820615823952565e-07
Position 164: 6.491465036545004e-07
Position 166: 3.157056022848279e-07
Position 543: 1.6741270174950183e-07
Position 403: 1.5762482312698165e-07
Position 2266: 6.800941912508438e-08
Position 2153: 5.2234123655755655e-08
Position 2504: 8.659222766598399e-09
Position 2988: 6.971030879174166e-09
Position 2574: 6.649731937449883e-09
Position 2703: 6.27132160257554e-09
Position 2165: 5.367547201195742e-09
Position 2435: 5.262203876370276e-09
Position 3061: 4.836618631457224e-09
Position 2634: 4.280709644353059e-09
Position 3329: 3.2019165596723604e-09
Position 2339: 1.65959164123691e-09
Position 2314: 1.5693320794464257e-09
Position 334: 1.5651500892460558e-09
Position 1854: 1.0524384207286151e-09
Position 2020: 8.689592731746483e-10
Position 2061: 7.43335205697e-10
Position 2666: 7.346299634122067e-10
Position 1731: 5.681204358940497e-10
Position 3613: 3.811096035486894e-10
Position 1993: 7.83131603747244e-11
Position 2531: 1.6550826424524612e-11
Position 2144: 4.707254162656703e-12
Position 1868: 8.772651540113986e-16
Position 1690: 4.116933923694185e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3291: 0.9979898126026018
Position 1960: 0.9893510432213847
Position 1182: 0.96377517119844
Position 540: 0.5872602676320586
Position 109: 0.06092057238844877
Position 3104: 0.03451100574360693
Position 1751: 0.023150202920366902
Position 765: 0.022211057273663605
Position 1720: 0.019664293347670232
Position 112: 0.01079520731606024
Position 1346: 0.008146299694804234
Position 2783: 0.007683449994099319
Position 1135: 0.0072531509184059146
Position 3598: 0.006064458645288942
Position 1775: 0.005751898955432144
Position 1818: 0.005611708744271488
Position 155: 0.005120770290519156
Position 688: 0.004361813812588393
Position 3780: 0.0024488497863744763
Position 2161: 0.002354781890193936
Position 1043: 0.0022348123942361833
Position 971: 0.002146164415651315
Position 713: 0.0018627967180577896
Position 1993: 0.0014201452357142325
Position 1092: 0.0012446782547802862
Position 3085: 0.0011646627982211015
Position 2746: 0.0011181034673963957
Position 1968: 0.0008976044144559497
Position 2755: 0.00085548883320446
Position 1822: 0.0008514891018926724
Position 2758: 0.0007970814131007594
Position 670: 0.0007234326256562297
Position 2886: 0.0006663095054839942
Position 2061: 0.000573968861547453
Position 2032: 0.0005244710672542062
Position 1853: 0.000516651525802034
Position 1202: 0.00045885159720453406
Position 785: 0.00043300450642043024
Position 2752: 0.00042401418355266434
Position 2287: 0.00042361340625129756
Position 3666: 0.0003421743217927564
Position 1189: 0.0002751380424827538
Position 1469: 0.0002692833761972481
