Gene = mRpL28
index = 1771
Annotated 5SS: [ 182 1125]
Annotated 3SS: [ 300 1176]
SMsplice 5SS: [1125]
SMsplice 3SS: [1176]
top_k =  500
Partition function (log Z): -5.1289524787525975

Sorted 5' Splice Sites (High to Low Probability):
Position 1125: 0.9972829069128685
Position 182: 0.12323024074136907
Position 216: 0.01411668937972245
Position 228: 0.0033916246243784797
Position 234: 0.002466864263295966
Position 81: 0.002436511927768374
Position 121: 0.0021587555127527375
Position 463: 0.002067040304817523
Position 250: 0.001567758116304721
Position 787: 0.0009513181923169601
Position 375: 0.0007993738283257814
Position 94: 0.0005280497175009429
Position 673: 0.0004935607597657255
Position 553: 0.0004005522957749316
Position 219: 0.00037880962872841446
Position 134: 0.0003783898402057506
Position 1144: 0.00031337434455464285
Position 1254: 0.00030059171658369365
Position 906: 0.00027750586558810113
Position 112: 0.00020896068520885114
Position 260: 0.00018698016542453863
Position 186: 0.00010517766827929986
Position 610: 9.465455581071164e-05
Position 447: 6.367956261514009e-05
Position 384: 6.005097702914758e-05
Position 1080: 5.680928471644762e-05
Position 145: 4.722962353052073e-05
Position 1129: 4.456981758918787e-05
Position 304: 4.215761780393464e-05
Position 670: 4.09502927397976e-05
Position 542: 3.881495945043746e-05
Position 663: 3.161410201393107e-05
Position 667: 3.12439740278361e-05
Position 590: 2.886660992254744e-05
Position 1271: 2.6420592092687445e-05
Position 350: 2.5889175428267716e-05
Position 1273: 2.2079711723282956e-05
Position 484: 1.9027009054867952e-05
Position 1084: 1.2958293459944042e-05
Position 51: 1.1133846906199309e-05
Position 530: 5.885727849882363e-06
Position 1248: 5.782978331974156e-06
Position 1258: 3.825852923246577e-06
Position 970: 3.628531518451697e-06
Position 631: 3.089681230262375e-06
Position 284: 2.0052055222647615e-06
Position 396: 1.836233346220851e-06
Position 809: 1.0345240764262887e-06
Position 850: 7.824828340159743e-07
Position 1204: 4.315233363393111e-07
Position 1197: 8.11774349572418e-08
Position 20: 4.511589146968374e-09
Position 421: 3.3592567793358455e-09
Position 595: 1.6700252150308908e-09
Position 335: 8.395442764757532e-10
Position 641: 5.560443162101751e-10
Position 149: 3.780204080271448e-10
Position 329: 3.102680838453848e-10
Position 973: 3.8268106709640095e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1176: 0.7601265227038871
Position 1197: 0.2363551153726628
Position 300: 0.11178570271388212
Position 245: 0.014205953027562513
Position 623: 0.011588054306893173
Position 441: 0.004647431848256087
Position 735: 0.00326185443816079
Position 181: 0.002158362740199234
Position 846: 0.0015557268466002971
Position 1278: 0.001150413441605372
Position 438: 0.0009697016669205555
Position 1327: 0.000969701452851227
Position 282: 0.0007820571587071719
Position 348: 0.0007173215462206419
Position 780: 0.0006728054616237102
Position 145: 0.0006568622652263561
Position 134: 0.0005647010891253667
Position 570: 0.00040313598815740426
Position 951: 0.00040160371645015744
Position 309: 0.0003361346382389463
Position 804: 0.00019879421813469053
Position 1228: 0.0001541788053248547
Position 327: 0.00015104998692031844
Position 444: 0.0001283429272070884
Position 984: 0.0001217875989921625
Position 939: 0.00010758360845813845
Position 380: 7.269871362852142e-05
Position 1014: 6.34932364526092e-05
Position 206: 6.290274145479135e-05
Position 795: 5.563407506935821e-05
Position 927: 4.990522993671306e-05
Position 489: 4.718557839060677e-05
Position 696: 4.234678337047873e-05
Position 363: 4.11588812796154e-05
Position 948: 2.769947381726849e-05
Position 817: 2.6252430158956387e-05
Position 641: 2.3211306904661083e-05
Position 1002: 2.1801906440278993e-05
Position 894: 1.8384719133898727e-05
Position 447: 1.2014812187434212e-05
Position 693: 8.019382088175316e-06
Position 1232: 6.349710025724637e-06
Position 480: 5.708160999922025e-06
Position 208: 5.6844632757488485e-06
Position 112: 2.5724735143209334e-06
Position 384: 1.1287084768747834e-06
Position 1240: 1.0805548092189306e-06
Position 219: 7.264127092065783e-07
Position 1245: 7.036709957573561e-07
Position 121: 1.8778030613197386e-08
Position 94: 1.7851306652548728e-10
Position 89: 1.0907508573498934e-10
Position 81: 1.1612745698809053e-11
Position 70: 8.251185720360182e-12
