Gene = Orc5
index = 1345
Annotated 5SS: [1298]
Annotated 3SS: [1350]
SMsplice 5SS: [1298]
SMsplice 3SS: [1350]
top_k =  500
Partition function (log Z): -3.921967567583785

Sorted 5' Splice Sites (High to Low Probability):
Position 1298: 0.9994185404232798
Position 794: 0.032567918551796984
Position 288: 0.023516044658846734
Position 658: 0.01969227631632206
Position 1594: 0.007927516466020527
Position 860: 0.007241893748651201
Position 54: 0.006838610497828102
Position 1591: 0.006607059484110568
Position 84: 0.0035836345083750235
Position 1441: 0.000672521393882814
Position 817: 0.0005520995672681467
Position 477: 0.00043050329803093207
Position 1642: 0.0003746413343072529
Position 1445: 0.0002944151064117886
Position 611: 0.00028426193706084516
Position 1133: 0.0002171226176581917
Position 1606: 0.00019378540899174485
Position 451: 0.00019082898242159634
Position 960: 0.00017550305253242305
Position 1302: 0.00016417914195411277
Position 662: 0.00014078257145620535
Position 1535: 0.0001272501619649705
Position 491: 0.00012028607322789458
Position 1483: 0.00010804343130470862
Position 998: 0.0001042985131288271
Position 372: 0.00010260999735523377
Position 118: 9.188709844198529e-05
Position 163: 8.937350863282946e-05
Position 694: 8.530011873837163e-05
Position 389: 7.553015542592539e-05
Position 1569: 7.03986802590841e-05
Position 1280: 4.9479417927442773e-05
Position 745: 4.5480393513264365e-05
Position 167: 4.2296914773012354e-05
Position 837: 3.4564155155140624e-05
Position 545: 3.4104108673126796e-05
Position 572: 3.008895018652059e-05
Position 327: 2.7633044274200203e-05
Position 1632: 2.102079639180955e-05
Position 983: 1.999486315377505e-05
Position 1100: 1.4226005820477913e-05
Position 717: 1.2536958468980065e-05
Position 1237: 1.0148653091282596e-05
Position 1403: 8.867405833519295e-06
Position 725: 6.4758457216516665e-06
Position 97: 4.818984929030824e-06
Position 620: 3.695113677632574e-06
Position 28: 2.2820636071183334e-06
Position 1551: 1.7521556549190843e-06
Position 1655: 1.727592766863501e-06
Position 240: 1.2874175892853875e-06
Position 1365: 9.492844396379917e-07
Position 1645: 9.164439417180854e-07
Position 1507: 1.3885966549464656e-07
Position 525: 7.72324397123694e-08
Position 613: 2.5475375495477622e-08
Position 140: 2.4591935322447828e-09
Position 512: 8.166134243960986e-10
Position 232: 2.0643477826149574e-10
Position 1183: 1.3192978009183918e-11
Position 1241: 1.7365937698324678e-13
Position 958: 1.593340338672643e-13
Position 1050: 1.5292894912736347e-13
Position 905: 1.1255017210900715e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1350: 0.9685817582916133
Position 1202: 0.044892674870266984
Position 1394: 0.017726289908675766
Position 1432: 0.01148469528574445
Position 1066: 0.010560927963584335
Position 1679: 0.008693360588552555
Position 935: 0.007201875924232057
Position 1655: 0.005592073294202597
Position 717: 0.00456338909895142
Position 136: 0.004407363599315462
Position 917: 0.004004968292825104
Position 790: 0.002308168298272447
Position 1714: 0.0019592906212824463
Position 745: 0.001760109568046649
Position 1121: 0.0015449272257419444
Position 637: 0.0015319560341894758
Position 793: 0.001475405778956581
Position 679: 0.0014651073199743695
Position 1470: 0.001462763820629003
Position 1124: 0.0012576056830078295
Position 170: 0.0012528267834506152
Position 1206: 0.001065388177803573
Position 398: 0.0009044532087569725
Position 476: 0.0007633951510378469
Position 455: 0.0007618305198326539
Position 433: 0.0005371240691010779
Position 1097: 0.0004487771439441511
Position 1502: 0.00041920702325421176
Position 1225: 0.0003727698138007019
Position 520: 0.00028689076331736205
Position 344: 0.0002802289894029328
Position 354: 0.00026105766986475257
Position 817: 0.00024691597651323004
Position 190: 0.00023578213072148266
Position 706: 0.00021974075047826222
Position 853: 0.00021525350440722808
Position 954: 0.00021517825279145956
Position 1544: 0.00019795749468306295
Position 327: 0.00014706371643595902
Position 1581: 0.00010948738373763625
Position 490: 9.706671225295184e-05
Position 640: 9.288042805848324e-05
Position 937: 9.130731407565808e-05
Position 694: 8.266134149500811e-05
Position 1246: 7.694172683742213e-05
Position 1635: 6.208641265309362e-05
Position 114: 5.594200604860066e-05
Position 1037: 5.538020901951794e-05
Position 1261: 4.295264021335143e-05
Position 368: 4.1220629147113105e-05
Position 1141: 3.633386363745107e-05
Position 1534: 3.5108020781595943e-05
Position 857: 2.3394800532400054e-05
Position 187: 2.261822150086732e-05
Position 754: 2.2345103506865206e-05
Position 1222: 2.1498542520774883e-05
Position 766: 1.9589160073924512e-05
Position 569: 1.7403043228462614e-05
Position 118: 1.7384492515024297e-05
Position 826: 1.60702910263752e-05
Position 943: 1.5311261876251773e-05
Position 1100: 1.4498285903598192e-05
Position 1150: 1.339619924598575e-05
Position 1434: 1.2724335732589542e-05
Position 1359: 1.0379408765902017e-05
Position 869: 6.235072123731962e-06
Position 1569: 6.152708631516619e-06
Position 532: 3.519830179495623e-06
Position 197: 2.3876531651276465e-06
Position 1551: 1.9648914483270673e-06
Position 356: 8.666114476068859e-07
Position 556: 2.2672406308175904e-08
Position 445: 1.0540820656138722e-08
Position 226: 9.9232343089566e-09
Position 588: 2.147613215964063e-09
Position 517: 1.6318553752907854e-09
Position 247: 1.4025501717814973e-10
Position 278: 1.0612826750489757e-10
Position 175: 3.947293777294548e-11
Position 206: 2.2053099839020342e-11
Position 281: 5.798178558088995e-12
Position 271: 7.642472826354397e-15
