Gene = CCDC151
index = 59
Annotated 5SS: [  70  571 1347 1652 1966]
Annotated 3SS: [ 127  651 1398 1709 2034]
SMsplice 5SS: [  70  571 1347 1652 1966]
SMsplice 3SS: [ 127  651 1398 1709 2034]
top_k =  500
Partition function (log Z): 14.124898861554037

Sorted 5' Splice Sites (High to Low Probability):
Position 1652: 0.9986682209696077
Position 1347: 0.9969986078851418
Position 571: 0.9920918033470383
Position 70: 0.9892145683643205
Position 1966: 0.8438159684947429
Position 1858: 0.07869446322952028
Position 349: 0.07419107825067885
Position 410: 0.017481155828155143
Position 880: 0.0028967980809287584
Position 1976: 0.00211893015726378
Position 1042: 0.0013020249530096934
Position 608: 0.000651912210885252
Position 1345: 0.0006432542525825052
Position 841: 0.0006210166905860702
Position 1330: 0.0005624465841340393
Position 527: 0.0005504943340296621
Position 1817: 0.0005123631731879812
Position 328: 0.00032761546019961183
Position 1970: 0.00028707994081532396
Position 1002: 0.00021967808125555746
Position 1189: 0.00019205689777109387
Position 1980: 0.00018191820166291346
Position 575: 0.00018030506291885376
Position 1538: 0.00016804877241274058
Position 961: 0.00015511010994279705
Position 407: 0.00011772287365687697
Position 14: 8.754403943762682e-05
Position 464: 8.222680224496625e-05
Position 1838: 6.729731246194257e-05
Position 353: 6.362471611093142e-05
Position 1058: 6.104262146347046e-05
Position 1881: 6.0003530152770094e-05
Position 1143: 3.404312667022278e-05
Position 1547: 3.0296215417657026e-05
Position 726: 2.664369392173562e-05
Position 198: 1.8079388462513022e-05
Position 1169: 1.5322819799043988e-05
Position 776: 1.2254220954206544e-05
Position 1102: 1.1967771182652506e-05
Position 1501: 1.1021153681738435e-05
Position 1320: 8.31478600699105e-06
Position 1351: 8.281705357973367e-06
Position 1493: 7.935668696839696e-06
Position 1589: 7.695275971687737e-06
Position 456: 6.622780192049187e-06
Position 1989: 6.252023082396895e-06
Position 1656: 6.237586738886277e-06
Position 1052: 6.122269960609626e-06
Position 1794: 5.920807158426919e-06
Position 1301: 5.383924772628867e-06
Position 2002: 4.826273298504453e-06
Position 444: 3.256448367329317e-06
Position 1595: 3.018435864158022e-06
Position 268: 2.951503820404539e-06
Position 74: 2.484431686277918e-06
Position 1118: 2.4559690752091778e-06
Position 2061: 1.550682308645281e-06
Position 655: 1.3610026057524319e-06
Position 472: 1.2466241641653623e-06
Position 265: 1.065528562450637e-06
Position 437: 8.486832446227061e-07
Position 291: 7.037588626498744e-07
Position 426: 6.386995681809332e-07
Position 779: 6.153882284755457e-07
Position 856: 4.85746856682952e-07
