Gene = MED15
index = 1260
Annotated 5SS: [ 153  982 1753 2166 2839 3003]
Annotated 3SS: [ 209 1040 2022 2219 2902 3064]
SMsplice 5SS: [ 153  982 1753 2166 2839]
SMsplice 3SS: [ 209 1040 2022 2219 2902]
top_k =  500
Partition function (log Z): 0.04763980027699888

Sorted 5' Splice Sites (High to Low Probability):
Position 1753: 0.9611990257891777
Position 2166: 0.917710656402692
Position 153: 0.7100096202359332
Position 2839: 0.6833847532373822
Position 925: 0.4718290088771969
Position 3003: 0.4320768473580582
Position 695: 0.16785158363496283
Position 814: 0.09646915593406838
Position 2541: 0.08842369170585279
Position 986: 0.06885833631896372
Position 1176: 0.060949232384792294
Position 764: 0.054512235975835245
Position 36: 0.03219116349347025
Position 2843: 0.024253379666692314
Position 1114: 0.021900625529853963
Position 1237: 0.015769697433345473
Position 2547: 0.01455006789719484
Position 721: 0.009151267411619523
Position 676: 0.004825122095139409
Position 311: 0.004546666393600084
Position 2802: 0.004160509694229987
Position 40: 0.003970621450252335
Position 1629: 0.0028170637445614046
Position 2784: 0.002816089409704155
Position 2998: 0.0021918499370903602
Position 1146: 0.0019840556602028305
Position 2170: 0.0019810927971011323
Position 316: 0.0019580227648858537
Position 1636: 0.001704361051525816
Position 1603: 0.0016853542030540306
Position 2757: 0.001595778626060804
Position 285: 0.0014319708772980607
Position 183: 0.0013999611279619027
Position 1455: 0.001325885602064537
Position 1315: 0.0012591774776739189
Position 760: 0.0010114930798882059
Position 1757: 0.0008952232866818032
Position 2326: 0.0008791220129054708
Position 126: 0.0008743993037983559
Position 1738: 0.0007368716361450351
Position 1335: 0.0006630931583168282
Position 1948: 0.0006328598851520463
Position 2164: 0.0005767660809404738
Position 1700: 0.0004589146005422439
Position 290: 0.0004409335681836644
Position 1327: 0.0003277289020418345
Position 119: 0.00030970261529089893
Position 131: 0.0002979331140039462
Position 303: 0.0002678701062030182
Position 392: 0.0002670307135180493
Position 2634: 0.00023953432320987888
Position 71: 0.00023561017941234612
Position 1832: 0.0002282290975740911
Position 641: 0.00021282207345877508
Position 2244: 0.00019398608793387884
Position 2451: 0.0001558005632968631
Position 656: 0.00014245553170635504
Position 1165: 0.00013351805496026584
Position 2400: 0.00011979884349853637
Position 2989: 9.990006381334297e-05
Position 787: 9.840689844072754e-05
Position 712: 9.348552529507358e-05
Position 1927: 6.551316233974913e-05
Position 2761: 5.823849254324092e-05
Position 2159: 5.723387229986746e-05
Position 2522: 5.69813669486796e-05
Position 2409: 5.513059287643459e-05
Position 139: 5.17852354576458e-05
Position 3007: 4.528306499502782e-05
Position 2444: 4.3249401688191483e-05
Position 2367: 4.25524151488819e-05
Position 1300: 4.202819004320143e-05
Position 2108: 3.888821004940711e-05
Position 536: 2.3849939259568856e-05
Position 15: 2.3670481783198973e-05
Position 2378: 2.2877972545136124e-05
Position 69: 1.5494055194281397e-05
Position 1180: 1.3496331837200192e-05
Position 2718: 1.2286500465074094e-05
Position 1452: 1.1760862870635463e-05
Position 7: 4.68908501599108e-06
Position 90: 4.157454460010772e-06
Position 529: 3.455613871891359e-06
Position 2288: 3.2718291956282086e-06
Position 186: 2.8040201738191863e-06
Position 2209: 2.5797266567816104e-06
Position 2110: 2.5634693025028732e-06
Position 612: 1.9581897011739386e-06
Position 793: 1.8353480100466862e-06
Position 357: 1.0719786777627662e-06
Position 833: 4.787471737530956e-07
Position 198: 3.272833523710087e-07
Position 844: 2.4690681095637527e-07
Position 259: 6.564913241445062e-08
Position 1245: 2.4588278257059167e-10
Position 348: 3.220607056583955e-11
Position 2266: 9.900611872880716e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2022: 0.9757265286848723
Position 2902: 0.848276864255566
Position 1040: 0.8442269055137537
Position 2219: 0.7766455045903502
Position 209: 0.7233919638909079
Position 3064: 0.424956680291705
Position 1658: 0.04621410451248883
Position 2340: 0.037199313384951756
Position 817: 0.030137828578751476
Position 2603: 0.02726448316311841
Position 2081: 0.021758158822876603
Position 2630: 0.01817015618236188
Position 1268: 0.01739458071861332
Position 2274: 0.010536320730698516
Position 777: 0.009082451734853406
Position 2243: 0.007787708926077511
Position 3130: 0.007407353777438183
Position 1295: 0.0064736364879036746
Position 2266: 0.005266822368540242
Position 1661: 0.004823150334184066
Position 1496: 0.004344027271241585
Position 1522: 0.003940624371697735
Position 3113: 0.0032559473883729765
Position 1553: 0.002561552658816189
Position 495: 0.0024547984946359782
Position 2606: 0.0018988749162647748
Position 1389: 0.0018409665789313654
Position 2474: 0.0018407720552833576
Position 2576: 0.0018394431328551397
Position 1628: 0.001724272778246033
Position 880: 0.0013453164138817995
Position 2315: 0.0011584710261654503
Position 462: 0.0008870887597109826
Position 2666: 0.0008849994357282848
Position 1214: 0.0008769093465340351
Position 2033: 0.000872509681590115
Position 2396: 0.0008642130868585409
Position 2545: 0.0008493598709236902
Position 237: 0.0007914473383331241
Position 756: 0.0006972753106950279
Position 877: 0.0006835273654284257
Position 1412: 0.0006004015331406755
Position 343: 0.0004641913251580263
Position 582: 0.0004447857553439397
Position 1691: 0.00035503289580570975
Position 1967: 0.0003397382601625956
Position 1442: 0.00031483227938497465
Position 1439: 0.0003072921571845323
Position 1964: 0.0002738579156029475
Position 363: 0.00027320722190338377
Position 1595: 0.0002696406588821704
Position 1375: 0.00022237958347992568
Position 1541: 0.00017138438808661727
Position 750: 0.00016993299237341288
Position 243: 0.00015507515093754896
Position 1188: 0.00011172766661600469
Position 186: 0.00011001242313006072
Position 883: 0.0001059148590965549
Position 1478: 0.00010453044291503587
Position 1406: 9.923963012341382e-05
Position 1869: 9.775154715974201e-05
Position 357: 7.89733457351297e-05
Position 369: 7.083428457138778e-05
Position 2346: 6.633117432311695e-05
Position 1927: 5.285316462313192e-05
Position 1981: 4.5183465638123136e-05
Position 942: 3.9027254055975494e-05
Position 579: 3.724185490001586e-05
Position 117: 3.699289275990968e-05
Position 165: 2.750768215163532e-05
Position 2926: 2.210873778362731e-05
Position 2551: 1.9577461542943532e-05
Position 2418: 1.7013629600891904e-05
Position 2159: 1.6611371634232134e-05
Position 285: 1.612646056714928e-05
Position 986: 1.6011911373667038e-05
Position 372: 1.4232370933442272e-05
Position 319: 1.252613046280339e-05
Position 1791: 1.1302663428794742e-05
Position 2832: 1.0631627372669733e-05
Position 2030: 1.0256184545057558e-05
Position 2431: 1.0251100419169647e-05
Position 2451: 1.0122738885112995e-05
Position 183: 9.829002443247524e-06
Position 684: 9.280095978852594e-06
Position 310: 8.998442342094076e-06
Position 2752: 6.104976361108253e-06
Position 833: 5.983782244887819e-06
Position 909: 5.859701530641046e-06
Position 473: 4.689487818087146e-06
Position 2042: 2.487824485599998e-06
Position 2156: 2.1451399624867233e-06
Position 2444: 1.6373196877728256e-06
Position 2373: 1.1375122116497942e-06
Position 135: 1.0095471211535313e-06
Position 108: 1.008099293350329e-06
Position 69: 8.081334145223763e-07
Position 957: 4.2509451296232886e-07
