Gene = Cpr76Bc
index = 1103
Annotated 5SS: [ 447 2433]
Annotated 3SS: [2291 5077]
SMsplice 5SS: [447]
SMsplice 3SS: [5077]
top_k =  500
Partition function (log Z): -11.154936306177856

Sorted 5' Splice Sites (High to Low Probability):
Position 447: 0.6673021664628574
Position 2433: 0.4363090625096684
Position 4536: 0.3478181397860594
Position 3884: 0.16554710652795898
Position 2437: 0.1411247111246708
Position 2551: 0.1283108691589772
Position 1246: 0.0848157799895423
Position 1230: 0.066309781222014
Position 2201: 0.05889063047731567
Position 3391: 0.03949847917356138
Position 3890: 0.033282176398251206
Position 383: 0.03147845595937402
Position 4190: 0.029955087683545968
Position 2124: 0.017924935318011957
Position 5216: 0.01631782424950646
Position 135: 0.015571188482517815
Position 1965: 0.01531471021103893
Position 4385: 0.014933465374140533
Position 1388: 0.01470925464491564
Position 5267: 0.013545727079691601
Position 2167: 0.012959694966259126
Position 487: 0.011008188800254514
Position 2178: 0.010927227869436286
Position 1127: 0.009729312049434887
Position 749: 0.00936727496260436
Position 2027: 0.008555388990754562
Position 1449: 0.008524270624122457
Position 1372: 0.0075121531238318325
Position 1302: 0.006672091626859185
Position 3636: 0.0056819667291729175
Position 4897: 0.005262754966705622
Position 2575: 0.004962511323274977
Position 5946: 0.004014939327648905
Position 179: 0.00394299124570517
Position 4445: 0.003930509879129718
Position 2470: 0.0037084855032698118
Position 902: 0.00369326887372048
Position 477: 0.0035707551429405827
Position 2128: 0.0035646356250613035
Position 6196: 0.0034389419425606
Position 1405: 0.0029673968564309155
Position 4208: 0.002954598257354035
Position 583: 0.0029178759025798875
Position 1375: 0.002816470511164972
Position 1920: 0.002456721071083402
Position 4645: 0.0024163192387882354
Position 232: 0.0023760876420928067
Position 389: 0.0023442881160496793
Position 2067: 0.002294032669375967
Position 4486: 0.002275042859596161
Position 4522: 0.0022492622841620456
Position 4218: 0.001983212177304604
Position 466: 0.0014536745155609545
Position 3849: 0.001262613982063467
Position 2077: 0.0009930028395015549
Position 2539: 0.0009920557243749979
Position 2630: 0.0008850081541579945
Position 170: 0.0008232695132076199
Position 1769: 0.0007353610547141572
Position 3461: 0.0007167992227665153
Position 4295: 0.0006945325177009906
Position 245: 0.0006944390822331796
Position 1198: 0.0006718336109086355
Position 254: 0.0006643769532855493
Position 4225: 0.0006479194703025945
Position 163: 0.0006447838357418553
Position 103: 0.0005779633120786662
Position 2196: 0.0005703157379334107
Position 142: 0.0004081876522038599
Position 2417: 0.0004002819925500366
Position 440: 0.0003180590485772589
Position 367: 0.0003155943172780473
Position 2364: 0.00031102528261043303
Position 1171: 0.0003007016743038164
Position 107: 0.00028568140243644585
Position 6208: 0.000284195561748171
Position 1160: 0.00028254941192758107
Position 361: 0.0002668044821866302
Position 417: 0.00025850476355899994
Position 2965: 0.00023735040562681268
Position 235: 0.00022380595682804577
Position 481: 0.00021005822100663674
Position 1937: 0.00020947405339167213
Position 3195: 0.00019371846215914733
Position 45: 0.00017857509081583209
Position 128: 0.00017297248041814965
Position 2795: 0.00017046077540151648
Position 1755: 0.0001590552416825483
Position 2905: 0.0001471220625140489
Position 848: 0.0001263707412925905
Position 1270: 0.00012111671213881393
Position 740: 0.00011527429387024661
Position 309: 0.00011377571216616296
Position 1977: 9.781129477778633e-05
Position 1108: 1.4652600974477486e-05
Position 1453: 1.1969312408912233e-05
Position 424: 7.60815807802796e-06
Position 991: 7.041835674099814e-06
Position 620: 4.130447104332006e-06
Position 832: 2.765834801480194e-06
Position 248: 2.1464246578494303e-06
Position 396: 1.392455525802884e-06
Position 837: 9.754823126958482e-07
Position 9: 8.290630744787956e-07
Position 1144: 7.666369739518646e-07
Position 1191: 7.004707843110167e-07
Position 1147: 6.465070630548765e-07
Position 1163: 3.84047485529101e-07
Position 260: 2.771766463923146e-07
