Gene = Mon1
index = 1284
Annotated 5SS: [703 919]
Annotated 3SS: [766 972]
SMsplice 5SS: [703 919]
SMsplice 3SS: [766 972]
top_k =  500
Partition function (log Z): 0.6009166260057481

Sorted 5' Splice Sites (High to Low Probability):
Position 703: 0.9987426728538747
Position 919: 0.9847363222780893
Position 557: 0.3203023434262681
Position 1134: 0.012183471261890877
Position 904: 0.006719699777621129
Position 1191: 0.0032447690361432483
Position 1461: 0.002957621974658133
Position 23: 0.0022894236535348227
Position 1265: 0.0020977213164419094
Position 1092: 0.0018212840362117463
Position 37: 0.001303149912245793
Position 907: 0.0011175354260509333
Position 1739: 0.0010760679754238636
Position 438: 0.0007210551426795929
Position 246: 0.0006835035860153654
Position 136: 0.000676812339655677
Position 1250: 0.0003292237840885695
Position 1148: 0.0002827732129346963
Position 1841: 0.00016115472820407885
Position 127: 0.00013655996845328392
Position 1101: 0.00011512500501532017
Position 910: 0.0001022491716622756
Position 1775: 9.153891057219111e-05
Position 1464: 7.576129829324077e-05
Position 1325: 6.0452096501289784e-05
Position 707: 4.7750689960786186e-05
Position 1094: 3.439775215894017e-05
Position 116: 3.4171195172732585e-05
Position 1784: 2.813273126739704e-05
Position 34: 2.809647037617904e-05
Position 187: 2.3449711833114834e-05
Position 540: 1.4463855150844287e-05
Position 1286: 1.1034494978213781e-05
Position 160: 9.11714402267908e-06
Position 1920: 8.157890013817928e-06
Position 1760: 7.66677323634198e-06
Position 94: 6.766367517705152e-06
Position 878: 6.6702638136141745e-06
Position 131: 5.7940075465794315e-06
Position 1694: 5.148079189010845e-06
Position 349: 5.007959974479079e-06
Position 542: 4.794264913555259e-06
Position 890: 4.647020181562628e-06
Position 675: 3.567298716566218e-06
Position 566: 2.97029428592231e-06
Position 344: 1.970220293505844e-06
Position 442: 1.953238259614172e-06
Position 294: 1.5598142891330216e-06
Position 303: 8.534952354651501e-07
Position 677: 6.828598721400082e-07
Position 76: 3.055103814938449e-07
Position 650: 2.681005497513466e-07
Position 800: 1.5596965531138231e-07
Position 616: 8.65404987898595e-08
Position 1174: 6.696766704332176e-08
Position 1196: 5.8049142131873367e-08
Position 771: 2.7381514979258702e-08
Position 1281: 7.191667247459849e-09
Position 1312: 6.240035548058752e-09
Position 974: 5.551885588281824e-09
Position 1205: 2.1546715589635235e-09
Position 1014: 7.145432465206488e-10
Position 972: 8.98393562168227e-11
Position 788: 9.848581151244557e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 766: 0.9990332711874609
Position 972: 0.9727821600424297
Position 636: 0.3029749993229475
Position 616: 0.017826360418592622
Position 1194: 0.01503166149952339
Position 1460: 0.013509443001685979
Position 1537: 0.003985411586901176
Position 1359: 0.0034771763310837743
Position 1054: 0.002833425648045992
Position 550: 0.0019748091875727448
Position 1250: 0.0015590617475409406
Position 82: 0.001549582886547899
Position 94: 0.0007171302385699586
Position 1888: 0.0006780490274635666
Position 1064: 0.0005229063465461766
Position 1336: 0.0005134477389015664
Position 1618: 0.0004806103077333489
Position 1815: 0.0004654095601215737
Position 1307: 0.0002655632474442517
Position 119: 0.00022064343497866818
Position 1512: 0.0002092536195667904
Position 1148: 0.00020563375950742485
Position 1128: 0.00017674336561971136
Position 1615: 0.0001551518467711966
Position 1909: 0.00012390268229227607
Position 1145: 0.00011712072122776263
Position 1821: 0.00011653404853408272
Position 827: 0.00010892781852404343
Position 206: 9.467932112252105e-05
Position 1499: 9.092729838105816e-05
Position 303: 8.486237344572563e-05
Position 663: 8.312877180932725e-05
Position 1983: 8.080038323277417e-05
Position 294: 3.1812746402348816e-05
Position 1214: 2.7662607833640093e-05
Position 685: 2.7164813003486804e-05
Position 208: 2.4221195728306803e-05
Position 1079: 2.2361925875710412e-05
Position 477: 2.1319598083254007e-05
Position 660: 2.0777408866033923e-05
Position 868: 1.31897715132141e-05
Position 246: 1.1799972190404813e-05
Position 1939: 8.730387011412915e-06
Position 1834: 8.530982113763809e-06
Position 124: 8.480009044230478e-06
Position 167: 7.798794822711585e-06
Position 580: 7.360620293233714e-06
Position 116: 5.671449745597121e-06
Position 264: 4.951995739326638e-06
Position 223: 4.0728838852972276e-06
Position 319: 2.6718032049407654e-06
Position 375: 2.6369494882679555e-06
Position 173: 2.563112852994705e-06
Position 266: 2.465221889661796e-06
Position 386: 1.7466376641447153e-06
Position 853: 1.5032167073774447e-06
Position 322: 1.4081131448856637e-06
Position 259: 1.0783099145642128e-06
Position 438: 1.0160842730194285e-06
Position 121: 6.694349853757816e-07
Position 160: 6.583494866411246e-07
Position 490: 6.287949771868162e-07
Position 430: 5.177220790951353e-07
Position 729: 4.146483233163458e-07
Position 691: 4.123966387470818e-07
Position 829: 3.770127716294306e-07
Position 135: 3.6903621586832276e-07
Position 836: 3.6384805632069393e-07
Position 850: 3.496343852760473e-07
Position 904: 3.1987779606561824e-07
Position 349: 2.6075470647862044e-07
Position 448: 2.3702477761597134e-07
Position 682: 1.6325427877970816e-07
Position 226: 1.1903606231003449e-07
Position 328: 1.131465060932738e-07
Position 666: 6.851543007118887e-08
Position 310: 5.426313274261707e-08
Position 1505: 4.0172248645181195e-08
Position 1066: 3.958237415775658e-08
Position 907: 3.6833785524466666e-08
Position 187: 3.260758307563483e-08
Position 1085: 2.238182747266567e-08
Position 910: 2.176373233076555e-08
Position 457: 1.349115516182992e-08
Position 388: 6.080752701850018e-09
Position 412: 6.051865970016426e-09
Position 481: 2.6521772087494287e-09
Position 517: 2.55116209098989e-09
Position 917: 1.8485766399417062e-10
Position 131: 4.912399605792961e-11
Position 232: 1.2482412906149397e-14
Position 175: 2.8498655367231897e-15
