Gene = l(2)k05819
index = 1748
Annotated 5SS: [ 294  983 1755 1977 2711 4879 5104 5405]
Annotated 3SS: [ 348 1039 1813 2613 2772 4940 5157 5464]
SMsplice 5SS: [ 294  983 1755 2711 4879 5104 5405]
SMsplice 3SS: [ 348 1039 1813 2772 4940 5157 5464]
top_k =  500
Partition function (log Z): 5.2984705811538575

Sorted 5' Splice Sites (High to Low Probability):
Position 2711: 0.9959918856345822
Position 294: 0.9955997947786674
Position 5405: 0.9761355244402908
Position 4879: 0.9716377258172478
Position 5104: 0.9536777732026199
Position 983: 0.8405810995322719
Position 1755: 0.5126157470693994
Position 1977: 0.21866687278426733
Position 1932: 0.14529260030814176
Position 2234: 0.11255447597986716
Position 3645: 0.07508814458038823
Position 3307: 0.06631003576362646
Position 2833: 0.06556114153294883
Position 3560: 0.04787077652121573
Position 1494: 0.04754711643759287
Position 3355: 0.04342815537226244
Position 3110: 0.030246360957082986
Position 2573: 0.016360181250938844
Position 2003: 0.016227957244882876
Position 1938: 0.015442592926447013
Position 3322: 0.014771858873869073
Position 2244: 0.013481431572624044
Position 3640: 0.013093784728519665
Position 2211: 0.011531348936408623
Position 5409: 0.010421070698094611
Position 2839: 0.009689983432658481
Position 5684: 0.008875213589621034
Position 1915: 0.0065454899775222895
Position 5791: 0.004852676070249612
Position 5642: 0.004755352513840559
Position 1529: 0.004170832412467338
Position 5908: 0.003844871464254077
Position 1445: 0.003241600641038572
Position 3724: 0.003001491951316925
Position 1451: 0.00299868353728083
Position 5580: 0.0025364414616671186
Position 5266: 0.0024752926183246034
Position 1738: 0.002286192948414983
Position 1958: 0.0021272872203079267
Position 3333: 0.0019043464713738116
Position 6173: 0.0015478856131493867
Position 385: 0.0014953945899121434
Position 6213: 0.0014081584145141841
Position 2859: 0.0014035759670868284
Position 3887: 0.0012608556272637864
Position 3116: 0.0011239732072334612
Position 5666: 0.0010910670894659481
Position 1581: 0.0010512474329039349
Position 3266: 0.0009884477604263841
Position 5862: 0.0008477021043332836
Position 603: 0.0007031067178228825
Position 1705: 0.0006273193243952045
Position 2260: 0.0005807012624533213
Position 1302: 0.0005572912579813466
Position 1342: 0.0004676698049476103
Position 5365: 0.00046693983613453215
Position 2685: 0.0004159621781783607
Position 3038: 0.0004154753536521964
Position 1193: 0.00039167896724640294
Position 3120: 0.0003849630495901928
Position 5842: 0.00038320600437518395
Position 5657: 0.00032922229290539715
Position 6192: 0.0003245159451471926
Position 6204: 0.00030574982917826594
Position 719: 0.0003044488517672843
Position 6035: 0.00028134658305541544
Position 1051: 0.0002074592946005229
Position 639: 0.00019181736496032782
Position 1410: 0.00016364486000263994
Position 5571: 0.00015191911014791575
Position 5: 0.0001355509315130492
Position 1169: 0.000134149927964905
Position 5875: 0.0001312785846891263
Position 2863: 0.00013063190415540262
Position 6101: 0.00011984003641398254
Position 11: 0.000117372417128859
Position 6142: 0.00011305231488885145
Position 1243: 0.00010220550607264549
Position 2721: 9.946369373184026e-05
Position 1613: 9.418107172647736e-05
Position 6073: 9.265603496249002e-05
Position 1225: 8.577684083310537e-05
Position 1315: 7.944249059205972e-05
Position 1619: 6.398876732561324e-05
Position 6161: 5.0917829956912767e-05
Position 5694: 4.60552895160712e-05
Position 881: 4.539941021636202e-05
Position 79: 3.901493637751185e-05
Position 1407: 3.241084501113419e-05
Position 1416: 3.196838561639834e-05
Position 6065: 3.051715365436046e-05
Position 2391: 2.674047460277406e-05
Position 515: 2.593084868680745e-05
Position 91: 2.4534998610321444e-05
Position 5545: 2.4167592225423457e-05
Position 1796: 2.3677700189940635e-05
Position 5710: 2.2698367329058977e-05
Position 1291: 1.788037718732201e-05
Position 512: 1.5315289278564907e-05
Position 1782: 1.2642642507350602e-05
Position 715: 1.2587881617565615e-05
Position 509: 1.200048772656939e-05
Position 2671: 1.121004577812986e-05
Position 435: 9.592898605483597e-06
Position 30: 8.148708213898842e-06
Position 2726: 7.197771875325781e-06
Position 320: 7.11287137064957e-06
Position 1652: 6.228475223449178e-06
Position 298: 5.6709108992538855e-06
Position 1105: 4.9360755829087255e-06
Position 164: 4.4069034079803766e-06
Position 1661: 4.109439016735885e-06
Position 217: 3.949440717345887e-06
Position 885: 3.729298155365964e-06
Position 423: 3.2592611219055246e-06
Position 2321: 3.101650785554714e-06
Position 5242: 2.2988992784577246e-06
Position 845: 2.1711227513265955e-06
Position 475: 2.0016394687477557e-06
Position 1814: 1.855887374344442e-06
Position 256: 1.204955980375847e-06
Position 659: 1.0530903946294226e-06
Position 2866: 1.0425838091211962e-06
Position 377: 8.721595252516965e-07
Position 5676: 8.360194203979428e-07
Position 95: 7.769767903554241e-07
Position 923: 7.518776661883834e-07
Position 888: 7.442490040388409e-07
Position 2096: 7.114259950775493e-07
Position 5336: 6.883004993431816e-07
Position 706: 5.501050695580059e-07
Position 5327: 5.046566868612e-07
Position 230: 4.4522650723248784e-07
Position 5373: 4.3678269561406247e-07
Position 1921: 4.1158370924232865e-07
Position 5506: 3.619346669071185e-07
Position 5880: 3.543539924229377e-07
Position 695: 3.3160754701539073e-07
Position 737: 1.9932039263676565e-07
Position 1264: 1.7657562636462505e-07
Position 2340: 1.707779136676268e-07
Position 1163: 1.6310240384764234e-07
Position 1981: 1.57456393203362e-07
Position 2151: 1.2874364823586553e-07
Position 182: 1.0866224129900455e-07
Position 5224: 3.897504760748671e-08
Position 132: 2.0308554498069773e-08
Position 1014: 1.0675036900458499e-10
Position 670: 9.982516633028627e-11
Position 200: 1.0101760037491132e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2772: 0.9936854930010212
Position 5464: 0.9876822803407826
Position 4940: 0.9439801566547185
Position 5157: 0.9351843093996943
Position 348: 0.8582352152893574
Position 1813: 0.6864960487334271
Position 1039: 0.5709249164088525
Position 2613: 0.16764604364012534
Position 2312: 0.09758995618413199
Position 3407: 0.09309011894484505
