Gene = Dhpr
index = 1134
Annotated 5SS: [331]
Annotated 3SS: [426]
SMsplice 5SS: [331]
SMsplice 3SS: [426]
top_k =  500
Partition function (log Z): -9.110206509577147

Sorted 5' Splice Sites (High to Low Probability):
Position 331: 0.9868013854935214
Position 755: 0.01346499620699693
Position 596: 0.011080839377980508
Position 599: 0.008160504991942246
Position 113: 0.005251415469873171
Position 130: 0.0032467159952582468
Position 293: 0.0010645090016535832
Position 827: 0.0008237240037985386
Position 865: 0.000621290814469315
Position 890: 0.0003835329463468658
Position 122: 0.00033684683206351625
Position 148: 0.00030386515650521244
Position 39: 0.00024235916905652243
Position 186: 0.00018388760568664657
Position 532: 0.00016006076012410795
Position 469: 0.00015961984722537753
Position 29: 0.00013764859178870512
Position 940: 0.00012739542239377256
Position 265: 0.00011816885517112804
Position 839: 0.00011249871106963674
Position 520: 0.00010560743929364018
Position 275: 9.356291646976856e-05
Position 426: 7.373144670210821e-05
Position 257: 6.963608183295966e-05
Position 335: 4.519041198766049e-05
Position 478: 4.3879871988046525e-05
Position 194: 4.1410082902403995e-05
Position 481: 3.562973657724658e-05
Position 497: 3.4834805334016236e-05
Position 852: 1.9541347013835857e-05
Position 639: 1.8875041527830638e-05
Position 304: 1.6150878213450254e-05
Position 17: 1.232278939708506e-05
Position 212: 1.1390298340243246e-05
Position 188: 1.0471585481613673e-05
Position 196: 9.102376574044098e-06
Position 262: 8.68285123505566e-06
Position 302: 6.828810068190848e-06
Position 502: 4.047108777280561e-06
Position 430: 1.990994841491816e-08
Position 249: 1.6229689289886674e-08
Position 523: 4.571795287827691e-09
Position 381: 3.856938431401548e-09
Position 577: 2.046907168677632e-09
Position 525: 1.790171300075813e-09
Position 393: 3.903174556086245e-10
Position 652: 2.858638869351371e-10
Position 850: 5.905506685415387e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 426: 0.7580769274258052
Position 874: 0.10129176750812946
Position 910: 0.06646893943042681
Position 437: 0.06181798542505141
Position 1005: 0.016581128403644712
Position 212: 0.007425661316005493
Position 676: 0.006757703561175251
Position 960: 0.005478545941239203
Position 648: 0.002565732921490859
Position 510: 0.0014410873454862297
Position 1032: 0.0009981361113335838
Position 238: 0.0007003669329092143
Position 256: 0.0005603318135161007
Position 1283: 0.0005573544673792703
Position 459: 0.00039163928719847827
Position 699: 0.0003502043763688443
Position 116: 0.00029603025771743704
Position 970: 0.0002601025759502431
Position 1050: 0.00019802988846556198
Position 497: 0.00018281301429236388
Position 835: 0.00016809365548470793
Position 532: 0.00014356290390869515
Position 732: 0.00011294974241009903
Position 727: 9.603241421238416e-05
Position 462: 8.3488556092678e-05
Position 645: 7.351832452693116e-05
Position 595: 6.669985049516547e-05
Position 1274: 6.159115074688375e-05
Position 453: 3.7746846162256576e-05
Position 795: 3.2493202138062116e-05
Position 784: 3.02055252550149e-05
Position 473: 2.5265801039331196e-05
Position 975: 1.894359910515902e-05
Position 1260: 1.8648289728919223e-05
Position 143: 1.2059538967613072e-05
Position 624: 1.194900799241933e-05
Position 612: 1.0149740304878267e-05
Position 780: 9.17027714795583e-06
Position 1251: 8.797357963696563e-06
Position 319: 6.764550534480981e-06
Position 690: 6.6509495698596925e-06
Position 513: 4.7181408357814055e-06
Position 155: 1.458936082940994e-06
Position 72: 4.1710667359837357e-07
Position 283: 1.8996148868804768e-07
Position 262: 1.3031268638907255e-07
Position 609: 2.6519149279296563e-08
Position 286: 9.03897329843159e-12
Position 335: 3.6573791147107135e-16
