Gene = Obp73a
index = 1344
Annotated 5SS: [243 577]
Annotated 3SS: [ 301 1193]
SMsplice 5SS: [ 243  577 1393]
SMsplice 3SS: [  301  1193 10289]
top_k =  500
Partition function (log Z): -9.932106251940482

Sorted 5' Splice Sites (High to Low Probability):
Position 577: 0.9779021893009993
Position 1393: 0.6497223883223202
Position 243: 0.5754827289416562
Position 232: 0.21014265149125724
Position 1358: 0.16688815214895933
Position 1989: 0.08343402704074405
Position 236: 0.07770222240450719
Position 1900: 0.052845334269454064
Position 221: 0.026420767240866495
Position 5707: 0.020061697199970033
Position 1419: 0.019020684841350836
Position 6469: 0.018824442221674047
Position 1950: 0.014899930157822126
Position 6239: 0.01322931057482489
Position 527: 0.010953915882658795
Position 1322: 0.009710972096333835
Position 1717: 0.008025767849358545
Position 6034: 0.007891835562122433
Position 4272: 0.007378032231163941
Position 591: 0.005650154177100089
Position 4118: 0.0047889413154035
Position 1729: 0.004477624355639213
Position 953: 0.004243666441164747
Position 4072: 0.0034931067454915476
Position 1562: 0.003255725883077182
Position 1485: 0.0032165492059061116
Position 5714: 0.002589971962608799
Position 1412: 0.0024569000587605916
Position 5032: 0.0022619822617953064
Position 3472: 0.001966620411606221
Position 914: 0.0018736440135234318
Position 5849: 0.001349506860435189
Position 4261: 0.0009340904914789659
Position 1823: 0.0009011544414482182
Position 188: 0.0008852494244943097
Position 926: 0.0008161517863888631
Position 259: 0.0007968429811889048
Position 435: 0.000729411797087564
Position 1124: 0.0004235503586729308
Position 965: 0.00034533271961094235
Position 581: 0.0003379356231714775
Position 978: 0.0002964053196509861
Position 193: 0.00028975256035635306
Position 197: 0.00020275748684031385
Position 1363: 0.0001551081137142103
Position 3232: 0.00014534356634624893
Position 1326: 0.00013914011379538872
Position 733: 0.00012920942203640504
Position 980: 0.00011905217466082383
Position 98: 0.00011780214811562176
Position 3931: 6.573801741846551e-05
Position 521: 5.7612103528573806e-05
Position 3940: 5.4083173008208905e-05
Position 963: 5.405680192828799e-05
Position 937: 5.395937502561812e-05
Position 615: 5.127251440475431e-05
Position 441: 4.474007377827128e-05
Position 547: 4.189226249045405e-05
Position 3056: 3.107381734829733e-05
Position 1543: 3.03367890367349e-05
Position 91: 2.7590231045007076e-05
Position 1005: 2.3058900728957348e-05
Position 586: 2.2769510409622857e-05
Position 157: 2.1842616762928817e-05
Position 284: 2.1242627380528555e-05
Position 448: 2.101952529533714e-05
Position 636: 2.0188441312812144e-05
Position 208: 1.91036101728571e-05
Position 37: 1.788499889495637e-05
Position 2107: 1.418841756228375e-05
Position 1066: 1.389077753982972e-05
Position 328: 1.1512498842060694e-05
Position 1027: 1.0565298880247826e-05
Position 739: 9.758836751770671e-06
Position 1423: 4.404427287186871e-06
Position 119: 3.981705016529359e-06
Position 1365: 3.735997473516404e-06
Position 1571: 3.666082282970788e-06
Position 391: 1.7731412801087961e-06
Position 1049: 1.758676087438214e-06
Position 1828: 8.078123789106672e-07
Position 25: 4.3653542669104685e-07
Position 803: 2.917304253529919e-07
Position 668: 2.350396877887301e-07
Position 290: 1.6108699721962546e-07
Position 2770: 9.588116488969627e-08
Position 330: 2.9082307422891715e-08
Position 1472: 4.912224357283436e-09
Position 506: 1.461058709993052e-09
Position 634: 8.674382488561189e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1193: 0.9354575407452885
Position 301: 0.8519134286385406
Position 5544: 0.35882740895619536
Position 10289: 0.3067994814687655
Position 6832: 0.11217924043284816
Position 8810: 0.05681472477503789
Position 1623: 0.0513479324731563
Position 8615: 0.044565188834418235
Position 6613: 0.0393137548771513
Position 4189: 0.029552191318609974
Position 7411: 0.022501093626472398
Position 5764: 0.019077600637317088
Position 7363: 0.018855183031349608
Position 431: 0.016819045391802876
Position 3310: 0.015422157754353247
Position 6563: 0.012874548799105358
Position 471: 0.012676632919421546
Position 777: 0.01065370592202289
Position 1883: 0.010043997173421169
Position 3460: 0.00948568410679172
Position 6092: 0.007891835562122427
Position 1571: 0.007223790159525314
Position 5356: 0.0059058875199468515
Position 324: 0.005726298458560328
Position 1533: 0.004912870583656568
Position 4336: 0.0038187481734260984
Position 5785: 0.003574068525261735
Position 1800: 0.003190958822215733
Position 712: 0.0030944642355480397
Position 1631: 0.0024767962369831287
Position 1517: 0.002182291162370801
Position 1160: 0.0018954212277809154
Position 1070: 0.001638971732053588
Position 5923: 0.0013495068604351841
Position 1899: 0.0011052861625799769
Position 5067: 0.0010148667053156129
Position 327: 0.0010147101780288333
Position 3231: 0.0007150565577439961
Position 3927: 0.0006830861212361488
Position 2065: 0.0006043233969037937
Position 1238: 0.0004965354921348445
Position 2843: 0.0004873523141607045
Position 1452: 0.0004479905161619427
Position 5017: 0.00041818824432334194
Position 1943: 0.000417416079145022
Position 4057: 0.00035839875001806096
Position 2055: 0.00032945826142216503
Position 1780: 0.00032382004505712616
Position 435: 0.0002880519562866318
Position 1140: 0.00020070725690989624
Position 1988: 0.000195606806392227
Position 828: 0.0001830817927703985
Position 321: 0.00015744304080894165
Position 3520: 0.0001251054441219874
Position 1904: 0.00010865051065122166
Position 3750: 0.00010745050559565425
Position 1828: 9.340157061731383e-05
Position 1644: 8.84279296355228e-05
Position 342: 7.687857398680204e-05
Position 653: 7.399051574597676e-05
Position 399: 6.065478272194406e-05
Position 174: 5.692708865597613e-05
Position 746: 5.664460494910832e-05
Position 3214: 5.077769257053251e-05
Position 2287: 4.426796096299974e-05
Position 151: 2.41056771572397e-05
Position 441: 2.3582126109494787e-05
Position 2489: 2.117166784611279e-05
Position 485: 1.9723870777714357e-05
Position 679: 1.7052272745892042e-05
Position 721: 1.5626282256307817e-05
Position 668: 1.5450099781400017e-05
Position 2188: 1.4606710973011245e-05
Position 142: 1.4480911698462329e-05
Position 886: 9.72010095469334e-06
Position 303: 9.296393779233434e-06
Position 521: 9.195541064876377e-06
Position 259: 7.080586887496108e-06
Position 1172: 6.788185141945828e-06
Position 448: 6.643888655420159e-06
Position 733: 6.299714062079848e-06
Position 1103: 3.9476384230695595e-06
Position 757: 2.991980303609895e-06
Position 559: 2.4415230971698556e-06
Position 919: 2.1214079249832774e-06
Position 1284: 1.7703766984577027e-06
Position 737: 1.0067081724406052e-06
Position 762: 9.675757539644036e-07
Position 854: 7.193516851557441e-07
Position 1599: 5.947521491132637e-07
Position 157: 5.222211049503916e-07
Position 1074: 4.0246756845664785e-07
Position 923: 3.8490686583835656e-07
Position 1287: 3.366382456091585e-07
Position 1949: 2.013549773724967e-07
Position 1665: 1.1442002293134117e-07
Position 1005: 7.05919270603976e-08
Position 183: 2.84795387683782e-08
Position 1590: 2.326125663285268e-08
Position 618: 9.253047215742735e-09
Position 264: 3.299058161255165e-09
Position 903: 1.897375691165064e-09
Position 685: 1.6794892289061333e-09
Position 208: 1.3429725284203033e-09
Position 204: 1.2343800646550448e-09
Position 312: 1.0989895492626252e-09
Position 214: 7.527462374542955e-10
Position 581: 7.458989486094595e-10
Position 220: 4.777332940166128e-10
Position 232: 1.2572798405528983e-10
Position 188: 6.129839835970106e-11
Position 193: 3.807132199257267e-12
