Gene = mRpL48
index = 1774
Annotated 5SS: [ 76 236]
Annotated 3SS: [136 388]
SMsplice 5SS: [ 76 236]
SMsplice 3SS: [136 388]
top_k =  500
Partition function (log Z): 1.5359346080207725

Sorted 5' Splice Sites (High to Low Probability):
Position 236: 0.9963889257107916
Position 76: 0.9910007178496056
Position 820: 0.006983256124345505
Position 475: 0.0034243318593499194
Position 869: 0.0016953383126064204
Position 361: 0.0013948309011551825
Position 592: 0.0005059674096655561
Position 240: 0.00026696629396979387
Position 551: 0.00022307510361046479
Position 578: 0.0001695927942773419
Position 27: 0.00015655894553901164
Position 878: 0.00011003325016914855
Position 300: 6.008597366433894e-05
Position 885: 4.971480924590642e-05
Position 496: 3.558590043407e-05
Position 707: 3.509136102705745e-05
Position 412: 3.257646818925163e-05
Position 313: 3.155490478726212e-05
Position 210: 2.8852288751622057e-05
Position 693: 2.3856308275399233e-05
Position 695: 1.4845567577003449e-05
Position 191: 1.1863467481891835e-05
Position 902: 9.426563801559095e-06
Position 365: 9.240212991801879e-06
Position 635: 8.320963655186552e-06
Position 512: 6.065127949079704e-06
Position 358: 4.697216167809367e-06
Position 212: 2.5055036056528352e-06
Position 167: 1.424516060287043e-06
Position 204: 9.436751161861279e-07
Position 715: 8.577651206292585e-07
Position 4: 2.680982218748221e-07
Position 6: 6.063535007149191e-08
Position 428: 1.2883381581939548e-08
Position 130: 3.933651970070626e-09
Position 647: 3.5823282011633127e-09
Position 381: 2.5777809789510738e-09
Position 147: 1.997804282532644e-09
Position 149: 1.7597213504354445e-10
Position 374: 8.717885033286434e-11
Position 388: 1.3984785216172167e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 136: 0.9888166881750956
Position 388: 0.9157701907894387
Position 412: 0.04634690287441413
Position 316: 0.021243851195515733
Position 922: 0.008507676780359493
Position 320: 0.0059319166685780494
Position 544: 0.004040743507210356
Position 658: 0.001892885837113176
Position 433: 0.0018135524262360976
Position 331: 0.0015120225264987472
Position 166: 0.001170120951337746
Position 397: 0.0011386938658117965
Position 457: 0.0008375952719230956
Position 365: 0.0008042776386486718
Position 300: 0.0006729765045037961
Position 883: 0.0005330977992652608
Position 147: 0.0003227741474505227
Position 439: 0.0001951103824378339
Position 188: 0.00018563446089069007
Position 336: 0.00015887811063125933
Position 948: 0.0001454415569673637
Position 966: 0.00010927766937771541
Position 890: 0.00010656426915377147
Position 303: 0.00010136878600572564
Position 625: 7.54342207294591e-05
Position 676: 6.289218954000894e-05
Position 706: 4.108689740089287e-05
Position 418: 2.7685982649311835e-05
Position 969: 2.1926893995079493e-05
Position 341: 1.8236517863101064e-05
Position 556: 1.4091748646284073e-05
Position 712: 1.3545186573737312e-05
Position 715: 1.0675264087975755e-05
Position 953: 9.766833000136867e-06
Position 598: 9.250454194941551e-06
Position 647: 7.614303642813757e-06
Position 463: 5.65549373740234e-06
Position 885: 5.060172861890037e-06
Position 74: 2.1741026608155906e-06
Position 760: 1.7188305069897073e-06
Position 592: 9.021055922527377e-07
Position 176: 6.359331909611692e-07
Position 83: 6.203649866309705e-07
Position 204: 1.9015823691642796e-07
Position 59: 2.450761018759232e-08
Position 757: 1.870395099926851e-08
Position 295: 5.5374512758633645e-09
Position 198: 1.223994236806353e-09
Position 47: 6.414235782707841e-10
Position 195: 6.325478455233528e-10
Position 210: 2.6106126939667182e-11
Position 235: 8.779849780144975e-15
