Gene = Glg1
index = 1190
Annotated 5SS: [1111 2523 2997 3548 6981]
Annotated 3SS: [1312 2598 3178 6610 9045]
SMsplice 5SS: [1111 2523 2985 3548 6981]
SMsplice 3SS: [1312 2598 3178 6610 9045]
top_k =  500
Partition function (log Z): 4.518457172179415

Sorted 5' Splice Sites (High to Low Probability):
Position 3548: 0.9985526486763769
Position 1111: 0.9921738899970987
Position 2523: 0.9290825170438323
Position 2985: 0.8472430893789914
Position 6981: 0.7014412696189127
Position 3925: 0.2491869701850499
Position 7185: 0.12188480274218003
Position 5562: 0.11963034055910746
Position 2935: 0.10804392363038866
Position 4260: 0.09513929015127533
Position 1461: 0.0696121404824102
Position 6164: 0.06113018237032817
Position 5354: 0.04840083762277828
Position 2282: 0.03191112898900104
Position 9780: 0.03124450488572792
Position 2231: 0.025970922476654532
Position 4999: 0.024459599184751258
Position 4003: 0.023538543266181367
Position 2744: 0.020644421512852056
Position 7334: 0.01941275450521445
Position 7219: 0.019182146490953355
Position 2980: 0.01533824006981837
Position 3245: 0.014021286992909585
Position 5483: 0.01256961313720023
Position 4960: 0.010586270630119956
Position 2871: 0.00911248870342309
Position 161: 0.008161247900912815
Position 4991: 0.00804093377972699
Position 5369: 0.0073876118418412275
Position 3114: 0.0057516005904687416
Position 5765: 0.005485096496161674
Position 9495: 0.004702507940116592
Position 4815: 0.004112415244704858
Position 4919: 0.004014232435237234
Position 6302: 0.003905444275427765
Position 1712: 0.003713208832553322
Position 1728: 0.003460971052805095
Position 1522: 0.003031368178073708
Position 4112: 0.002880539813246602
Position 6012: 0.0026198171596877257
Position 7009: 0.002286493962507878
Position 4119: 0.002266212057747151
Position 5024: 0.0019551750843810247
Position 5736: 0.0017722013956929916
Position 5713: 0.0017600141864585954
Position 1223: 0.001682242926213473
Position 5430: 0.001542641311599686
Position 4070: 0.0015142285008691888
Position 35: 0.0014021747686038628
Position 5330: 0.001385592128533288
Position 7947: 0.0013525379183696798
Position 5988: 0.001321472229893226
Position 1517: 0.0011094229942563009
Position 4105: 0.0009821464087265582
Position 1929: 0.0009778422409111912
Position 7322: 0.0009113399332329379
Position 6712: 0.0008589520722302277
Position 708: 0.000820004116101357
Position 1947: 0.0008172576619690259
Position 2790: 0.0007360347520838432
Position 1976: 0.000697926918184302
Position 3001: 0.0006200875158159598
Position 1446: 0.0005799455512822342
Position 5436: 0.0005601899392641246
Position 936: 0.0005233963043660315
Position 3970: 0.0005188962322016061
Position 194: 0.0004643255079068869
Position 3407: 0.00045689347050704955
Position 2723: 0.00041530952694248513
Position 1734: 0.00039861319789931746
Position 2803: 0.0003407564707362281
Position 1756: 0.0003121540259681161
Position 2295: 0.00030556895035616685
Position 1871: 0.0002500716452052342
Position 2941: 0.00024093671000280218
Position 297: 0.0002277356250730445
Position 3410: 0.0002186632611144244
Position 1907: 0.0002086887239930749
Position 2462: 0.00020223661548554562
Position 2740: 0.00019848454447819988
Position 3567: 0.00019720751970667277
Position 3493: 0.00017833625157321945
Position 3253: 0.00016673694721404286
Position 4109: 0.00016398803757015958
Position 4181: 0.00016009673892818937
Position 24: 0.0001598893573525753
Position 3786: 0.00015572871778511192
Position 31: 0.00015421561331891326
Position 2787: 0.000143351117414951
Position 2410: 0.00012678747337581566
Position 1898: 0.00012487482196500113
Position 3259: 0.0001057847232999053
Position 922: 0.0001030966755434711
Position 1336: 0.0001003060982059483
Position 1555: 9.81725052198962e-05
Position 2240: 9.486910714941105e-05
Position 4214: 9.393628074898611e-05
Position 3943: 9.283309539901323e-05
Position 1115: 8.934222900789472e-05
Position 4033: 8.737797844028921e-05
Position 2399: 8.208751683687847e-05
Position 333: 7.365587688537422e-05
Position 4060: 6.48460018697154e-05
Position 1499: 6.475557617359103e-05
Position 1203: 5.92659447653912e-05
Position 200: 5.452805726560019e-05
Position 991: 4.3454410583532276e-05
Position 2808: 3.692180677509376e-05
Position 1477: 3.162996640934612e-05
Position 1480: 3.114549696201903e-05
Position 203: 2.9781214146243047e-05
Position 3413: 2.7835997184212604e-05
Position 1793: 2.527769011122349e-05
Position 1662: 2.5142577605354064e-05
Position 502: 2.2975398217997703e-05
Position 2343: 2.290020031467267e-05
Position 2435: 2.2528630651036945e-05
Position 2086: 2.1915245366752882e-05
Position 1919: 1.9105298284073122e-05
Position 1681: 1.792207882636011e-05
Position 609: 1.6003213098455656e-05
Position 2041: 1.5205890219532948e-05
Position 1597: 1.4499844869867055e-05
Position 2735: 1.4194946620581185e-05
Position 4580: 1.2976619306581358e-05
Position 490: 1.2599406668024233e-05
Position 3367: 1.0573905209422461e-05
Position 3270: 9.929522617837847e-06
Position 1553: 9.662686898745635e-06
Position 2017: 9.388910392894201e-06
Position 350: 9.26083747108667e-06
Position 3552: 8.913573907555601e-06
Position 3617: 8.06460408113809e-06
Position 3298: 7.691052669581775e-06
Position 1318: 7.6281541974215775e-06
Position 1779: 7.207988090911976e-06
Position 3058: 6.75332495463702e-06
Position 337: 5.448606290401147e-06
Position 1806: 5.406420398278159e-06
Position 2056: 5.266932464195112e-06
Position 28: 5.254418282898082e-06
Position 1075: 5.2474860068712755e-06
Position 2220: 5.2189100800764696e-06
Position 1036: 5.052437522589437e-06
Position 889: 4.677074491969019e-06
Position 1210: 3.837121811499302e-06
Position 3598: 3.713492559851191e-06
Position 3397: 3.2951991675742768e-06
Position 257: 3.135904550970726e-06
Position 3663: 3.055562955995645e-06
Position 897: 2.8876006427020684e-06
Position 328: 2.8174226481736887e-06
Position 636: 2.8046227282042955e-06
Position 656: 2.5838050878277884e-06
Position 1950: 2.4117546376329297e-06
Position 2839: 1.9250426936613734e-06
Position 2858: 1.7888324933298822e-06
Position 141: 1.7023243888691563e-06
Position 206: 1.623773746732346e-06
Position 2662: 1.513620236109976e-06
Position 952: 9.368258275757588e-07
Position 106: 8.45427486781165e-07
Position 3385: 7.611633995244489e-07
Position 1904: 7.503081534214244e-07
Position 3727: 7.44870222379106e-07
Position 582: 7.332215816019179e-07
Position 1895: 7.151152985454955e-07
Position 282: 6.515077016302857e-07
Position 546: 5.292675338980829e-07
Position 3559: 4.737193511615674e-07
Position 378: 3.0898186272326183e-07
Position 1275: 2.864885024441233e-07
Position 1151: 2.667911075574289e-07
Position 3579: 1.5168247709732308e-07
Position 3740: 1.4503074432112953e-07
Position 3319: 1.3549892353741146e-07
Position 3770: 1.0663294594129056e-07
Position 1242: 6.589679996632786e-08
Position 1139: 6.278426083126026e-08
Position 1010: 6.126646960996323e-08
Position 3748: 5.7393634326249794e-08
Position 2081: 4.903241135318945e-08
Position 3746: 4.764359352109722e-08
Position 672: 4.528104579970555e-08
Position 3937: 4.3151569399305446e-08
Position 3857: 3.0189332870086166e-08
Position 690: 1.7649412491220585e-08
Position 778: 1.6557814020896374e-08
Position 1342: 1.6062708500944787e-08
Position 1095: 1.4294592599606567e-08
Position 970: 1.3578005285706247e-08
Position 433: 1.3045122257384513e-08
Position 249: 1.190827721514215e-08
Position 864: 9.141305922908263e-09
Position 381: 9.085749362039025e-09
Position 696: 6.6251167547169236e-09
Position 100: 4.998079307599861e-09
Position 938: 4.940181621366033e-09
Position 786: 4.356709563402182e-09
Position 421: 4.26264505303459e-09
Position 4412: 2.7198475783177184e-09
Position 3790: 1.542846605483482e-09
Position 1300: 1.0313816666402695e-09
Position 1686: 7.405565866450939e-10
Position 3914: 3.226987160986996e-10
Position 1349: 3.147892512377309e-10
Position 3890: 3.1215615247145985e-10
Position 3509: 3.339656923092098e-11
Position 3340: 2.1443771302695485e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3178: 0.9917709504316145
Position 2598: 0.9670561234252735
Position 1312: 0.9304151822440963
Position 6610: 0.9054751189992867
Position 9045: 0.6417841127202802
Position 3708: 0.36936749230653576
Position 7049: 0.1769257335684688
Position 5236: 0.12287433648689396
Position 9625: 0.052196200104062666
Position 5610: 0.038720975378954435
Position 2365: 0.03458675879596166
