Gene = ssp3
index = 1892
Annotated 5SS: [  684  3273  4780  5207  5399  7536 23490 23682 24036 26771]
Annotated 3SS: [ 1001  3332  4948  5274  7395 23343 23588 23943 26443 26871]
SMsplice 5SS: [  684  3273  4780  5207  5399  7536 23490 23682 24036 26771]
SMsplice 3SS: [ 3140  3332  4948  5274  7395 23343 23588 23943 26443 26871]
top_k =  500
Partition function (log Z): 22.50328918145464

Sorted 5' Splice Sites (High to Low Probability):
Position 23490: 0.9987338968773171
Position 24036: 0.9956063317407025
Position 7536: 0.9923108325675591
Position 26771: 0.9900537161568131
Position 5207: 0.9898939802182188
Position 4780: 0.9815915985039833
Position 3273: 0.9648603142686725
Position 23682: 0.9610832010763259
Position 684: 0.795206366548215
Position 5399: 0.764939572530065
Position 6943: 0.4464562896398251
Position 2246: 0.24216663346896705
Position 3063: 0.2317989151306942
Position 678: 0.14646466454120088
Position 26963: 0.13412016751190214
Position 16675: 0.10228742525313964
Position 12023: 0.08328124697715394
Position 3087: 0.08144785107019271
Position 4377: 0.06096541391021856
Position 3072: 0.060254762484333445
Position 840: 0.05560349095388237
Position 9880: 0.050032384713359364
Position 1491: 0.03761203307590698
Position 14034: 0.03535233159723934
Position 23823: 0.03240913671204394
Position 3263: 0.030029561765069393
Position 12259: 0.028680360351136774
Position 27200: 0.027203389072975762
Position 24742: 0.025341187347496453
Position 3742: 0.024984373614473577
Position 718: 0.024555345498696625
Position 17111: 0.023350991561534
Position 2960: 0.02059085684166782
Position 1100: 0.017322652135698537
Position 2846: 0.015461252080993663
Position 1125: 0.01525737110751728
Position 6947: 0.013947387252940506
Position 24691: 0.013804253035997416
Position 5590: 0.013665332301772581
Position 1168: 0.013444282845406472
Position 5583: 0.01125055329789711
Position 25023: 0.0111114675370957
Position 24244: 0.010462362953710053
Position 1400: 0.0090073991531504
Position 6872: 0.008742744328900785
Position 17139: 0.00577397435372414
Position 5777: 0.005603213334027225
Position 2696: 0.005278028256643206
Position 12731: 0.005097108430221249
Position 772: 0.004625832630417079
Position 5775: 0.0041721888152696385
Position 5726: 0.004170055591067957
Position 24173: 0.004020927351812046
Position 6282: 0.003863690516105285
Position 7130: 0.0038433706762802345
Position 6929: 0.003752145540950746
Position 2496: 0.0036039011398813327
Position 937: 0.003550889996209544
Position 26045: 0.003544042640986135
Position 23738: 0.003430311829557631
Position 5047: 0.0032863309324841924
Position 1838: 0.0030412073754816893
Position 3277: 0.002874645175921999
Position 633: 0.0028130538357051234
Position 1244: 0.00281274152958492
Position 5785: 0.0026544081927754467
Position 17248: 0.002284374316342536
Position 6205: 0.002189414076685456
Position 1427: 0.0021623098177116977
