Gene = mRpL12
index = 1763
Annotated 5SS: [89]
Annotated 3SS: [144]
SMsplice 5SS: [89]
SMsplice 3SS: [144]
top_k =  500
Partition function (log Z): -3.5134708006365227

Sorted 5' Splice Sites (High to Low Probability):
Position 89: 0.9958301466399896
Position 93: 0.0041548641650667505
Position 716: 0.00048718620997978976
Position 701: 0.0003654509065702235
Position 483: 0.0002382349279777044
Position 250: 0.0001620157760375982
Position 321: 4.0000345094382374e-05
Position 552: 3.627311469311763e-05
Position 264: 1.835149546650177e-05
Position 534: 1.3243791807702387e-05
Position 114: 9.0943939469998e-06
Position 596: 6.296865693963217e-06
Position 501: 4.828075042331766e-06
Position 515: 3.3562850675906633e-06
Position 354: 3.0803962321200433e-06
Position 215: 1.4035007107825382e-06
Position 724: 1.3005787160625963e-06
Position 582: 1.038073016425141e-06
Position 439: 6.841382686084814e-07
Position 198: 3.292296323405101e-07
Position 220: 1.645118903124783e-07
Position 243: 1.3960669999061605e-07
Position 510: 1.3397152852628615e-07
Position 671: 4.905823071013632e-08
Position 20: 7.461051145924236e-11
Position 75: 3.9333833309688625e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 144: 0.9293535965001952
Position 185: 0.04295951924895527
Position 136: 0.021410076745097185
Position 155: 0.005289847028889689
Position 774: 0.000587882153766627
Position 383: 0.0004006804701105926
Position 770: 0.0002525244443366674
Position 203: 0.0001931895693941842
Position 220: 0.00018424141299664345
Position 225: 0.00017897731743892915
Position 198: 0.000171954205359768
Position 744: 9.796547438149695e-05
Position 530: 6.606204417798529e-05
Position 587: 6.0719744154534806e-05
Position 629: 4.368448509203798e-05
Position 626: 3.6617992976926485e-05
Position 353: 2.361708467746512e-05
Position 500: 1.8201434800059917e-05
Position 641: 1.7168687936665423e-05
Position 596: 6.525709380703674e-06
Position 243: 5.936682164778839e-06
Position 527: 4.80980798154012e-06
Position 533: 3.056842000536239e-06
Position 461: 1.9506441151857412e-06
Position 557: 1.2992530070337338e-06
Position 401: 1.2973727789574676e-06
Position 551: 1.0493337802321353e-06
Position 282: 9.317156739807035e-07
Position 548: 9.130780438101762e-07
Position 644: 8.230710695921768e-07
Position 569: 5.843428966597014e-07
Position 464: 5.045780346457157e-07
Position 751: 4.221571752678142e-07
Position 488: 3.3072693081912494e-07
Position 506: 3.033435899066596e-07
Position 665: 1.4277962891188077e-07
Position 285: 1.1110765777070135e-07
Position 455: 7.75658209416037e-08
Position 677: 7.000417946088993e-08
Position 362: 1.0541107341405968e-11
Position 114: 8.328812191746927e-14
Position 293: 1.7486453986295518e-14
Position 367: 9.077002709809625e-15
Position 479: 3.418732224142428e-15
Position 93: 1.9244456150052534e-15
Position 64: 1.1678112310980604e-16
