Gene = vn
index = 1929
Annotated 5SS: [ 3457 27556 27767 28130 29018]
Annotated 3SS: [27377 27638 28020 28963 30797]
SMsplice 5SS: [  200 27556 27767 28130]
SMsplice 3SS: [27377 27638 28020 28963]
top_k =  500
Partition function (log Z): -2.78615330413479

Sorted 5' Splice Sites (High to Low Probability):
Position 200: 0.9999999999999978
Position 27767: 0.9952351332368224
Position 27556: 0.7762771870839343
Position 28130: 0.7330080835664552
Position 28126: 0.25484267219706824
Position 27567: 0.2230479987310327
Position 29014: 0.16944881807337414
Position 29018: 0.14738004610609817
Position 31478: 0.0653061603564978
Position 29056: 0.03683100396285452
Position 29575: 0.032223218041443416
Position 30101: 0.010562767313365
Position 29955: 0.005567592052938545
Position 27889: 0.004364904952561594
Position 28119: 0.0037245815560135523
Position 30739: 0.0032230861817674297
Position 29238: 0.003134331222644897
Position 28658: 0.002458986284004903
Position 29351: 0.0021875105088214786
Position 27789: 0.001899676297412326
Position 28338: 0.001810742950589779
Position 28093: 0.0017604684081752048
Position 31759: 0.0017363583915654963
Position 28527: 0.0016008254471023386
Position 29737: 0.0013684752492811492
Position 28399: 0.0012674983027590532
Position 30411: 0.0011427814904062233
Position 29602: 0.0011229019925002477
Position 28881: 0.0010011696107459294
Position 28769: 0.0009598854303877206
Position 28341: 0.0007429748627955726
Position 29120: 0.000553761881668094
Position 28698: 0.0004989129498886919
Position 28521: 0.0004783685124687967
Position 28523: 0.00044331978149041027
Position 28536: 0.0004353950066463583
Position 29521: 0.00039986116765604015
Position 27801: 0.0003762332421187851
Position 28387: 0.0003548024738646929
Position 29428: 0.0003518094625973855
Position 29417: 0.0003328890321575153
Position 28365: 0.00021262639450056364
Position 28408: 0.00020934376290811818
Position 29586: 0.0001966018832293056
Position 29820: 0.0001749801601805751
Position 28134: 0.00011839785181574534
Position 27823: 0.00010453114323223035
Position 27693: 8.10992650122143e-05
Position 28850: 5.28911587493661e-05
Position 28573: 5.059558286490794e-05
Position 27771: 4.401051800117089e-05
Position 27793: 2.1056042323393603e-05
Position 28188: 1.8858942132304583e-05
Position 29580: 1.5512043850577994e-05
Position 29540: 1.5193340783230941e-05
Position 27847: 1.2480384043146996e-05
Position 28489: 1.0818994422686538e-05
Position 27907: 7.227911959121131e-06
Position 28579: 6.397447418575147e-06
Position 28749: 5.7159801127155275e-06
Position 29109: 4.130985326039525e-06
Position 29725: 3.640895602082871e-06
Position 29095: 2.4891800443247082e-06
Position 28208: 2.4641955882314663e-06
Position 29182: 2.376247772477657e-06
Position 27855: 2.0397234346630403e-06
Position 28040: 1.8759691814050512e-06
Position 27784: 1.6268993900066765e-06
Position 29294: 1.4024413595751437e-06
Position 29104: 1.1540590447313642e-06
Position 28300: 1.143334324783553e-06
Position 28219: 4.2415299412021076e-07
Position 28525: 3.536860348389769e-07
Position 28230: 1.3013924503839897e-08
Position 27986: 8.007642262509676e-09
Position 28254: 1.4454739921938107e-09
Position 28227: 3.396079077462303e-10
Position 28252: 1.1698899387519727e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 27377: 0.9994434948346975
Position 28020: 0.9898452871705918
Position 27638: 0.9713478465641344
Position 28963: 0.8683008874398258
Position 32189: 0.1010382312826885
Position 31545: 0.09162975068811073
Position 29294: 0.07598260619932888
Position 29849: 0.05262096093402202
Position 30797: 0.04824905456697225
Position 30501: 0.02986145885613877
Position 30290: 0.027251356540165455
Position 29074: 0.024689210172783367
Position 27641: 0.02261967306873656
Position 31106: 0.01973660654083937
Position 29086: 0.018562201632784704
Position 30310: 0.01717716259216098
Position 31275: 0.011534687222797636
Position 28300: 0.010484698234193277
Position 28208: 0.010339291895802403
Position 28252: 0.00900984620622401
Position 30975: 0.007243894468287063
Position 32200: 0.006966305675392549
Position 32083: 0.00655821528853782
Position 31594: 0.006533575799581102
Position 27858: 0.0052575037612219875
Position 28553: 0.004928036212326659
Position 27674: 0.004570836755423651
Position 29182: 0.004171562339692318
Position 31062: 0.003744391771080608
Position 27950: 0.003676149226229394
Position 30273: 0.0029445521956556774
Position 28219: 0.0028670104030463924
Position 28675: 0.002803820224662898
Position 29872: 0.002736849058908643
Position 30856: 0.002251840220635094
Position 31432: 0.0020321795739539597
Position 30029: 0.0020158179201147687
Position 29301: 0.0017713760348503614
Position 29370: 0.001550590705859419
Position 30992: 0.0014790926134339876
Position 29460: 0.0013284945408310498
Position 29391: 0.0011308613660934827
Position 30524: 0.0010777325637846401
Position 27658: 0.001036506490952569
Position 29723: 0.0009763364684603495
Position 28371: 0.0008114305401624997
Position 28573: 0.0008033360429436651
Position 29672: 0.0007722281305934325
Position 30693: 0.0006833485740044623
Position 30190: 0.0006815116129810548
Position 29478: 0.0006566369548093001
Position 29409: 0.0005445155284366216
Position 30247: 0.00048204415404218064
Position 27965: 0.0004622121642733321
Position 30050: 0.00042284978241975376
Position 28467: 0.00039762660523501807
Position 29413: 0.0003204308192977723
Position 29332: 0.00030926670335172066
Position 30062: 0.0002812619773377053
Position 27692: 0.0002551917665310482
Position 28242: 0.00024382292466916894
Position 29627: 0.00022520478286298864
Position 29762: 0.00022159867858478818
Position 28044: 0.00021522048837524445
Position 29513: 0.00019978789148763815
Position 29051: 0.0001273974769365042
Position 28579: 0.00010324974597715738
Position 29820: 8.763166227433069e-05
Position 28096: 6.586577565855482e-05
Position 27816: 4.459297541935047e-05
Position 28850: 2.55083621583725e-05
Position 27839: 1.51656001236519e-05
Position 28695: 4.0751527876701525e-06
Position 28338: 2.759859070719671e-06
Position 28631: 2.63293096509104e-06
Position 29495: 3.506725287281807e-07
Position 29345: 7.518759144967168e-08
Position 28162: 6.479526374770926e-10
Position 27797: 3.7939131083979017e-10
