Gene = Coq4
index = 1086
Annotated 5SS: [  23 3505 3767 4245]
Annotated 3SS: [3277 3561 4020 4317]
SMsplice 5SS: [ 271 3505 3767 4245]
SMsplice 3SS: [3277 3561 4020 4317]
top_k =  500
Partition function (log Z): 5.2013800027869515

Sorted 5' Splice Sites (High to Low Probability):
Position 4245: 0.9969908752766866
Position 3505: 0.976873220635212
Position 271: 0.656945992006684
Position 3767: 0.6352308138452417
Position 72: 0.30719806425079893
Position 3010: 0.19997590084717418
Position 3788: 0.15243066413063416
Position 48: 0.1408536610369041
Position 883: 0.11598551367919155
Position 3888: 0.10905180862540473
Position 23: 0.06506746296761068
Position 1198: 0.054325107905171
Position 479: 0.048228873940845705
Position 1692: 0.032595958909493385
Position 2961: 0.032248129692544085
Position 880: 0.027912855391450327
Position 1356: 0.027607112975782278
Position 552: 0.0202152308210146
Position 2982: 0.01857568626302425
Position 205: 0.015865195053360506
Position 822: 0.015525862220319046
Position 3746: 0.012360700614238631
Position 3107: 0.008838655524860952
Position 3017: 0.008801025343968899
Position 2400: 0.008101065130204779
Position 3703: 0.007426996044935332
Position 40: 0.006857245159410065
Position 2382: 0.006754952416143441
Position 609: 0.006518804922530314
Position 3800: 0.00621568277961563
Position 189: 0.005935917955797172
Position 779: 0.005817235392704455
Position 3884: 0.005316828863406803
Position 3005: 0.0046308468492526145
Position 1862: 0.004577997016063963
Position 4578: 0.004220955644468944
Position 3648: 0.0034987408995279952
Position 895: 0.003463825575285845
Position 193: 0.0034187555859036033
Position 1937: 0.002863485595854354
Position 198: 0.0026730946016619074
Position 3860: 0.0020099835993269695
Position 27: 0.0019175370753236921
Position 2669: 0.0017332143596734285
Position 2558: 0.0016733413221934196
Position 4167: 0.0014806401856352128
Position 4583: 0.0011345196585385387
Position 4457: 0.001064830732321732
Position 3872: 0.00106056611676128
Position 994: 0.0009007170358376443
Position 4595: 0.0007918946299115766
Position 1470: 0.0007399808831497104
Position 3751: 0.0007296012015181914
Position 562: 0.0006518936920615897
Position 1368: 0.00037566255633223844
Position 4216: 0.000317223271232974
Position 21: 0.00031507121142996744
Position 3771: 0.000298606599735336
Position 600: 0.00029142492140026233
Position 3804: 0.00021971552119542102
Position 4573: 0.0001743292707979775
Position 4254: 0.00016879616723426078
Position 110: 0.00014724303177022978
Position 4249: 0.00014188723224971148
Position 475: 0.00013736817220265718
Position 3411: 0.00013071103270347696
Position 46: 0.00012237148732902818
Position 4263: 0.00010789387200539697
Position 819: 9.461659281294048e-05
Position 66: 9.060294024392568e-05
Position 4211: 7.254161208025838e-05
Position 215: 7.243472592762444e-05
Position 237: 6.003529471272811e-05
Position 52: 4.9298390044485874e-05
Position 3585: 4.4359180793215956e-05
Position 132: 4.3756287942108476e-05
Position 180: 3.865611804989576e-05
Position 4208: 3.4436685507461295e-05
Position 4552: 3.42021565826065e-05
Position 82: 3.34314673375087e-05
Position 4560: 2.521962683272786e-05
Position 498: 2.417606291828453e-05
Position 849: 1.8803199368189566e-05
Position 97: 1.7250610772553e-05
Position 116: 1.7211284385961593e-05
