Gene = Tango1
index = 1546
Annotated 5SS: [ 293 2508 3057 3242 3990 4149]
Annotated 3SS: [ 398 2619 3108 3364 4046 4206]
SMsplice 5SS: [ 293 1146 3057 3242 3990 4149 4940]
SMsplice 3SS: [ 398 2619 3108 3364 4046 4206 5088]
top_k =  500
Partition function (log Z): 9.761623611054913

Sorted 5' Splice Sites (High to Low Probability):
Position 4149: 0.9997586144669414
Position 293: 0.9840040200050605
Position 3990: 0.8277641933100891
Position 3242: 0.786588103384138
Position 3057: 0.6344456935289433
Position 1146: 0.6225046147342634
Position 4940: 0.5763190240039845
Position 897: 0.32124576347593553
Position 3039: 0.25990123572389
Position 2508: 0.07626406395269006
Position 3510: 0.04358106974699735
Position 3277: 0.027398771680803062
Position 2715: 0.022024874026198592
Position 3946: 0.02017369878866884
Position 3993: 0.020006357826478242
Position 4954: 0.019978190923527997
Position 4982: 0.011830617091174426
Position 3636: 0.010025657363347424
Position 649: 0.00794526826420129
Position 610: 0.007776089719359889
Position 3869: 0.006409886047589881
Position 1169: 0.006348392635796779
Position 3814: 0.006097590768559616
Position 617: 0.00549086867848404
Position 626: 0.00527062500548332
Position 845: 0.004987069969405898
Position 1397: 0.004709212877723635
Position 3404: 0.004341298881016644
Position 3011: 0.004314787816162276
Position 3173: 0.0034486155053170702
Position 444: 0.0033487549304594758
Position 806: 0.0032565802188159495
Position 3851: 0.0030205174724810065
Position 5038: 0.002989214475495188
Position 3767: 0.002898009062375486
Position 319: 0.002808563688179884
Position 1945: 0.0027780381124360336
Position 1855: 0.0027325597585801165
Position 4368: 0.002625524367655606
Position 2010: 0.0022380691026841933
Position 636: 0.0020143531485875723
Position 2795: 0.0018558315972087111
Position 3495: 0.0016648436267441068
Position 2760: 0.0014694257771213422
Position 2821: 0.0012323163135073997
Position 1885: 0.0010274837199332762
Position 3619: 0.0009474000235344567
Position 4843: 0.0008837010716398993
Position 674: 0.000837048821698876
Position 525: 0.0007955849827176795
Position 2390: 0.000755237116796615
Position 2271: 0.0007429455791770737
Position 287: 0.0007061395734493862
Position 2733: 0.0005813906457967137
Position 4403: 0.0005209120886173924
Position 3877: 0.0004896003214125694
Position 20: 0.00048172332679322625
Position 3255: 0.00047319387665780815
